PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,@HOU,0.37,0.14,0.02,0.02,,,,,,,,,,0.01,0.05,,,0.76,195,1,0.00,-0.76
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,2,0.00,
Austin Ajiake,2571766,LB,IND,ATL,0.57,0.29,,0.36,,,,,,,,,,,0.14,,,1.64,155,3,0.00,-1.64
Azeez Al-Shaair,2562462,LB,HOU,JAX,3.45,2.46,0.18,0.49,0.06,0.06,0.06,,,,,,,0.25,0.49,,,9.10,33,4,0.00,-9.1
Troy Andersen,2567235,LB,ATL,@IND,1.29,1.16,,0.04,,,,,,,,,,,,,,2.69,133,5,0.00,-2.69
Liam Anderson,2570521,LB,CIN,Bye,,,,,,,,,,,,,,,,,,,202,6,0.00,
Joe Andreessen,2573632,LB,BUF,@MIA,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,142,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,@WAS,4.23,2.21,0.13,0.39,0.07,,0.07,,,,,,,0.39,0.52,,,10.07,23,8,0.00,-10.07
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,203,9,0.00,
Brian Asamoah II,2567901,LB,CIN,Bye,,,,,,,,,,,,,,,,,,,204,10,0.00,
Eugene Asante,2574317,LB,CLE,@NYJ,,,,,,,,,,,,,,,,,,0.00,205,11,0.00,0.0
Joe Bachie,2564661,LB,TEN,Bye,,,,,,,,,,,,,,,,,,,206,12,0.00,
Levelle Bailey,2573079,LB,DEN,LV,,,,,,,,,,,,,,,,,,0.00,207,13,0.00,0.0
Jerome Baker,2560966,LB,CLE,@NYJ,1.75,1.17,0.06,0.08,,0.04,,,,,,,,0.13,0.13,,,4.10,106,14,0.00,-4.1
Derrick Barnes,2566055,LB,DET,@WAS,2.17,1.89,0.11,0.17,,,,,,,,,,0.06,0.29,,,5.16,92,15,0.00,-5.16
Krys Barnes,2563971,LB,CAR,NO,,,,,,,,,,,,,,,,,,0.00,208,16,0.00,0.0
Zaire Barnes,2570185,LB,NYG,@CHI,,,,,,,,,,,,,,,,,,0.00,209,17,0.00,0.0
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,18,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,211,19,0.00,
Justin Barron,2574067,LB,DAL,Bye,,,,,,,,,,,,,,,,,,,212,20,0.00,
Jared Bartlett,2574432,LB,ARI,@SEA,,,,,,,,,,,,,,,,,,0.00,213,21,0.00,0.0
Cody Barton,2562472,LB,TEN,Bye,,,,,,,,,,,,,,,,,,,214,22,0.00,
Carlos Basham,2565863,LB,CAR,NO,,,,,,,,,,,,,,,,,,0.00,215,23,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,Bye,,,,,,,,,,,,,,,,,,,216,24,0.00,
Tyler Batty,2574338,LB,MIN,BAL,0.53,0.35,,,,,,,,,,,,,,,,1.01,183,25,0.00,-1.01
Zack Baun,2564664,LB,PHI,@GB,4.94,3.06,0.16,0.5,0.06,0.13,0.06,,,,,,,0.19,0.38,,,11.71,5,26,0.00,-11.71
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,217,27,0.00,
