PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Yasir Abdullah,2569891,LB,JAX,KC,,,,,,,,,,,,,,,,,,0.00,181,1,0.00,0.0
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,,182,2,0.00,
Austin Ajiake,2571766,LB,IND,LV,,,,,,,,,,,,,,,,,,0.00,183,3,0.00,0.0
Azeez Al-Shaair,2562462,LB,HOU,@BAL,3.37,2.41,0.18,0.48,0.06,0.06,0.06,,,,,,,0.24,0.48,,,8.90,29,4,0.00,-8.9
Troy Andersen,2567235,LB,ATL,Bye,,,,,,,,,,,,,,,,,,,184,5,0.00,
Liam Anderson,2570521,LB,FA,Bye,,,,,,,,,,,,,,,,,,,185,6,0.00,
Joe Andreessen,2573632,LB,BUF,NE,0.53,0.35,,0.18,,0.12,0.06,0.06,,,,,,,,,,2.00,124,7,0.00,-2.0
Alex Anzalone,2558163,LB,DET,@CIN,4.29,2.25,0.13,0.4,0.07,,0.07,,,,,,,0.4,0.53,,,10.23,17,8,0.00,-10.23
Kam Arnold,2574604,LB,FA,Bye,,,,,,,,,,,,,,,,,,,186,9,0.00,
Brian Asamoah II,2567901,LB,LV,@IND,,,,,,,,,,,,,,,,,,0.00,187,10,0.00,0.0
Eugene Asante,2574317,LB,FA,Bye,,,,,,,,,,,,,,,,,,,188,11,0.00,
Joe Bachie,2564661,LB,IND,LV,1.64,0.82,,0.09,0.09,,,,,,,,,0.27,0.09,1.73,,4.18,88,12,0.00,-4.18
Levelle Bailey,2573079,LB,DEN,@PHI,,,,,,,,,,,,,,,,,,0.00,189,13,0.00,0.0
Jerome Baker,2560966,LB,CLE,MIN,1.75,1.17,0.06,0.08,,0.04,,,,,,,,0.13,0.13,,,4.10,92,14,0.00,-4.1
Derrick Barnes,2566055,LB,DET,@CIN,2.39,2.08,0.13,0.19,,,,,,,,,,0.06,0.31,,,5.68,68,15,0.00,-5.68
Krys Barnes,2563971,LB,CAR,MIA,,,,,,,,,,,,,,,,,,0.00,190,16,0.00,0.0
Zaire Barnes,2570185,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,191,17,0.00,0.0
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,18,0.00,
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,193,19,0.00,
Justin Barron,2574067,LB,DAL,@NYJ,,,,,,,,,,,,,,,,,,0.00,194,20,0.00,0.0
Jared Bartlett,2574432,LB,ARI,TEN,,,,,,,,,,,,,,,,,,0.00,195,21,0.00,0.0
Cody Barton,2562472,LB,TEN,@ARI,3.47,3.09,0.05,0.16,0.05,0.05,0.05,,,,,,,0.22,0.16,1.25,,8.47,34,22,0.00,-8.47
Carlos Basham,2565863,LB,CAR,MIA,,,,,,,,,,,,,,,,,,0.00,196,23,0.00,0.0
Jeffrey Bassa,2574239,LB,KC,@JAX,0.18,0.24,0.09,0.18,,,,,,,,,,,,,,0.86,169,24,0.00,-0.86
Tyler Batty,2574338,LB,MIN,@CLE,,,,,,,,,,,,,,,,,,0.00,197,25,0.00,0.0
Zack Baun,2564664,LB,PHI,DEN,4.94,3.06,0.16,0.5,0.06,0.13,0.06,,,,,,,0.19,0.38,,,11.71,5,26,0.00,-11.71
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,,198,27,0.00,
Quinton Bell,2562908,LB,MIA,@CAR,,,,,,,,,,,,,,,,,,0.00,199,28,0.00,0.0
Nick Bellore,2495262,LB,WAS,@LAC,0.94,0.53,,,,0.06,,,,,,,,,,,,1.94,126,29,0.00,-1.94
Terrel Bernard,2567325,LB,BUF,NE,4.2,3.12,0.13,0.38,0.13,,0.06,,,,,,,0.25,0.32,,,10.30,15,30,0.00,-10.3
JD Bertrand,2571799,LB,ATL,Bye,,,,,,,,,,,,,,,,,,,200,31,0.00,
Tatum Bethune,2572489,LB,SF,@LAR,0.71,0.47,,,,,,,,,,,,,,,,1.35,149,32,0.00,-1.35
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,33,0.00,
Chris Board,2561301,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,202,34,0.00,0.0
Nick Bolton,2566175,LB,KC,@JAX,4.93,2.33,0.17,0.67,0.07,0.07,0.07,,,,,,,0.33,0.47,0.47,,11.77,4,35,0.00,-11.77
Nik Bonitto,2567517,LB,DEN,@PHI,2.68,1.16,0.58,0.74,0.05,0.11,0.05,,,,,,,0.32,1.16,1.73,,9.03,27,36,0.00,-9.03
Swayze Bozeman,2572811,LB,NYG,@NO,,,,,,,,,,,,,,,,,,0.00,203,37,0.00,0.0
Chris Braswell,2572540,LB,TB,@SEA,0.77,0.41,,,,,,,,,,,,,,,,1.40,143,38,0.00,-1.4
K.J. Britt,2566559,LB,MIA,@CAR,0.35,0.24,,0.18,,,,,,,,,,0.12,0.12,,,1.30,153,39,0.00,-1.3
Jordyn Brooks,2565135,LB,MIA,@CAR,5.25,3.44,0.19,0.63,0.06,,0.06,,,,,,,0.31,0.38,0.69,,12.52,2,40,0.00,-12.52
Elliott Brown,2574475,LB,ARI,TEN,,,,,,,,,,,,,,,,,,0.00,204,41,0.00,0.0
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,42,0.00,
Baron Browning,2566025,LB,ARI,TEN,0.92,0.49,0.15,0.25,,,,,,,,,,0.06,0.31,,,2.65,116,43,0.00,-2.65
Carson Bruener,2574490,LB,PIT,Bye,,,,,,,,,,,,,,,,,,,206,44,0.00,
Teddye Buchanan,2573925,LB,BAL,HOU,2.88,2.52,,1.08,,,,,,,,,,,,,,7.45,45,45,0.00,-7.45
John Bullock,2574582,LB,TB,@SEA,,,,,,,,,,,,,,,,,,0.00,207,46,0.00,0.0
Jordan Burch,2574476,LB,ARI,TEN,0.94,0.71,0.15,0.18,,,,,,,,,,,0.12,,,2.47,120,47,0.00,-2.47
Oren Burks,2560984,LB,CIN,DET,1.58,0.56,0.02,0.1,,0.02,,,,,,,,0.07,0.1,,,3.19,112,48,0.00,-3.19
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,49,0.00,
Brian Burns,2562242,LB,NYG,@NO,2.08,1.58,0.45,0.9,0.06,0.06,,,,,,,,0.34,1.01,1.18,,8.13,37,50,0.00,-8.13
Devin Bush,2562243,LB,CLE,MIN,1.93,1.54,0.06,0.26,,,,,,,,,,0.13,0.06,,,4.68,78,51,0.00,-4.68
Chance Campbell,2567646,LB,PHI,DEN,,,,,,,,,,,,,,,,,,0.00,209,52,0.00,0.0
Jack Campbell,2569741,LB,DET,@CIN,4.4,3.43,0.16,0.32,0.06,0.06,,,,,,,,0.39,0.39,,,11.05,10,53,0.00,-11.05
Jihaad Campbell,2574455,LB,PHI,DEN,2.95,2.13,0.1,0.27,,0.07,0.07,,,,,,,0.14,0.21,,,7.08,50,54,0.00,-7.08
Jaylon Carlies,2572114,LB,IND,LV,,,,,,,,,,,,,,,,,,0.00,210,55,0.00,0.0
Andre Carter II,2571207,LB,DET,@CIN,,,,,,,,,,,,,,,,,,0.00,211,56,0.00,0.0
Barrett Carter,2574025,LB,CIN,DET,1,0.47,,0.12,,,,,,,,,,,,,,1.96,125,57,0.00,-1.96
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,58,0.00,
Blake Cashman,2562496,LB,MIN,@CLE,,,,,,,,,,,,,,,,,,0.00,213,59,0.00,0.0
K'Lavon Chaisson,2564166,LB,NE,@BUF,0.82,0.35,,,,,,,,,,,,,,,,1.44,142,60,0.00,-1.44
Chaz Chambliss,2574342,LB,MIN,@CLE,0.53,0.35,,,,,,,,,,,,,,,,1.01,164,61,0.00,-1.01
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,,214,62,0.00,
Leo Chenal,2567784,LB,KC,@JAX,2.41,1.29,0.06,0.29,,0.06,,,,,,,,0.12,0.12,,,5.51,72,63,0.00,-5.51
Claudin Cherelus,2570617,LB,CAR,MIA,0.41,0.29,,,,,,,,,,,,,,,,0.79,173,64,0.00,-0.79
