PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jonathan Greenard,2564070,LB,MIN,@CHI,1.3,0.9,0.37,0.62,,0.06,,,,,,,,0.11,0.85,,,5.07,70,1,22.60,17.53
"Kenneth Murray, Jr.",2565063,LB,TEN,@HOU,4.12,1.52,0.1,0.36,0.05,,,,,,,,,0.15,0.2,,,8.48,27,2,21.80,13.32
Zaire Franklin,2561155,LB,IND,DET,5.6,3.92,0.08,0.11,0.06,0.11,,,,,,,,0.34,0.22,0.62,,12.65,2,3,19.00,6.35
Frankie Luvu,2561366,LB,WAS,DAL,4.04,2.62,0.3,0.54,,0.06,,,,,,,,0.24,0.59,,,10.15,17,4,18.30,8.15
Micah Parsons,2566019,LB,DAL,@WAS,2.14,0.99,0.82,0.82,,0.11,0.05,,,,,,,0.16,1.87,,,8.44,28,5,16.90,8.46
Nakobe Dean,2568072,LB,PHI,@LAR,5.19,1.61,0.16,0.32,,,,,,,,,,,0.13,,,9.62,23,6,15.80,6.18
Malik Harrison,2563554,LB,BAL,@LAC,4.41,1.12,0.19,0.24,,,,,,,,,,,0.12,,,8.09,33,7,15.60,7.51
Chop Robinson,2572252,LB,MIA,NE,1.17,0.85,0.2,0.26,,,0.07,,,,,,,0.13,0.39,,,3.65,96,8,15.20,11.55
Quay Walker,2567631,LB,GB,SF,,,,,,,,,,,,,,,,,,0.00,406,9,15.10,15.1
Christian Rozeboom,2564394,LB,LAR,PHI,3.89,1.74,,0.18,0.06,,,,,,,,,0.18,0.12,,,7.87,37,10,15.00,7.13
Jack Campbell,2569741,LB,DET,@IND,4.84,3.82,0.24,0.55,,0.08,0.08,,,,,,,,,,,11.22,7,11,14.90,3.68
Josey Jewell,2560763,LB,CAR,KC,3.3,2.68,0.1,0.21,,0.1,0.1,,,,,,,0.1,0.21,,,7.88,36,12,14.80,6.92
Jordyn Brooks,2565135,LB,MIA,NE,4.4,2.85,0.12,0.42,,0.06,0.06,,,,,,,0.24,0.24,,,10.17,16,13,14.60,4.43
Zaven Collins,2566421,LB,ARI,@SEA,1.21,0.86,0.12,0.29,0.06,,,,,,,,,0.12,0.35,,,3.69,94,14,14.00,10.31
Tyrice Knight,2572525,LB,SEA,ARI,0.29,0.41,,,,,,,,,,,,,,,,0.68,168,15,13.90,13.22
Andrew Van Ginkel,2562768,LB,MIN,@CHI,2.05,1.48,0.31,0.34,0.06,,0.06,,,,,,,0.4,0.91,1.82,,6.88,49,16,13.90,7.02
Nik Bonitto,2567517,LB,DEN,@LV,1.76,1.21,0.53,0.6,,0.05,0.05,,,,,,,,,,,5.55,63,17,13.50,7.95
Azeez Al-Shaair,2562462,LB,HOU,TEN,4.71,2.8,0.06,0.38,,,0.06,,,,,,,0.19,0.25,,,10.10,19,18,13.30,3.2
Bobby Okereke,2562416,LB,NYG,TB,4.37,1.97,0.11,0.33,0.11,0.11,0.05,,,,,,,0.33,0.22,1.91,,10.27,14,19,12.80,2.53
Marte Mapu,2570104,LB,NE,@MIA,3.05,1.37,0.03,0.12,0.06,0.06,0.06,,,,,,,,,,,6.12,58,20,12.70,6.58
Harold Landry,2560784,LB,TEN,@HOU,2.42,1.37,0.58,0.74,,,,,,,,,,0.16,1.1,,,7.67,41,21,12.50,4.83
Nick Herbig,2570248,LB,PIT,@CLE,1.26,0.58,0.27,0.31,,0.09,0.09,,,,,,,,,,,3.65,95,22,12.20,8.55
Cody Barton,2562472,LB,DEN,@LV,3.22,2.55,,0.17,0.06,,,,,,,,,0.11,0.11,,,7.16,47,23,12.10,4.94
Micah McFadden,2568003,LB,NYG,TB,3.61,2.25,0.1,0.58,0.05,,0.1,,,,,,,0.21,0.26,,,8.77,26,24,12.00,3.23
E.J. Speed,2562955,LB,IND,DET,2.46,1.93,0.03,0.47,,0.12,,,,,,,,0.18,0.12,,,6.54,52,25,12.00,5.46
Bobby Wagner,2532966,LB,WAS,DAL,4.85,3.61,0.12,0.56,,,,,,,,,,0.19,0.31,,,11.15,8,26,11.80,0.65
Tremaine Edmunds,2560713,LB,CHI,MIN,3.43,1.91,0.06,0.28,0.06,,,,,,,,,0.39,0.11,0.51,,8.09,32,27,11.50,3.41
Jahlani Tavai,2562755,LB,NE,@MIA,3.85,2.58,0.05,0.33,0.05,0.05,,,,,,,,0.22,0.16,0.22,,8.91,25,28,11.50,2.59
Jadeveon Clowney,2543456,LB,CAR,KC,0.92,0.81,0.4,0.4,,0.06,0.06,,,,,,,0.12,0.81,,,4.24,86,29,11.10,6.86
Daiyan Henley,2570281,LB,LAC,BAL,5.73,4.09,0.27,0.54,,0.08,,,,,,,,0.18,0.24,,,13.25,1,30,11.10,-2.15
Malcolm Rodriguez,2567562,LB,DET,@IND,2.99,1.21,0.31,,,,,,,,,,,,,,,5.83,61,31,11.10,5.27
Jordan Hicks,2552315,LB,CLE,PIT,3.66,2.53,0.08,0.32,0.05,0.05,0.05,,,,,,,,,,,8.05,34,32,10.90,2.85
Lavonte David,2532828,LB,TB,@NYG,4.49,1.99,0.23,,0.06,0.06,0.06,,,,,,,0.28,0.23,0.34,,9.70,20,33,10.80,1.1
Tyrel Dodson,2562560,LB,MIA,NE,,,,,,,,,,,,,,,,,,0.00,234,34,10.80,10.8
Eric Kendricks,2552312,LB,DAL,@WAS,3.81,2.02,0.11,0.45,0.06,,0.06,,,,,,,,0.28,,,8.23,30,35,10.60,2.37
Ernest Jones,2566229,LB,SEA,ARI,4.33,4.02,0.31,0.74,,,,,,,,,,0.19,0.43,,,11.33,6,36,10.50,-0.83
Anthony Nelson,2562507,LB,TB,@NYG,0.91,0.57,,0.11,,,,,,,,,,,0.11,,,1.93,139,37,10.20,8.27
T.J. Edwards,2562648,LB,CHI,MIN,4.91,3.09,0.19,0.44,0.06,,0.06,,,,,,,0.39,0.39,0.44,,11.71,4,38,10.10,-1.61
Kyzir White,2560928,LB,ARI,@SEA,4.08,2.7,0.14,0.75,0.06,,,,,,,,,0.29,0.23,,,10.20,15,39,9.90,-0.3
Divine Deablo,2566253,LB,LV,DEN,2.83,2.46,0.05,0.16,,,0.05,,,,,,,0.11,0.11,,,6.44,55,40,9.60,3.16
Mohamoud Diabate,2570849,LB,CLE,PIT,1.88,0.87,,0.13,,0.07,0.07,,,,,,,,0.47,,,4.09,87,41,9.60,5.51
