PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tyler Huntley,2563560,QB,BAL,GB,215,2,,73,2,,,,,,,,15.21,1,35.90,20.69
Patrick Mahomes,2558125,QB,KC,@LAC,410,3,1,32,,,,,,,1,1,20.24,2,31.30,11.06
Jalen Hurts,2564832,QB,PHI,WAS,296,1,1,38,2,,,,,,,2,20.51,3,25.54,5.03
Aaron Rodgers,2506363,QB,GB,@BAL,268,3,,11,,,,,,,,,19.63,4,23.82,4.19
Justin Herbert,2565045,QB,LAC,KC,236,2,1,16,1,,,,,,,,22.78,5,23.04,0.26
Jared Goff,2555334,QB,DET,ARI,216,3,,,,,,,,,,,13.90,6,20.64,6.74
Cam Newton,2495455,QB,CAR,@BUF,156,1,1,71,1,,,,,,1,2,15.49,7,19.14,3.65
Josh Allen,2560955,QB,BUF,CAR,210,3,1,24,,,,,,,,1,22.38,8,18.80,-3.58
Mac Jones,2566334,QB,NE,@IND,299,2,2,12,,,,,,,,,15.63,9,17.16,1.53
Justin Fields,2565920,QB,CHI,MIN,285,1,,35,,,,,,,,2,15.35,10,15.90,0.55
Matthew Stafford,79860,QB,LA,SEA,244,2,1,-3,,,,,,,,,19.31,11,15.46,-3.85
Davis Mills,2566136,QB,HOU,@JAX,209,2,1,2,,,,,,,,,13.70,12,14.56,0.86
Matt Ryan,310,QB,ATL,@SF,236,1,,20,,,,,,,,1,16.19,13,13.44,-2.75
Joe Burrow,2563722,QB,CIN,@DEN,157,1,,25,,,,,,,,,15.11,14,12.78,-2.33
Tua Tagovailoa,2564499,QB,MIA,NYJ,196,2,2,19,,,,,,,,1,19.19,15,12.74,-6.45
Zach Wilson,2566391,QB,NYJ,@MIA,170,,,12,1,,,,,,,1,12.18,16,12.00,-0.18
Ben Roethlisberger,2506109,QB,PIT,TEN,148,,,,1,,,,,,,,17.34,17,11.92,-5.42
Jimmy Garoppolo,2543801,QB,SF,ATL,235,1,,4,,,,,,,,1,17.60,18,11.77,-5.83
Dak Prescott,2555260,QB,DAL,@NYG,217,1,,-1,,,,,,,,1,19.67,19,11.58,-8.09
Kyler Murray,2562382,QB,ARI,@DET,257,1,1,3,,,,,,,,1,21.06,20,11.45,-9.61
Trevor Lawrence,2566163,QB,JAX,HOU,210,,,21,,,,,,,,,14.42,21,10.50,-3.92
Nick Mullens,2558979,QB,CLE,LV,147,1,,,,,,,,,,,16.37,22,9.88,-6.49
Taysom Hill,2558954,QB,NO,@TB,154,,,33,,,,,,,,,16.34,23,9.46,-6.88
Derek Carr,2543499,QB,LV,@CLE,236,1,1,7,,,,,,,,2,17.31,24,9.14,-8.17
Ryan Tannehill,2532956,QB,TEN,@PIT,153,,1,18,1,,,,,,,2,15.17,25,8.69,-6.48
Kirk Cousins,2532820,QB,MIN,@CHI,87,2,1,10,,,,,,,,1,18.33,26,8.48,-9.85
Drew Lock,2562305,QB,DEN,CIN,88,1,,-2,,,,,,,,1,0.65,27,7.02,6.37
Carson Wentz,2555259,QB,IND,NE,57,1,1,17,,,,,,,,,14.45,28,5.98,-8.47
Garrett Gilbert,2549982,QB,WAS,@PHI,194,,,,,,,,,,,1,14.06,29,5.76,-8.3
Teddy Bridgewater,2543465,QB,DEN,CIN,98,,,10,,,,,,,,,,30,4.92,
Tom Brady,2504211,QB,TB,NO,214,,1,2,,,,,,,,1,20.23,31,4.76,-15.47
Russell Wilson,2532975,QB,SEA,@LA,156,,1,,,,,,,,,,14.69,32,4.24,-10.45
Jake Fromm,2563608,QB,NYG,DAL,82,,,,,,,,,,,,1.17,33,3.28,2.11
Colt McCoy,497123,QB,ARI,@DET,56,,,3,,,,,,,,,1.03,34,2.54,1.51
Marcus Mariota,2552466,QB,LV,@CLE,,,,3,,,,,,,,,0.69,35,0.30,-0.39
Jacoby Brissett,2555261,QB,MIA,NYJ,,,,2,,,,,,,,,1.98,36,0.20,-1.78
Brandon Allen,2555365,QB,CIN,@DEN,,,,,,,,,,,,,0.74,37,0.00,-0.74
Kyle Allen,2561177,QB,WAS,@PHI,,,,,,,,,,,,,0.00,38,0.00,0.0
Kenji Bahar,2566608,QB,FA,Bye,,,,,,,,,,,,,,39,0.00,
Matt Barkley,2539308,QB,ATL,@SF,,,,,,,,,,,,,0.00,40,0.00,0.0
C.J. Beathard,2557922,QB,JAX,HOU,,,,,,,,,,,,,0.97,41,0.00,-0.97
Kurt Benkert,2560974,QB,GB,@BAL,,,,,,,,,,,,,0.00,42,0.00,0.0
David Blough,2563043,QB,DET,ARI,,,,,,,,,,,,,0.00,43,0.00,0.0
Ian Book,2566352,QB,NO,@TB,,,,,,,,,,,,,0.00,44,0.00,0.0
Blake Bortles,2543477,QB,NO,@TB,,,,,,,,,,,,,0.00,45,0.00,0.0
Tim Boyle,2561187,QB,DET,ARI,,,,,,,,,,,,,0.87,46,0.00,-0.87
Drew Brees,2504775,QB,FA,Bye,,,,,,,,,,,,,,47,0.00,
Jake Browning,2562634,QB,CIN,@DEN,,,,,,,,,,,,,0.00,48,0.00,0.0
Shane Buechele,2566983,QB,KC,@LAC,,,,,,,,,,,,,0.00,49,0.00,0.0
Andy Dalton,2495143,QB,CHI,MIN,,,,,,,,,,,,,0.00,50,0.00,0.0
Chase Daniel,81284,QB,LAC,KC,,,,,,,,,,,,,0.51,51,0.00,-0.51
Sam Darnold,2561036,QB,CAR,@BUF,,,,,,,,,,,,,0.00,52,0.00,0.0
Ben DiNucci,2563839,QB,DAL,@NYG,,,,,,,,,,,,,0.00,53,0.00,0.0
Joshua Dobbs,2558167,QB,PIT,TEN,,,,,,,,,,,,,,54,0.00,
