PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Myles Adams,2563620,DL,DET,DAL,,,,,,,,,,,,,,,,,,0.00,204,1,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,@JAX,0.12,0.24,0.09,,,0.06,,,,,,,,,0.18,,,0.80,166,2,0.00,-0.8
McTelvin Agim,2563872,DL,FA,Bye,,,,,,,,,,,,,,,,,,,205,3,0.00,
Tommy Akingbesote,2574066,DL,BUF,CIN,,,,,,,,,,,,,,,,,,0.00,206,4,0.00,0.0
Darius Alexander,2574412,DL,NYG,Bye,,,,,,,,,,,,,,,,,,,207,5,0.00,
Deslin Alexandre,2570593,DL,FA,Bye,,,,,,,,,,,,,,,,,,,208,6,0.00,
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,209,7,0.00,
Jonathan Allen,2557844,DL,MIN,WAS,1.91,0.79,0.39,0.45,,,,,,,,,,0.06,0.9,,,5.39,24,8,0.00,-5.39
Zach Allen,2562219,DL,DEN,@LV,1.8,1.62,0.45,0.72,,,,,,,,,,0.12,1.5,,,6.70,12,9,0.00,-6.7
Bradlee Anae,2563821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,210,10,0.00,
Evan Anderson,2573524,DL,SF,Bye,,,,,,,,,,,,,,,,,,,211,11,0.00,
Will Anderson Jr.,2569834,DL,HOU,@KC,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,11,12,0.00,-6.94
Felix Anudike-Uzomah,2569930,DL,KC,HOU,0.71,0.59,0.18,0.29,,0.06,,,,,,,,,0.41,,,2.63,111,13,0.00,-2.63
Arik Armstead,2552493,DL,JAX,IND,1.12,0.35,0.09,0.12,,,,,,,,,,0.06,0.29,,,2.55,114,14,0.00,-2.55
Dorance Armstrong,2560959,DL,WAS,@MIN,,,,,,,,,,,,,,,,,,0.00,212,15,0.00,0.0
Popo Aumavae,2573656,DL,CAR,Bye,,,,,,,,,,,,,,,,,,,213,16,0.00,
Denico Autry,2550646,DL,HOU,@KC,1.12,0.53,0.29,0.41,,0.06,0.06,,0.06,,,,,0.24,0.71,,0.06,4.66,39,17,0.00,-4.66
Eric Banks,2564325,DL,FA,Bye,,,,,,,,,,,,,,,,,,,214,18,0.00,
Ricky Barber,2574605,DL,WAS,@MIN,,,,,,,,,,,,,,,,,,0.00,215,19,0.00,0.0
Christian Barmore,2566328,DL,NE,Bye,,,,,,,,,,,,,,,,,,,216,20,0.00,
Dante Barnett,2574023,DL,GB,CHI,,,,,,,,,,,,,,,,,,0.00,217,21,0.00,0.0
Derek Barnett,2557984,DL,HOU,@KC,0.12,0.24,0.12,0.06,,,,,,,,,,,0.18,,,0.74,173,22,0.00,-0.74
Tyler Baron,2574431,DL,NYJ,MIA,0.29,0.35,0.12,,,0.06,0.06,,,,,,,,,,,1.16,151,23,0.00,-1.16
Alex Barrett,2559140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,218,24,0.00,
Simeon Barrow Jr.,2573906,DL,FA,Bye,,,,,,,,,,,,,,,,,,,219,25,0.00,
Kyon Barrs,2573891,DL,FA,Bye,,,,,,,,,,,,,,,,,,,220,26,0.00,
Kyler Baugh,2573358,DL,PIT,@BAL,,,,,,,,,,,,,,,,,,0.00,221,27,0.00,0.0
Robert Beal Jr.,2570299,DL,SF,Bye,,,,,,,,,,,,,,,,,,,222,28,0.00,
Travis Bell,2569612,DL,FA,Bye,,,,,,,,,,,,,,,,,,,223,29,0.00,
Keeanu Benton,2570260,DL,PIT,@BAL,1.12,1.29,0.12,0.18,,0.06,0.06,,,,,,,0.35,0.47,,,4.34,46,30,0.00,-4.34
Zeek Biggers,2574319,DL,MIA,@NYJ,0.18,0.12,,,,,,,,,,,,0.12,,,,0.64,183,31,0.00,-0.64
Andrew Billings,2555267,DL,CHI,@GB,1.07,0.66,,0.16,,,,,,,,,,,,,,2.24,125,32,0.00,-2.24
Diwun Black,2573924,DL,FA,Bye,,,,,,,,,,,,,,,,,,,224,33,0.00,
Yahya Black,2574489,DL,PIT,@BAL,1.07,1.14,0.07,0.21,,,0.07,,,,,,,,0.14,,,2.88,105,34,0.00,-2.88
Philip Blidi,2574144,DL,FA,Bye,,,,,,,,,,,,,,,,,,,225,35,0.00,
Quinton Bohanna,2565995,DL,SEA,@ATL,,,,,,,,,,,,,,,,,,0.00,226,36,0.00,0.0
Anthony Booker,2574286,DL,FA,Bye,,,,,,,,,,,,,,,,,,,227,37,0.00,
Austin Booker,2571904,DL,CHI,@GB,1.43,0.57,0.18,0.36,,,,,,,,,,,0.5,,,3.64,66,38,0.00,-3.64
Thomas Booker,2567670,DL,LV,DEN,,,,,,,,,,,,,,,,,,0.00,228,39,0.00,0.0
Joey Bosa,2555249,DL,BUF,CIN,1.17,0.47,0.32,0.29,,0.06,,,,,,,,,0.64,,,3.64,67,40,0.00,-3.64
Nick Bosa,2562629,DL,SF,Bye,,,,,,,,,,,,,,,,,,,229,41,0.00,
Khristian Boyd,2572309,DL,NO,@TB,0.59,0.29,0.06,0.12,,,,,,,,,,0.06,0.24,,,1.63,136,42,0.00,-1.63
Will Bradley-King,2566583,DL,SF,Bye,,,,,,,,,,,,,,,,,,,230,43,0.00,
Devin Brandt-Epps,2573957,DL,FA,Bye,,,,,,,,,,,,,,,,,,,231,44,0.00,
Bryan Bresee,2570128,DL,NO,@TB,0.82,0.59,0.38,0.35,,,,,,,,,,0.06,0.77,,,3.40,79,45,0.00,-3.4
C.J. Brewer,2569330,DL,TB,NO,0.34,0.23,,,,,,,,,,,,,,,,0.65,181,46,0.00,-0.65
Jowon Briggs,2571946,DL,NYJ,MIA,,,,,,,,,,,,,,,,,,0.00,232,47,0.00,0.0
Warren Brinson,2574126,DL,GB,CHI,0.19,0.25,,0.06,,,,,,,,,,,0.12,,,0.59,187,48,0.00,-0.59
Josiah Bronson,2565690,DL,FA,Bye,,,,,,,,,,,,,,,,,,,233,49,0.00,
Karl Brooks,2569753,DL,GB,CHI,0.95,0.75,0.17,0.34,,0.07,0.14,,,,,,,0.14,0.41,,,3.67,64,50,0.00,-3.67
Vernon Broughton,2574393,DL,NO,@TB,0.82,0.82,0.18,0.29,,0.06,0.06,,,,,,,0.06,0.59,,,3.23,85,51,0.00,-3.23
Bobby Brown III,2566199,DL,CAR,Bye,,,,,,,,,,,,,,,,,,,234,52,0.00,
Derrick Brown,2563629,DL,CAR,Bye,,,,,,,,,,,,,,,,,,,235,53,0.00,
