PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jamien Sherwood,2565762,LB,NYJ,@MIA,3.86,1.75,,0.32,,0.06,,,,,,,,,,,,7.53,47,1,28.00,20.47
Micah McFadden,2568003,LB,NYG,NO,3.69,2.3,0.11,0.59,0.05,,0.11,,,,,,,0.21,0.27,,,8.97,32,2,21.30,12.33
Zack Baun,2564664,LB,PHI,CAR,6.15,2.98,0.29,0.32,,0.06,0.06,,,,,,,,,,,12.34,3,3,19.50,7.16
T.J. Edwards,2562648,LB,CHI,@SF,4.89,3.08,0.19,0.44,0.05,,0.05,,,,,,,0.38,0.38,0.44,,11.60,7,4,19.40,7.8
Demario Davis,2533008,LB,NO,@NYG,3.99,2.34,0.29,0.63,,,0.06,,,,,,,0.23,0.57,,,9.83,21,5,18.30,8.47
Yetur Gross-Matos,2563641,LB,SF,CHI,0.21,0.15,0.23,0.37,,0.08,0.08,,,,,,,,,,,1.78,139,6,18.00,16.22
Josey Jewell,2560763,LB,CAR,@PHI,3.35,2.72,0.1,0.21,,0.1,0.1,,,,,,,0.1,0.21,,,7.98,40,7,17.50,9.52
Tyrice Knight,2572525,LB,SEA,@ARI,5.71,2.03,0.37,0.46,,,,,,,,,,,,,,11.21,9,8,17.30,6.09
Kaden Elliss,2562901,LB,ATL,@MIN,5.25,1.92,0.28,0.68,,,,,,,,,,0.17,0.45,,,11.26,8,9,16.80,5.54
Ernest Jones,2566229,LB,SEA,@ARI,4.07,3.78,0.29,0.7,,,,,,,,,,0.17,0.41,,,10.63,15,10,16.60,5.97
Otis Reese,2571485,LB,TEN,JAX,0.67,0.51,,0.22,,0.06,0.06,,,,,,,,0.28,,,2.05,131,11,16.37,14.32
Eric Kendricks,2552312,LB,DAL,CIN,4.1,2.17,0.12,0.48,0.06,,0.06,,,,,,,,0.3,,,8.83,33,12,15.90,7.07
Jordyn Brooks,2565135,LB,MIA,NYJ,4.31,2.79,0.12,0.41,,0.06,0.06,,,,,,,0.23,0.23,,,9.95,20,13,15.50,5.55
Nakobe Dean,2568072,LB,PHI,CAR,4.18,1.31,0.13,0.33,,,,,,,,,,,0.13,,,7.88,41,14,15.30,7.42
Luke Gifford,2562942,LB,TEN,JAX,0.67,0.51,,0.11,,,,,,,,,,,0.11,,,1.53,153,15,15.30,13.77
Blake Cashman,2562496,LB,MIN,ATL,3.36,2.79,0.16,0.32,,,0.06,,,,,,,0.25,0.32,,,8.36,38,16,14.20,5.84
K'Lavon Chaisson,2564166,LB,LV,@TB,0.39,0.33,0.06,0.06,,0.06,,,,,,,,,0.06,,,1.23,160,17,14.10,12.87
Brian Burns,2562242,LB,NYG,NO,1.77,0.96,0.54,0.86,,0.05,,,,,,,,0.16,1.12,,,6.74,57,18,13.70,6.96
Lavonte David,2532828,LB,TB,LV,4.79,2.12,0.24,,0.06,0.06,0.06,,,,,,,0.3,0.24,0.36,,10.30,19,19,13.70,3.4
Patrick Queen,2563575,LB,PIT,CLE,4.77,2.75,0.24,0.55,0.06,0.06,0.06,,,,,,,0.37,0.61,,,11.82,6,20,13.00,1.18
Quay Walker,2567631,LB,GB,@DET,,,,,,,,,,,,,,,,,,0.00,409,21,12.90,12.9
Daiyan Henley,2570281,LB,LAC,@KC,5.21,3.71,0.25,0.64,,0.07,,,,,,,,0.21,0.29,,,12.42,2,22,12.70,0.28
Isaiah McDuffie,2566082,LB,GB,@DET,3.44,2.42,,0.17,,,,,,,,,,0.06,0.06,,,7.05,53,23,12.60,5.55
Akeem Davis-Gaither,2563728,LB,CIN,@DAL,6.02,1.71,0.03,0.43,0.02,,,,,,,,,0.11,,,,11.11,12,24,12.40,1.29
Foye Oluokun,2561132,LB,JAX,@TEN,7.79,4.39,0.18,0.71,0.07,0.07,0.14,,,,,,,0.35,0.57,,,17.53,1,25,12.00,-5.53
Nick Bolton,2566175,LB,KC,LAC,4.07,2.77,0.06,0.47,0.06,,,,,,,,,0.24,0.24,,,9.52,25,26,11.50,1.98
Kyzir White,2560928,LB,ARI,SEA,4.23,2.8,0.15,0.77,0.06,,,,,,,,,0.3,0.24,,,10.56,16,27,11.40,0.84
Darius Muasau,2572339,LB,NYG,NO,3.94,1.35,,0.59,,,,,0.2,,,,,,,,0.2,8.41,36,28,11.10,2.69
Germaine Pratt,2562702,LB,CIN,@DAL,4.29,3.69,0.11,0.52,0.07,0.15,0.07,,,,,,,0.22,0.15,0.3,,11.12,11,29,10.90,-0.22
DeMarvion Overshown,2569705,LB,DAL,CIN,3.29,2.25,0.12,0.17,,0.06,,,,,,,,,0.17,,,7.08,52,30,9.70,2.62
Terrel Bernard,2567325,LB,BUF,@LAR,4.61,2.91,0.24,0.49,0.06,,0.06,,,,,,,0.24,0.49,,,10.99,13,31,9.60,-1.39
