PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Budda Baker,2558009,DB,ARI,SEA,4.05,1.85,,0.23,0.12,0.06,,,,,,,,0.41,0.17,,,9.27,23,1,19.50,10.23
Tre'von Moehrig,2566268,DB,LV,@TB,4.56,1.58,0.09,0.09,0.19,,,,,,,,,0.65,0.09,2.6,,10.52,12,2,19.30,8.78
DeShon Elliott,2560715,DB,PIT,CLE,3.96,1.25,0.06,0.11,0.06,,0.06,,,,,,,0.34,,,,8.10,40,3,18.40,10.3
Keisean Nixon,2562938,DB,GB,@DET,4.74,1.03,0.06,0.17,0.06,,,,,,,,,0.17,,,,8.74,30,4,17.73,8.99
Brandin Echols,2565726,DB,NYJ,@MIA,4,1.69,,0.34,0.34,,,,,,,,,1.01,,,,11.24,5,5,16.60,5.36
Tre Hawkins III,2570164,DB,NYG,NO,0.44,0.27,,,0.05,,,,,,,,,0.16,,,,1.40,172,6,15.70,14.3
C.J. Gardner-Johnson,2562588,DB,PHI,CAR,,,,,,,,,,,,,,,,,,0.00,338,7,15.30,15.3
Ugo Amadi,2562464,DB,NO,@NYG,2.96,0.99,0.14,0.49,,0.07,,,0.07,,,,,0.14,,,0.07,6.93,70,8,15.20,8.27
Christian Benford,2567322,DB,BUF,@LAR,2.79,0.85,,0.24,0.18,0.06,0.06,,,,,,,0.73,,1.03,,7.81,48,9,15.20,7.39
Trevon Diggs,2563836,DB,DAL,CIN,2.07,0.69,,,0.23,0.06,,0.06,,,,,,1.15,,4.25,,7.79,49,10,15.00,7.21
Taylor Rapp,2562707,DB,BUF,@LAR,3.94,2.2,0.06,0.12,0.12,,0.06,,,,,,,0.29,0.12,0.93,,8.83,28,11,15.00,6.17
Donovan Wilson,2562604,DB,DAL,CIN,3.67,1.53,0.03,0.17,0.06,0.06,0.11,,,,,,,0.11,0.06,0.4,,7.59,52,12,14.90,7.31
Josh Metellus,2564568,DB,MIN,ATL,4.23,1.37,0.12,0.25,0.06,0.06,0.06,0.06,,,,,,0.31,0.56,2.55,,9.64,20,13,14.83,5.19
Jonathan Owens,2561255,DB,CHI,@SF,4.5,1.93,0.02,0.27,0.07,0.04,0.04,,,,,,,0.41,,,,9.80,18,14,14.70,4.9
Darnay Holmes,2564739,DB,LV,@TB,2.9,1.35,,0.13,0.03,0.03,,,,,,,,,,,,5.57,96,15,14.30,8.73
Damar Hamlin,2565872,DB,BUF,@LAR,3.79,1.15,,0.22,0.11,0.05,0.05,,,,,,,,,,,7.32,59,16,14.10,6.78
Jarrian Jones,2572144,DB,JAX,@TEN,,,,,,,,,,,,,,,,,,0.00,426,17,13.80,13.8
Malik Hooker,2558060,DB,DAL,CIN,1.75,1.4,,0.06,0.06,,0.06,,,,,,,0.17,,,,4.25,121,18,13.77,9.52
Chamarri Conner,2569927,DB,KC,LAC,2.94,1.14,,0.06,0.12,0.06,0.06,,,,,,,0.3,,,,6.62,76,19,13.70,7.08
Darius Slay,2540288,DB,PHI,CAR,2.09,0.72,,0.07,0.13,,,,,,,3.53,,0.78,,,,20.20,1,20,13.10,-7.1
Kendall Fuller,2555349,DB,MIA,NYJ,2.56,0.93,,0.12,0.17,,,,,,,,,0.7,,2.39,,7.00,68,21,12.70,5.7
Jarvis Brownlee Jr.,2572060,DB,TEN,JAX,1.98,0.53,,0.2,,,,,,,,,,0.12,,,,3.89,130,22,12.30,8.41
Coby Bryant,2568234,DB,SEA,@ARI,1.99,0.55,0.05,0.1,0.05,0.05,0.05,,,,,,,,,,,3.97,127,23,12.20,8.23
Geno Stone,2563584,DB,CIN,@DAL,2.51,1.32,,,0.18,0.06,0.06,0.06,,,,,,0.48,,3.23,,7.00,69,24,12.20,5.2
Tykee Smith,2572555,DB,TB,LV,0.46,0.34,,0.06,0.06,,,,,,,,,0.11,0.06,,,1.50,168,25,12.10,10.6
Riq Woolen,2568288,DB,SEA,@ARI,2.3,0.56,,0.06,0.17,,0.11,,,,,,,0.78,,2.86,,6.63,75,26,11.80,5.17
Montaric Brown,2567727,DB,JAX,@TEN,1.29,0.44,,,0.03,,,,,,,,,0.19,,,,2.78,142,27,11.60,8.82
Jaylon Johnson,2563701,DB,CHI,@SF,1.66,0.44,,0.06,0.11,0.06,,0.06,,,,,,0.61,,2.1,,5.27,102,28,11.50,6.23
Jack Jones,2567940,DB,LV,@TB,1.99,0.57,,0.06,0.11,,,0.06,,,,,,0.4,,2.16,,5.11,105,29,11.30,6.19
Julian Love,2562414,DB,SEA,@ARI,4.65,2.3,,0.17,0.11,0.06,0.06,,,,,,,0.34,0.06,1.74,,10.20,15,30,11.20,1.0
Kool-Aid McKinstry,2572321,DB,NO,@NYG,1.79,0.66,,,0.06,,,,,,,,,0.3,,0.48,,4.06,126,31,11.00,6.94
Will Harris,2562395,DB,NO,@NYG,0.22,0.28,,,,0.06,,,,,,,,0.17,,,,1.13,185,32,10.60,9.47
D.J. Reed,2560850,DB,NYJ,@MIA,3.53,0.84,,0.11,0.11,0.06,,,,,,,,0.56,,,,7.96,45,33,10.60,2.64
Chuck Clark,2558248,DB,NYJ,@MIA,3.2,2.14,0.05,,0.05,,,0.05,,,,,,0.27,,,,7.23,62,34,10.30,3.07
Kaevon Merriweather,2571626,DB,TB,LV,0.55,0.3,,0.06,0.06,,,,,,,,,0.12,,,,1.61,161,35,10.30,8.69
Chidobe Awuzie,2557840,DB,TEN,JAX,1.64,0.63,,0.05,0.05,0.05,,,,,,,,,,,,3.26,140,36,9.87,6.61
Carlton Davis,2561039,DB,DET,GB,1.77,0.51,,,0.11,,0.06,,,,,,,0.51,,1.94,,4.75,114,37,9.60,4.85
Taron Johnson,2560766,DB,BUF,@LAR,4.35,1.1,0.06,0.23,0.06,0.06,0.06,,,,,,,0.46,0.12,0.64,,9.36,22,38,9.60,0.24
Zyon McCollum,2568309,DB,TB,LV,2.57,1.14,,,0.06,,,,,,,,,0.63,,,,6.32,80,39,9.60,3.28
Trent McDuffie,2567802,DB,KC,LAC,2.54,0.98,0.15,0.15,0.1,0.1,,0.05,,,,,,0.39,0.39,2.1,,7.06,66,40,9.50,2.44
Devon Witherspoon,2570323,DB,SEA,@ARI,3.36,1.51,0.14,0.5,0.22,0.11,0.06,0.06,,,,,,0.95,0.28,6.33,,11.16,7,41,9.30,-1.86
Jessie Bates,2560970,DB,ATL,@MIN,4.16,1.84,,0.11,0.22,0.11,,0.05,,,,,,0.54,,3.62,,10.33,13,42,9.00,-1.33
Cooper DeJean,2572375,DB,PHI,CAR,1.51,0.69,,0.12,0.06,,,,,,,,,0.23,0.06,1.39,,3.72,134,43,9.00,5.28
Tarheeb Still,2572483,DB,LAC,@KC,0.82,0.48,,,,,,,,,,,,,,,,1.52,167,44,9.00,7.48
Kyler Gordon,2567391,DB,CHI,@SF,2.95,1.21,0.07,0.13,0.13,,,,,,,,,,,,,5.94,90,45,8.70,2.76
Byron Murphy,2562318,DB,MIN,ATL,3.17,1.14,0.03,0.19,0.19,0.06,0.13,,,,,,,0.76,0.06,2.73,,8.81,29,46,8.70,-0.11
James Pierre,2565003,DB,PIT,CLE,0.4,0.23,,,,,,,,,,,,,,,,0.74,202,47,8.70,7.96
Chau Smith-Wade,2571895,DB,CAR,@PHI,0.27,0.16,,0.05,0.05,,,,,,,,,0.05,,,,0.88,196,48,8.60,7.72
Jalen Ramsey,2555280,DB,MIA,NYJ,2.55,0.75,,0.19,0.25,0.06,,,,,,,,0.68,0.06,3.54,,7.49,55,49,8.50,1.01
Jordan Poyer,2539290,DB,MIA,NYJ,3.02,1.54,0.06,0.18,0.12,0.06,,,,,,,,0.3,0.12,1.12,,7.32,60,50,8.30,0.98
Kevin Byard,2555158,DB,CHI,@SF,4.56,2.62,,0.06,0.11,,,0.06,,,,,,0.4,0.06,3.53,,10.27,14,51,8.20,-2.07
Marcus Maye,2557995,DB,LAC,@KC,,,,,,,,,,,,,,,,,,0.00,465,52,8.20,8.2
Joey Porter Jr.,2570251,DB,PIT,CLE,2.74,0.76,,0.12,0.12,,,,,,,,,0.76,,0.76,,7.09,65,53,8.10,1.01
Darious Williams,2561469,DB,LAR,BUF,2.39,0.51,,0.17,0.17,,,,,,,,,0.97,,1.94,,7.23,63,54,8.10,0.87
