PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
George Kittle,2558266,TE,SF,@CIN,,,,,,13,151,1,,,,,12.46,1,27.60,15.14
Mark Andrews,2560957,TE,BAL,@CLE,,,,,,11,115,1,,,,,8.33,2,23.00,14.67
Dawson Knox,2562681,TE,BUF,@TB,,,,,,7,60,1,,,,,8.88,3,17.20,8.32
Austin Hooper,2555415,TE,CLE,BAL,,,,,,5,30,1,,,,,7.02,4,13.20,6.18
Albert Okwuegbunam,2563911,TE,DEN,DET,,,,,,5,41,1,,,,,4.88,5,12.60,7.72
Brevin Jordan,2566130,TE,HOU,SEA,,,,,,4,26,1,,,,,2.55,6,10.60,8.05
Pat Freiermuth,2566442,TE,PIT,@MIN,,,,,,2,32,1,,,,,7.73,7,10.20,2.47
Gerald Everett,2557889,TE,SEA,@HOU,,,,13,,2,15,1,,,,,6.18,8,9.80,3.62
Rob Gronkowski,497240,TE,TB,BUF,,,,,,5,62,,,,,,9.91,9,8.70,-1.21
Kyle Pitts,2565830,TE,ATL,@CAR,,,,,,5,61,,,,,,9.52,10,8.60,-0.92
Jared Cook,71265,TE,LAC,NYG,,,,,,2,8,1,,,,,7.68,11,7.80,0.12
Kyle Rudolph,2495438,TE,NYG,@LAC,,,,,,2,66,,,,,,4.13,12,7.60,3.47
C.J. Uzomah,2552559,TE,CIN,SF,,,,,,4,56,,,,,,5.25,13,7.60,2.35
Noah Fant,2562383,TE,DEN,DET,,,,,,4,51,,,,,,8.57,14,7.10,-1.47
Marcedes Lewis,2495888,TE,GB,CHI,,,,,,4,51,,,,,,2.01,15,7.10,5.09
Hayden Hurst,2560747,TE,ATL,@CAR,,,,,,1,3,1,,,,,2.68,16,6.80,4.12
Zach Ertz,2540158,TE,ARI,LA,,,,,,5,42,,,,,,8.68,17,6.70,-1.98
Geoff Swaim,2553454,TE,TEN,JAX,,,,,,3,45,,,,,,4.38,18,6.00,1.62
Brock Wright,2567221,TE,DET,@DEN,,,,,,3,20,,,,,,4.13,19,6.00,1.87
Josiah Deguara,2563980,TE,GB,CHI,,,,,,3,44,,,,,,3.16,20,5.90,2.74
Nick Vannett,2555289,TE,NO,@NYJ,,,,,,3,44,,,,,,1.86,21,5.90,4.04
Ryan Griffin,2541316,TE,NYJ,NO,,,,,,2,28,,,,,,3.78,22,5.50,1.72
Anthony Firkser,2558942,TE,TEN,JAX,,,,,,4,34,,,,,,2.70,23,5.40,2.7
Will Dissly,2561046,TE,SEA,@HOU,,,,,,2,38,,,,,,2.68,24,4.80,2.12
Foster Moreau,2562317,TE,LV,@KC,,,,,,3,13,,,,,,5.24,25,4.50,-0.74
Josh Oliver,2562693,TE,BAL,@CLE,,,,,,1,6,,,,,,0.80,26,4.50,3.7
Travis Kelce,2540258,TE,KC,LV,,,,,,3,27,,,,,,12.99,27,4.20,-8.79
Cole Kmet,2563704,TE,CHI,@GB,,,,,,3,17,,,,,,5.91,28,4.20,-1.71
James O'Shaughnessy,2553318,TE,JAX,@TEN,,,,,,4,21,,,,,,5.41,29,4.10,-1.31
Kendall Blanton,2562234,TE,LA,@ARI,,,,,,2,29,,,,,,3.51,30,3.90,0.39
Drew Sample,2562720,TE,CIN,SF,,,,,,1,14,,,,,,1.18,31,3.60,2.42
Tommy Tremble,2565914,TE,CAR,ATL,,,,,,2,23,,,,,,3.23,32,3.30,0.07
Tyler Conklin,2561027,TE,MIN,PIT,,,,,,2,20,,,,,,7.61,33,3.00,-4.61
Antony Auclair,2559044,TE,HOU,SEA,,,,,,1,6,,,,,,0.37,34,2.80,2.43
John Bates,2566580,TE,WAS,DAL,,,,,,1,19,,,,,,2.33,35,2.40,0.07
Donald Parham,2562394,TE,LAC,NYG,,,,,,2,13,,,,,,,36,2.30,
Chris Herndon,2560738,TE,MIN,PIT,,,,,,1,17,,,,,,0.76,37,2.20,1.44
Cameron Brate,2550656,TE,TB,BUF,,,,,,2,11,,,,,,3.10,38,2.10,-1.0
Juwan Johnson,2564676,TE,NO,@NYJ,,,,,,1,15,,,,,,1.61,39,2.00,0.39
Jimmy Graham,497236,TE,CHI,@GB,,,,,,2,9,,,,,,2.26,40,1.90,-0.36
Daniel Brown,2553900,TE,NYJ,NO,,,,,,,,,,,,,,41,1.70,
Lee Smith,2495347,TE,ATL,@CAR,,,,,,1,12,,,,,,0.69,42,1.70,1.01
Mitchell Wilcox,2563749,TE,CIN,SF,,,,,,,,,,,,,0.33,43,1.70,1.37
Charlie Woerner,2565129,TE,SF,@CIN,,,,,,,,,,,,,0.74,44,1.70,0.96
Stephen Anderson,2556463,TE,LAC,NYG,,,,,,1,11,,,,,,1.37,45,1.60,0.23
Evan Engram,2557858,TE,NYG,@LAC,,,,,,1,8,,,,,,7.57,46,1.30,-6.27
Ricky Seals-Jones,2559248,TE,WAS,DAL,,,,,,1,8,,,,,,,47,1.30,
Jordan Akins,2560951,TE,HOU,SEA,,,,,,1,6,,,,,,3.96,48,1.10,-2.86
MyCole Pruitt,2552401,TE,TEN,JAX,,,,,,1,5,,,,,,,49,1.00,
Dalton Schultz,2560866,TE,DAL,@WAS,,,,,,1,4,,,,,,8.77,50,0.90,-7.87
Tyler Davis,2564178,TE,GB,CHI,,,,,,,,,,,,,0.54,51,0.80,0.26
J.P. Holtz,2556852,TE,CHI,@GB,,,,,,,,,,,,,0.32,52,0.80,0.48
Mo Alie-Cox,2558832,TE,IND,Bye,,,,,,,,,,,,,,53,0.00,
Dan Arnold,2559385,TE,JAX,@TEN,,,,,,,,,,,,,,54,0.00,
Devin Asiasi,2564586,TE,NE,Bye,,,,,,,,,,,,,,55,0.00,
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,,56,0.00,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,,57,0.00,
Andrew Beck,2562626,TE,DEN,DET,,,,,,,,,,,,,,58,0.00,
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,,59,0.00,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,60,0.00,
Blake Bell,2552478,TE,KC,LV,,,,,,,,,,,,,0.62,61,0.00,-0.62
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,,62,0.00,
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,,63,0.00,
Nick Bowers,2564415,TE,LV,@KC,,,,,,,,,,,,,0.00,64,0.00,0.0
Nick Boyle,2552402,TE,BAL,@CLE,,,,,,,,,,,,,0.00,65,0.00,0.0
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,,66,0.00,
Pharaoh Brown,2559018,TE,HOU,SEA,,,,,,,,,,,,,3.98,67,0.00,-3.98
Harrison Bryant,2563767,TE,CLE,BAL,,,,,,,,,,,,,0.00,68,0.00,0.0
Hunter Bryant,2563923,TE,DET,@DEN,,,,,,,,,,,,,0.00,69,0.00,0.0
Ian Bunting,2563073,TE,DAL,@WAS,,,,,,,,,,,,,0.97,70,0.00,-0.97
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,,71,0.00,
Matt Bushman,2565639,TE,KC,LV,,,,,,,,,,,,,0.56,72,0.00,-0.56
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,,73,0.00,
Stephen Carlson,2563044,TE,CLE,BAL,,,,,,,,,,,,,,74,0.00,
Derek Carrier,2534241,TE,LV,@KC,,,,,,,,,,,,,0.00,75,0.00,0.0
Cethan Carter,2558929,TE,MIA,Bye,,,,,,,,,,,,,,76,0.00,
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,,77,0.00,
Jason Croom,2559159,TE,PHI,Bye,,,,,,,,,,,,,,78,0.00,
Dominique Dafney,2565540,TE,GB,CHI,,,,,,,,,,,,,0.36,79,0.00,-0.36
