PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
C.J. Gardner-Johnson,2562588,DB,CHI,NYG,7,2,2,2,,1,,,,,,,,,2,,,1,23.20
Jessie Bates,2560970,DB,ATL,@IND,6,3,,,1,1,,,,,,,,2,,3,,2,22.90
Nick Emmanwori,2574558,DB,SEA,ARI,5,4,0.5,,,,,,,,,,,4,1,,,3,21.40
Jarrian Jones,2572144,DB,JAX,@HOU,4,,,2,1,,,,,,,,,2,,,,4,17.50
Tony Adams,2568444,DB,NYJ,CLE,8,1,,1,,,,,,,,,,1,,,,5,16.60
Tykee Smith,2572555,DB,TB,NE,4,4,,1,1,,,,,,,,,1,1,,,6,16.40
Cole Bishop,2571850,DB,BUF,@MIA,6,1,,,1,,,,,,,,,1,,,,7,15.60
Alontae Taylor,2567979,DB,NO,@CAR,4,1,,1,1,,,,,,,,,1,,11,,8,14.47
Quentin Lake,2567844,DB,LAR,@SF,8,3,,,,,,,,,,,,,1,,,9,14.30
Denzel Burke,2574477,DB,ARI,@SEA,4,1,,1,1,,,,,,,,,1,,4,,10,14.23
Talanoa Hufanga,2566529,DB,DEN,LV,5,4,1,1,,,,,,,,,,,1,,,11,13.90
Camryn Bynum,2566295,DB,IND,ATL,4,1,1,1,,1,,,,,,,,,,,,12,13.60
Kyu Blu Kelly,2569570,DB,LV,@DEN,,1,,,2,,,,,,,,,2,,26,,13,13.47
Brian Branch,2569729,DB,DET,@WAS,4,3,1.5,1,,,,,,,,,,,2,,,14,13.30
Donte Jackson,2560753,DB,LAC,PIT,2,1,,,1,,,,,,,,,2,,21,,15,12.80
Jack Jones,2567940,DB,MIA,BUF,3,3,,2,,1,,,,,,,,,,,,16,12.80
Ronnie Harrison,2561008,DB,ATL,@IND,5,2,1,1,,,,,,,,,,,1,,,17,12.70
Minkah Fitzpatrick,2560725,DB,MIA,BUF,6,,,,,,1,,,,,,,1,,,,18,12.50
Craig Woodson,2574389,DB,NE,@TB,3,5,,,,,,,,,,,,2,,,,19,12.50
Christian Gonzalez,2570122,DB,NE,@TB,5,4,,,,,,,,,,,,1,,,,20,12.40
Antonio Johnson,2569879,DB,JAX,@HOU,3,3,1,1,,,,,,,,,,1,,,,21,12.30
Harrison Smith,2532948,DB,MIN,BAL,5,2,,,,1,,,,,,,,,,,,22,12.20
Nate Wiggins,2571847,DB,BAL,@MIN,6,1,,,,,,,,,,,,1,,,,23,12.10
Xavier Watts,2573921,DB,ATL,@IND,6,5,,,,,,,,,,,,,,,,24,12.00
Cam Lewis,2563205,DB,BUF,@MIA,4,3,,1,,,,,,,,,,1,,,,25,11.80
Tre'von Moehrig,2566268,DB,CAR,NO,6,1,,1,,,,,,,,,,,1,,,26,11.60
Ji'Ayir Brown,2570287,DB,SF,LAR,3,7,,,,,,,,,,,,1,,,,27,11.20
Ty Okada,2571354,DB,SEA,ARI,5,2,,,,,,,,,,,,1,,,,28,11.20
Marlon Humphrey,2558067,DB,BAL,@MIN,2,2,,,1,,,,,,,,,1,,27,,29,11.10
Julius Brents,2569840,DB,MIA,BUF,5,,,,,,1,,,,,,,1,,,,30,11.00
Evan Williams,2572057,DB,GB,PHI,4,3,,2,,,,,,,,,,,,,,31,10.80
Ronnie Hickman Jr.,2570867,DB,CLE,@NYJ,2,2,,,1,,,,,,,,,1,,15,,32,10.70
Andrew Wingard,2562606,DB,JAX,@HOU,3,6,,,,,,,,,,,,1,,,,33,10.60
R.J. Mickens,2574522,DB,LAC,PIT,2,2,,,1,,,,,,,,,1,,10,,34,10.53
Reed Blankenship,2568057,DB,PHI,@GB,2,5,,,,1,1,,,,,,,,,,,35,10.50
Nahshon Wright,2566022,DB,CHI,NYG,3,,,,,,1,,,,,,,2,,,-1,36,10.47
Greg Newsome II,2565980,DB,JAX,@HOU,4,3,,,,,,,,,,,,1,,,,37,10.30
Jeremy Reaves,2561394,DB,WAS,DET,4,3,,,,,,,,,,,,1,,,,38,10.30
Malachi Moore,2574444,DB,NYJ,CLE,6,2,,,,,,,,,,,,,,,,39,10.20
Malaki Starks,2573952,DB,BAL,@MIN,2,2,,,1,,,,,,,,,1,,,,40,10.20
