PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Dallas Goedert,2560995,TE,PHI,@TB,,,,,,4,37,2,,,,,29.10,,4,4,4,4,100,2,,2,1,17.70
Darren Waller,2552408,TE,MIA,NYJ,,,,,,3,27,2,,,,,20.10,,3,3,3,4,75,,,,2,16.20
Tyler Warren,2574204,TE,IND,@LAR,,,,3,1,5,70,,,,,,16.40,2,5,7,5,6,83,,1,,3,15.80
Kyle Pitts,2565830,TE,ATL,WAS,,,,,,5,70,1,,,,,17.60,,5,5,5,5,100,1,,1,4,15.50
Jake Tonges,2567439,TE,SF,JAX,,,,,,3,58,1,,,,,17.90,,3,3,3,5,60,,,,5,13.90
Jake Ferguson,2567496,TE,DAL,GB,,,,,,7,40,1,,,,,16.80,,7,7,7,7,100,1,,,6,13.50
Tommy Tremble,2565914,TE,CAR,@NE,,,,,,5,42,1,,,,,25.20,,5,5,5,8,63,2,1,2,7,12.70
Hunter Henry,2555341,TE,NE,CAR,,,,,,2,39,1,,,,,13.80,,2,2,2,2,100,,,,8,10.90
AJ Barner,2572513,TE,SEA,@ARI,,,,,,3,32,1,,,,,17.70,,3,3,3,3,100,1,,,9,10.70
Mitchell Evans,2573978,TE,CAR,@NE,,,,,,3,23,1,,,,,25.20,,3,3,3,4,75,1,,1,10,9.80
Hunter Long,2566286,TE,JAX,@SF,,,,,,3,23,1,,,,,18.80,,3,3,3,3,100,2,1,1,11,9.80
Dalton Kincaid,2569594,TE,BUF,NO,,,,,,1,28,1,,,,,11.30,,1,1,1,2,50,,,,12,9.30
Theo Johnson,2572333,TE,NYG,LAC,,,,,,3,17,1,,,,,13.10,,3,3,3,5,60,1,,1,13,9.20
Mason Taylor,2574451,TE,NYJ,@MIA,,,,,,5,65,,,,,,11.80,,5,5,5,7,71,,,,14,9.00
Trey McBride,2568117,TE,ARI,SEA,,,,,,7,52,,,,,,9.30,,7,7,7,11,64,,,,15,8.70
Tucker Kraft,2569768,TE,GB,@DAL,,,,,,5,56,,,,,,9.20,,5,5,5,5,100,,,,16,8.10
Mark Andrews,2560957,TE,BAL,@KC,,,,,,7,30,,,,,,8.00,,7,7,7,8,88,,,,17,8.00
Brenton Strange,2569912,TE,JAX,@SF,,,,,,6,45,,,,,,18.80,,6,6,6,7,86,,,,18,7.50
T.J. Hockenson,2562378,TE,MIN,@PIT,,,,,,4,39,,,,,,8.40,,4,4,4,5,80,,,,19,7.40
Travis Kelce,2540258,TE,KC,BAL,,,,,,5,48,,,,,,9.40,,5,5,5,5,100,,,,20,7.30
Brock Bowers,2572219,TE,LV,CHI,,,,,,5,46,,,,,,7.70,,5,5,5,6,83,,,,21,7.10
Sam LaPorta,2569726,TE,DET,CLE,,,,,,3,39,,,,,,6.90,,3,3,3,4,75,,,,22,6.90
Cole Kmet,2563704,TE,CHI,@LV,,,,,,3,46,,,,,,6.10,,3,3,3,9,33,,,,23,6.10
Dalton Schultz,2560866,TE,HOU,TEN,,,,,,5,30,,,,,,5.50,,5,5,5,6,83,,,,24,5.50
Elijah Arroyo,2574554,TE,SEA,@ARI,,,,,,2,44,,,,,,17.70,,2,2,2,4,50,,,,25,5.40
Cameron Latu,2570302,TE,PHI,@TB,,,,,,,,,,,,,29.10,,,,,,,,,,26,5.10
Evan Engram,2557858,TE,DEN,CIN,,,,,,4,29,,,,,,12.10,,4,4,4,7,57,,,,27,4.90
Juwan Johnson,2564676,TE,NO,@BUF,,,,,,3,28,,,,,,5.50,,3,3,3,3,100,,,,28,4.30
Kylen Granson,2566145,TE,PHI,@TB,,,,,,,,,,,,,29.10,,,,,,,,,,29,4.20
Adam Trautman,2564703,TE,DEN,CIN,,,,,,2,32,,,,,,12.10,,2,2,2,3,67,,,,30,4.20
Harold Fannin Jr.,2574043,TE,CLE,@DET,,,,1,,2,24,,,,,,5.60,1,2,3,2,6,33,,,,31,3.50
Tyler Higbee,2555364,TE,LAR,IND,,,,,,2,25,,,,,,6.70,,2,2,2,5,40,,,,32,3.50
Darnell Washington,2570257,TE,PIT,MIN,,,,,,3,20,,,,,,5.90,,3,3,3,3,100,,,,33,3.50
Luke Schoonmaker,2569690,TE,DAL,GB,,,,,,2,8,,,,,,16.80,,2,2,2,2,100,,,,34,3.30
