PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kwity Paye,2565612,DL,IND,@NYJ,1.92,0.76,0.32,0.47,,0.06,0.12,,,,,,,,0.7,,,5.36,30,1,21.10,15.74
Danielle Hunter,2552603,DL,HOU,@DAL,3.25,1.12,0.65,0.89,,0.12,,,,,,,,0.12,1.24,,,9.52,1,2,17.00,7.48
Quinnen Williams,2562599,DL,NYJ,IND,1.93,1.4,0.47,0.64,,0.06,0.06,,,,,,,0.18,1.11,,,6.91,9,3,15.20,8.29
Braden Fiske,2572195,DL,LAR,@NE,1.27,0.75,0.35,0.58,,0.06,,,,,,,,0.06,0.81,,,4.69,39,4,15.10,10.41
Derek Barnett,2557984,DL,HOU,@DAL,0.23,0.17,0.06,0.11,,,0.06,,,,,,,,0.23,,,0.91,117,5,12.93,12.02
Javon Kinlaw,2565117,DL,NYJ,IND,0.95,0.36,0.21,0.24,,,0.06,,,,,,,,0.36,,,2.66,81,6,12.93,10.27
Kobie Turner,2569954,DL,LAR,@NE,1.75,1.03,0.48,0.6,,0.06,,,,,,,,0.18,1.15,,,6.34,16,7,12.40,6.06
Denico Autry,2550646,DL,HOU,@DAL,2.54,0.69,0.57,0.68,,0.15,,,,,,,,0.25,1.52,,,8.29,4,8,11.60,3.31
Nick Bosa,2562629,DL,SF,SEA,1.96,0.98,0.92,1.04,,0.12,,,,,,,,0.12,2.26,,,8.78,3,9,11.20,2.42
Ogbo Okoronkwo,2560829,DL,CLE,@NO,0.17,0.06,0.06,0.06,,,,,,,,,,,0.28,,,0.64,140,10,11.20,10.56
Brandon Graham,496788,DL,PHI,WAS,1.33,0.48,,0.12,,,,,,,,,,,0.12,,,2.52,82,11,10.60,8.08
Carl Granderson,2562273,DL,NO,CLE,1.87,1.18,0.37,0.54,,0.05,0.05,,,,,,,,0.75,,,5.66,24,12,10.60,4.94
Jeffery Simmons,2562733,DL,TEN,MIN,1.78,0.86,0.36,0.46,,0.05,,,,,,,,0.1,0.71,,,5.38,28,13,10.50,5.12
Adam Butler,2558924,DL,LV,@MIA,1.81,0.99,0.05,0.11,,0.05,0.05,,,,,,,,,,,3.80,57,14,10.30,6.5
Laiatu Latu,2572123,DL,IND,@NYJ,1.05,0.61,0.39,0.44,,0.06,,,,,,,,,,,,3.59,66,15,10.10,6.51
Trey Hendrickson,2557943,DL,CIN,@LAC,1.48,0.68,0.74,0.74,,0.17,,,,,,,,,,,,5.81,20,16,9.70,3.89
Cameron Heyward,2508109,DL,PIT,BAL,1.77,1.2,0.4,0.46,,0.06,0.06,,,,,,,0.11,0.69,,,5.76,22,17,9.70,3.94
Leonard Floyd,2555285,DL,SF,SEA,2.05,0.83,0.61,0.64,,0.06,0.06,,,,,,,0.06,1.28,,,6.81,11,18,9.60,2.79
Zach Sieler,2561129,DL,MIA,LV,2.01,1.88,0.31,0.5,,0.06,0.06,,,,,,,0.25,0.88,,,6.85,10,19,9.60,2.75
Tyree Wilson,2570050,DL,LV,@MIA,1.21,0.92,0.32,0.23,,0.12,0.06,,,,,,,,0.75,,,4.21,48,20,9.60,5.39
Jalen Carter,2570203,DL,PHI,WAS,1.55,0.71,0.45,0.65,,0.12,0.06,,,,,,,,0.71,,,5.46,26,21,9.30,3.84
Malcolm Roach,2564688,DL,DEN,ATL,,,,,,,,,,,,,,,,,,0.00,414,22,9.10,9.1
T'Vondre Sweat,2572075,DL,TEN,MIN,1.06,0.83,0.06,0.17,,,,,,,,,,0.06,0.17,,,2.70,80,23,8.60,5.9
Leonard Taylor III,2572720,DL,NYJ,IND,,,,,,,,,,,,,,,,,,0.00,448,24,8.50,8.5
Bryan Bresee,2570128,DL,NO,CLE,0.05,0.11,0.08,0.05,,0.05,,,,,,,,,0.11,,,0.61,143,25,8.20,7.59
Broderick Washington,2563593,DL,BAL,@PIT,0.17,0.23,0.06,0.11,,,,,,,,,,,0.11,,,0.73,127,26,8.20,7.47
Chris Jones,2556369,DL,KC,@BUF,1.32,0.69,0.6,0.8,,0.11,0.06,,,,,,,0.23,1.6,,,6.61,14,27,8.10,1.49
Micheal Clemons,2568024,DL,NYJ,IND,1.14,0.88,0.18,0.26,,0.05,,,,,,,,,0.21,,,3.27,71,28,8.00,4.73
John Jenkins,2539231,DL,LV,@MIA,1.48,1.7,,,,0.05,0.05,,,,0.05,,,,,,,3.67,63,29,7.20,3.53
Joseph Ossai,2565956,DL,CIN,@LAC,,,,,,,,,,,,,,,,,,0.00,385,30,7.20,7.2
Osa Odighizuwa,2566016,DL,DAL,HOU,1.55,1.05,0.28,0.5,,,,,,,,,,,0.77,,,4.65,41,31,7.00,2.35
Tim Settle,2560871,DL,HOU,@DAL,0.23,0.17,0.06,0.06,,,0.06,,,,,,,,0.23,,,0.83,120,32,7.00,6.17
A.J. Epenesa,2563605,DL,BUF,KC,0.99,0.75,0.53,0.5,0.06,0.06,0.06,,,,,,,0.37,0.62,,,5.46,27,33,6.70,1.24
Johnathan Hankins,2540147,DL,SEA,@SF,0.93,0.46,0.16,0.14,,,,,,,,,,,0.28,,,2.34,89,34,6.60,4.26
Josh Hines-Allen,2562619,DL,JAX,@DET,2.05,1.22,0.72,0.67,,0.11,0.06,,,,,,,0.11,1.55,,,7.75,6,35,6.50,-1.25
Dean Lowry,2555274,DL,PIT,BAL,,,,,,,,,,,,,,,,,,0.00,339,36,6.50,6.5
DeForest Buckner,2555275,DL,IND,@NYJ,2.31,1.33,0.41,0.51,,0.1,0.05,,,,,,,0.15,1.08,,,7.16,8,37,6.30,-0.86
Calais Campbell,744,DL,MIA,LV,1.88,1.25,0.31,0.38,,0.13,0.06,,,,,,,,0.44,,,5.50,25,38,6.10,0.6
Poona Ford,2561195,DL,LAC,CIN,1.29,0.73,0.11,0.17,,,,,,,,,,0.06,0.34,,,3.17,74,39,6.10,2.93
