PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Pat Freiermuth,2566442,TE,PIT,CHI,,,,,5,43,2,,,,,5.91,1,18.80,5.91,12.89
George Kittle,2558266,TE,SF,ARI,,,,,6,101,1,,,,1,8.43,2,17.10,8.43,8.67
Travis Kelce,2540258,TE,KC,GB,,,,,5,68,1,,,,,12.74,3,15.30,12.74,2.56
Darren Waller,2552408,TE,LV,@NYG,,,,,7,92,,,,,,12.49,4,12.70,12.49,0.21
Stephen Anderson,2556463,TE,LAC,@PHI,,,,,4,39,1,,,,,0.92,5,11.90,0.92,10.98
Cole Kmet,2563704,TE,CHI,@PIT,,,,,6,87,,,,,,5.63,6,11.70,5.63,6.07
Donald Parham,2562394,TE,LAC,@PHI,,,,,3,39,1,,,,,2.60,7,11.40,2.6,8.8
Evan Engram,2557858,TE,NYG,LV,,,,,3,38,1,,,,,7.57,8,11.30,7.57,3.73
Geoff Swaim,2553454,TE,TEN,@LA,,,,,4,29,1,,,,,2.88,9,10.90,2.88,8.02
Ryan Griffin,2541316,TE,NYJ,@IND,,,,,4,28,1,,,,,2.75,10,10.80,2.75,8.05
Dalton Schultz,2560866,TE,DAL,DEN,,,,,4,54,,,,,,10.41,11,9.10,10.41,-1.31
Hunter Henry,2555341,TE,NE,@CAR,,,,,2,19,1,,,,,7.91,12,8.90,7.91,0.99
Jared Cook,71265,TE,LAC,@PHI,,,,,4,48,,,,1,,8.46,13,8.80,8.46,0.34
David Njoku,2557986,TE,CLE,@CIN,,,,,1,18,1,,,,,5.76,14,8.30,5.76,2.54
Dan Arnold,2559385,TE,JAX,BUF,,,,,4,60,,,,,,7.69,15,8.00,7.69,0.31
Kyle Pitts,2565830,TE,ATL,@NO,,,,,3,62,,,,,,12.06,16,7.70,12.06,-4.36
Jack Doyle,2540232,TE,IND,NYJ,,,,,1,1,1,,,,,4.64,17,7.60,4.64,2.96
Tyler Higbee,2555364,TE,LA,TEN,,,,,5,51,,,,,,6.75,18,7.60,6.75,0.85
Mike Gesicki,2560994,TE,MIA,HOU,,,,,4,54,,,,,,11.17,19,7.40,11.17,-3.77
Tyler Conklin,2561027,TE,MIN,@BAL,,,,,5,45,,,,,,6.32,20,7.00,6.32,0.68
Mark Andrews,2560957,TE,BAL,MIN,,,,,5,44,,,,,,11.43,21,6.90,11.43,-4.53
Adam Trautman,2564703,TE,NO,ATL,,,,,4,47,,,,,,5.06,22,6.70,5.06,1.64
Dallas Goedert,2560995,TE,PHI,LAC,,,,,3,43,,,,,,8.75,23,5.80,8.75,-2.95
Drew Sample,2562720,TE,CIN,CLE,,,,,3,36,,,,,,1.33,24,5.10,1.33,3.77
Tyler Kroft,2552586,TE,NYJ,@IND,,,,,2,38,,,,,,,25,4.80,,
Albert Okwuegbunam,2563911,TE,DEN,@DAL,,,,,4,25,,,,,,6.60,26,4.50,6.6,-2.1
C.J. Uzomah,2552559,TE,CIN,CLE,,,,,4,24,,,,,,6.15,27,4.40,6.15,-1.75
Zach Ertz,2540158,TE,ARI,@SF,,,,,3,27,,,,,,7.76,28,4.20,7.76,-3.56
Kyle Rudolph,2495438,TE,NYG,LV,,,,,4,20,,,,,,3.08,29,4.00,3.08,0.92
Durham Smythe,2560880,TE,MIA,HOU,,,,,2,27,,,,,,2.95,30,3.70,2.95,0.75
Harrison Bryant,2563767,TE,CLE,@CIN,,,,,2,26,,,,,,1.94,31,3.60,1.94,1.66
Mo Alie-Cox,2558832,TE,IND,NYJ,,,,,1,28,,,,,,5.16,32,3.30,5.16,-1.86
Antony Auclair,2559044,TE,HOU,@MIA,,,,,2,23,,,,,,0.23,33,3.30,0.23,3.07
Jimmy Graham,497236,TE,CHI,@PIT,,,,,1,28,,,,,,1.04,34,3.30,1.04,2.26
Kylen Granson,2566145,TE,IND,NYJ,,,,,1,27,,,,,,1.01,35,3.20,1.01,2.19
Ian Thomas,2560894,TE,CAR,NE,,,,,1,9,,,,,,1.93,36,2.70,1.93,0.77
Josiah Deguara,2563980,TE,GB,@KC,,,,,2,16,,,,,,1.18,37,2.60,1.18,1.42
