PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
DaRon Bland,2567490,DB,DAL,WAS,5,2,,,1,,,1,,,,,,1,,68,,1,20.97
Tykee Smith,2572555,DB,TB,@DET,8,5,1,2,,,,,,,,,,,1,,,2,20.50
Quentin Lake,2567844,DB,LAR,@JAX,4,2,1,1,,1,,,,,,,,2,1,,,3,19.70
Kamari Lassiter,2572102,DB,HOU,@SEA,7,3,,3,,,,,,,,,,1,,,,4,19.30
Ty Okada,2571354,DB,SEA,HOU,6,3,1,1,,,,,,,,,,1,1,,,5,17.30
Jeremy Chinn,2563632,DB,LV,@KC,8,2,,,,1,,,,,,,,,,,,6,16.70
Tyson Campbell,2566151,DB,CLE,MIA,1,1,,,1,,,1,,,,,,2,,34,,7,15.73
Kam Curl,2565270,DB,LAR,@JAX,8,2,,,,,,,,,,,,1,,,,8,15.70
Cooper DeJean,2572375,DB,PHI,@MIN,7,1,,1,,,,,,,,,,1,,,,9,15.10
Nick Cross,2567700,DB,IND,@LAC,6,,,,1,,,,,,,,,1,,,,10,15.00
Andru Phillips,2572348,DB,NYG,@DEN,9,,,1,,,,,,,,,,,,,,11,15.00
Arthur Maulet,2559087,DB,DET,TB,5,,,,1,,,,,,,,,1,,,,12,13.50
Isaiah Pola-Mao,2568993,DB,LV,@KC,8,2,,,,,,,,,,,,,,,,13,13.20
Grant Delpit,2563773,DB,CLE,MIA,3,1,1,1,,1,,,,,,,,,2,,,14,13.10
Nahshon Wright,2566022,DB,CHI,NO,2,,,,1,,,,,,,,,2,,38,,15,12.77
Jaycee Horn,2565893,DB,CAR,@NYJ,,1,,,2,,,,,,,,,2,,,,16,12.60
Mike Jackson,2562434,DB,CAR,@NYJ,3,1,,,,,,,,,,,,3,,,,17,12.60
Joey Porter Jr.,2570251,DB,PIT,@CIN,5,,,,,,,,,,,,,2,,,,18,12.50
Brandon Stephens,2565851,DB,NYJ,CAR,5,,,,,,,,,,,,,2,,,,19,12.50
Marcus Jones,2567943,DB,NE,@TEN,2,1,,1,1,,,,,,,,,1,,32,,20,12.17
Josh Jobe,2568087,DB,SEA,HOU,4,1,,,,,,,,,,,,2,1,,,21,12.10
Darious Williams,2561469,DB,LAR,@JAX,1,1,,,,,,,,,,,,4,,,,22,12.10
Jordan Battle,2569648,DB,CIN,PIT,3,2,,,1,,,,,,,,,1,,,,23,11.70
Jaquan Brisker,2567370,DB,CHI,NO,4,2,1,1,,,,,,,,,,,2,,,24,11.70
Talanoa Hufanga,2566529,DB,DEN,NYG,4,1,,,,,,,,,,,,2,,,,25,11.60
Kool-Aid McKinstry,2572321,DB,NO,@CHI,5,,,1,,,,,,,,,,1,,,,26,11.50
Calen Bullock,2572081,DB,HOU,@SEA,3,1,,,1,,,,,,,,,1,,11,,27,11.47
Dane Belton,2567988,DB,NYG,@DEN,6,4,,,,,,,,,,,,,,,,28,11.40
DeShon Elliott,2560715,DB,PIT,@CIN,6,3,,,,,,,,,,,,,1,,,29,11.30
Ashtyn Davis,2564793,DB,MIA,@CLE,6,1,,1,,,,,,,,,,,,,,30,11.10
Evan Williams,2572057,DB,GB,@ARI,3,5,,,,,1,,,,,,,1,,,,31,11.00
Rayshawn Jenkins,2558182,DB,CLE,MIA,2,1,,,1,,1,,,,,,,1,,9,,32,10.90
Kenny Moore II,2558976,DB,IND,@LAC,4,4,,,,,,,,,,,,1,,,,33,10.90
