PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Will Reichard,2572273,K,MIN,PHI,1,,,2,2,,1,,,,1,18.00
Brandon Aubrey,2571750,K,DAL,WAS,5,,,1,,1,1,,,,2,17.00
Evan McPherson,2565953,K,CIN,PIT,3,,,1,1,2,,,,,3,17.00
Jake Moody,2570308,K,CHI,NO,2,,,2,2,,,,,,4,14.00
Chad Ryland,2570125,K,ARI,GB,2,,,,2,1,,,,,5,12.00
Jason Myers,2553112,K,SEA,HOU,3,,,1,,1,,,,,6,11.50
Lucas Havrisik,2569534,K,GB,@ARI,3,,,,1,,1,,,,7,11.00
Eddy Pineiro,2560842,K,SF,ATL,2,,,,,1,1,,,,8,11.00
Joey Slye,2563132,K,TEN,NE,1,,,,,1,1,,,,9,10.00
Jake Bates,2571759,K,DET,TB,3,,,,,,1,,,,10,8.00
Chris Boswell,2550545,K,PIT,@CIN,4,,,,,1,,,,,11,8.00
Ka'imi Fairbairn,2556521,K,HOU,@SEA,1,,,,1,1,,,,,12,8.00
Andy Borregales,2574365,K,NE,@TEN,4,,,,1,,,,,,13,7.00
Harrison Butker,2558245,K,KC,LV,4,,,,1,,,,,,14,7.00
Cameron Dicker,2568435,K,LAC,IND,3,,,,,1,,,,,15,7.00
Ryan Fitzgerald,2573979,K,CAR,@NYJ,1,,,1,1,,,,,,16,7.00
Nick Folk,2507225,K,NYJ,CAR,,,,,1,1,,,,,17,7.00
Andre Szmyt,2570470,K,CLE,MIA,4,,,,1,,,,,,18,7.00
Riley Patterson,2567013,K,MIA,@CLE,,,,1,1,,,,,,19,6.00
Joshua Karty,2572201,K,LAR,@JAX,5,,,,,,,,,,20,5.00
Wil Lutz,2556601,K,DEN,NYG,2,,,,1,,,,,,21,5.00
Chase McLaughlin,2563203,K,TB,@DET,,,,,,,1,,,,22,5.00
John Parker Romo,2569101,K,ATL,@SF,1,,,,1,,,,,,23,4.00
Mike Badgley,2560965,K,IND,@LAC,3,1,,,1,,,,,,24,3.00
Jake Elliott,2558172,K,PHI,@MIN,4,,,,,,,,,,25,3.00
Matt Gay,2562271,K,WAS,@DAL,2,,,,,,,,,,26,2.00
Blake Grupe,2571234,K,NO,@CHI,2,,,,,,,,,,27,2.00
Cam Little,2572147,K,JAX,LAR,1,,,,,,,,,,28,1.00
Tyler Bass,2563596,K,BUF,Bye,,,,,,,,,,,29,0.00
Anders Carlson,2569750,K,FA,Bye,,,,,,,,,,,30,0.00
Daniel Carlson,2560993,K,LV,@KC,,,,,,,,,,,31,0.00
Ryan Coe,2574584,K,FA,Bye,,,,,,,,,,,32,0.00
Caden Davis,2574436,K,FA,Bye,,,,,,,,,,,33,0.00
Graham Gano,71309,K,NYG,@DEN,,,,,,,,,,,34,0.00
Zane Gonzalez,2558178,K,FA,Bye,,,,,,,,,,,35,0.00
Alex Hale,2573890,K,FA,Bye,,,,,,,,,,,36,0.00
Dustin Hopkins,2539227,K,FA,Bye,,,,,,,,,,,37,0.00
John Hoyland,2573932,K,FA,Bye,,,,,,,,,,,38,0.00
Greg Joseph,2561534,K,FA,Bye,,,,,,,,,,,39,0.00
Jonathan Kim,2574013,K,FA,Bye,,,,,,,,,,,40,0.00
Younghoe Koo,2559205,K,NYG,@DEN,,,,,,,,,,,41,0.00
Lenny Krieg,2573911,K,ATL,@SF,,,,,,,,,,,42,0.00
Tyler Loop,2573940,K,BAL,Bye,,,,,,,,,,,43,0.00
Brandon McManus,2541556,K,GB,@ARI,,,,,,,,,,,44,0.00
Mark McNamee,2574637,K,FA,Bye,,,,,,,,,,,45,0.00
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,46,0.00
Matt Prater,2506677,K,BUF,Bye,,,,,,,,,,,47,0.00
Jason Sanders,2561153,K,MIA,@CLE,,,,,,,,,,,48,0.00
Cairo Santos,2550636,K,CHI,NO,,,,,,,,,,,49,0.00
Ben Sauls,2574499,K,ATL,@SF,,,,,,,,,,,50,0.00
Spencer Shrader,2573175,K,IND,@LAC,,,,,,,,,,,51,0.00
Charlie Smyth,2572330,K,NO,@CHI,,,,,,,,,,,52,0.00
Maddux Trujillo,2574200,K,FA,Bye,,,,,,,,,,,53,0.00
Justin Tucker,2536340,K,FA,Bye,,,,,,,,,,,54,0.00
Matthew Wright,2562968,K,FA,Bye,,,,,,,,,,,55,0.00
Cade York,2567487,K,FA,Bye,,,,,,,,,,,56,0.00
Greg Zuerlein,2534797,K,FA,Bye,,,,,,,,,,,57,0.00
Jude McAtamney,2573503,K,NYG,@DEN,2,2,,,,,,,,,58,-4.00
