PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nick Bosa,2562629,DL,SF,@SEA,1.94,1.14,0.63,0.97,,0.11,0.06,,,,,,,0.06,1.65,,,7.73,4,1,20.50,12.77
Ed Oliver,2562322,DL,BUF,BAL,1.41,0.8,0.24,0.37,0.12,0.06,,,,,,,,0.18,0.86,,,5.14,35,2,19.50,14.36
Myles Garrett,2557965,DL,CLE,CIN,1.65,0.75,0.69,1.01,,0.16,0.05,,,,,,,0.11,1.49,,,7.45,7,3,19.00,11.55
Carl Granderson,2562273,DL,NO,ARI,1.91,1.32,0.27,0.49,,0.05,,,,,,,,0.15,0.69,,,5.83,19,4,18.10,12.27
Quinnen Williams,2562599,DL,NYJ,PIT,1.81,0.93,0.36,0.52,,0.05,0.05,,,,,,,0.16,1.09,,,5.94,18,5,16.60,10.66
Jeffery Simmons,2562733,DL,TEN,@DEN,1.29,1.24,0.23,0.46,,0.05,0.05,,,,,,,0.15,0.46,,,4.66,48,6,14.10,9.44
Will Anderson Jr.,2569834,DL,HOU,@LAR,1.75,0.64,0.58,0.88,,0.12,0.06,,,,,,,0.06,1.29,,,6.76,12,7,13.50,6.74
Isaiah McGuire,2569669,DL,CLE,CIN,0.64,0.53,0.11,0.27,,0.05,,,,,,,,,0.37,,,2.26,114,8,13.20,10.94
Daron Payne,2560834,DL,WAS,NYG,1.69,1.31,0.28,0.5,,0.06,0.06,,,,,,,0.19,0.62,,,5.69,20,9,13.20,7.51
Cameron Jordan,2495184,DL,NO,ARI,1.03,0.71,0.16,0.33,,,,,,,,,,0.16,0.38,,,3.38,87,10,13.10,9.72
Rashan Gary,2562376,DL,GB,DET,1.59,1.06,0.47,0.41,,0.06,0.06,,,,,,,0.06,1.12,,,5.56,21,11,12.90,7.34
Will McDonald IV,2570191,DL,NYJ,PIT,1.05,0.66,0.55,0.55,,0.11,0.06,,,,,,,0.22,1.27,,,5.53,24,12,12.10,6.57
Nnamdi Madubuike,2563563,DL,BAL,@BUF,1.54,1.04,0.43,0.68,,0.06,,,,,,,,0.06,2.15,,,6.25,16,13,11.20,4.95
B.J. Hill,2560740,DL,CIN,@CLE,1.47,1.64,0.18,0.29,,,,,,,,,,0.23,0.59,,,4.85,42,14,10.90,6.05
Malcolm Koonce,2566262,DL,LV,@NE,1.67,0.77,0.32,0.39,,0.13,,,,,,,,,1.03,,,5.16,34,15,10.70,5.54
Jordan Davis,2568069,DL,PHI,DAL,1.44,1.69,0.24,0.3,,0.06,0.06,,,,,,,0.3,0.6,,,5.42,26,16,10.30,4.88
Colby Wooden,2569783,DL,GB,DET,,,,,,,,,,,,,,,,,,0.00,479,17,9.80,9.8
Trey Hendrickson,2557943,DL,CIN,@CLE,1.9,0.86,0.86,1.04,,0.12,,,,,,,,0.25,1.78,,,8.58,2,18,9.50,0.92
Maxx Crosby,2562439,DL,LV,@NE,2.12,1.15,0.72,1.03,,0.11,0.06,,,,,,,0.29,1.26,,,8.66,1,19,9.10,0.44
George Karlaftis,2567796,DL,KC,@LAC,,,,,,,,,,,,,,,,,,0.00,307,20,9.10,9.1
DeMarcus Lawrence,2543490,DL,SEA,SF,1.58,1.02,0.31,0.45,,0.11,,,,,,,,0.23,0.62,,,5.55,23,21,8.90,3.35
Leonard Williams,2552486,DL,SEA,SF,1.95,1.36,0.36,0.65,,,,,,,,,,0.12,0.95,,,6.21,17,22,8.90,2.69
