PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Zay Flowers,2569573,WR,BAL,@BUF,,,,3.37,0.02,4.7,58.2,0.24,,,,0.07,9.93,36,1,24.60,14.67
Quentin Johnston,2570275,WR,LAC,KC,,,,0.91,,2.05,27.1,0.19,,,,0.08,4.81,74,2,22.40,17.59
Emeka Egbuka,2574585,WR,TB,@ATL,,,,0.99,0.01,5.03,55.35,0.36,,,,0.07,10.23,32,3,21.60,11.37
Keon Coleman,2571859,WR,BUF,BAL,,,,0.27,,2.82,44.53,0.26,,,,0.06,7.33,49,4,21.20,13.87
Deebo Samuel Sr.,2562721,WR,WAS,NYG,,,,9.79,0.13,3.94,55.56,0.27,,,,0.07,10.77,28,5,19.10,8.33
Garrett Wilson,2568048,WR,NYJ,PIT,,,,2.16,-0.01,5.34,67.8,0.33,,,,0.06,11.47,21,6,19.00,7.53
Puka Nacua,2570026,WR,LAR,HOU,,,,2.8,0.04,6.02,82.16,0.3,,,,0.07,13.41,7,7,18.10,4.69
Michael Pittman,2564136,WR,IND,MIA,,,,0.33,,4.41,52.72,0.25,,,,0.06,8.89,41,8,17.00,8.11
Courtland Sutton,2560888,WR,DEN,TEN,,,,,,4.78,67.78,0.39,,,,0.07,11.37,22,9,16.60,5.23
Keenan Allen,2540154,WR,LAC,KC,,,,0.25,,3.29,40.81,0.24,,,,0.08,7.03,53,10,16.30,9.27
Marvin Harrison Jr.,2572411,WR,ARI,@NO,,,,0.8,0.01,3.84,59.79,0.38,,,,0.06,10.20,33,11,15.60,5.4
Calvin Austin III,2568132,WR,PIT,@NYJ,,,,0.72,0.01,2.26,31.18,0.19,,,,0.03,5.46,67,12,15.00,9.54
Marquise Brown,2562379,WR,KC,@LAC,,,,,,3.22,40.86,0.27,,,,0.05,7.22,52,13,14.90,7.68
CeeDee Lamb,2563848,WR,DAL,@PHI,,,,4.41,0.01,6.24,84,0.42,,,,0.06,14.42,4,14,14.50,0.08
Ricky Pearsall,2572507,WR,SF,@SEA,,,,3.37,0.02,4.65,55.71,0.31,,,,0.07,10.07,35,15,14.30,4.23
