PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Julian Love,2562414,DB,SEA,SF,4.39,1.77,,0.17,0.17,0.11,0.06,,,,,,,0.57,,2.39,,10.45,10,1,20.20,9.75
Kyle Hamilton,2567274,DB,BAL,@BUF,4.52,2.06,0.12,0.18,0.12,0.06,0.06,0.06,,,,,,0.59,0.29,2.17,,11.15,6,2,19.30,8.15
Jaylinn Hawkins,2563500,DB,NE,LV,1.97,0.66,,0.16,0.04,0.04,,,,,,,,0.16,,1.07,,4.31,127,3,19.03,14.72
Jourdan Lewis,2557920,DB,JAX,CAR,2.34,2.01,0.06,0.13,0.06,0.06,0.06,,,,,,,0.45,0.13,2.99,,6.80,84,4,18.20,11.4
Jordan Battle,2569648,DB,CIN,@CLE,4.16,2.71,0.06,0.25,0.13,,0.06,0.06,,,,,,0.44,,4.03,,10.35,11,5,17.77,7.42
Jamel Dean,2562556,DB,TB,@ATL,3.02,1.03,,,0.06,,,,,,,,,0.51,,1.48,,6.68,87,6,16.50,9.82
Jarvis Brownlee Jr.,2572060,DB,TEN,@DEN,2.08,1.17,,0.3,0.1,0.05,0.05,,,,,,,0.56,,1.58,,6.30,98,7,16.30,10.0
Isaiah Pola-Mao,2568993,DB,LV,@NE,4.16,1.93,0.06,0.12,0.06,0.12,0.06,,,,,,,0.36,0.12,1.45,,9.40,18,8,16.20,6.8
Chamarri Conner,2569927,DB,KC,@LAC,3.58,1.15,0.09,0.29,0.12,0.12,0.06,,,,,,,0.35,0.35,2.71,,8.72,30,9,15.80,7.08
Talanoa Hufanga,2566529,DB,DEN,TEN,3.25,1.44,,0.06,0.06,,,,,,,,,0.3,0.06,,,6.82,83,10,15.80,8.98
Tykee Smith,2572555,DB,TB,@ATL,2.57,1.57,0.09,0.31,0.06,,0.06,,,,,,,0.5,0.19,1,,7.09,76,11,15.40,8.31
Budda Baker,2558009,DB,ARI,@NO,4.82,2.35,0.06,0.37,0.06,0.06,,,,,,,,0.31,0.19,0.87,,10.63,9,12,14.50,3.87
Kyu Kelly,2569570,DB,LV,@NE,,,,,,,,,,,,,,,,,,0.00,388,13,14.20,14.2
A.J. Terrell,2563527,DB,ATL,TB,2.37,0.83,,0.18,0.06,,,,,,,,,0.47,,1.07,,5.74,112,14,14.00,8.26
Xavier Watts,2573921,DB,ATL,TB,3.41,1.05,,0.1,0.1,,,,,,,,,0.3,0.05,1.81,,7.08,77,15,14.00,6.92
Zyon McCollum,2568309,DB,TB,@ATL,3.32,1.47,,0.06,0.12,,,,,,,,,0.92,,0.61,,8.69,33,16,13.80,5.11
Riley Moss,2569723,DB,DEN,TEN,1.34,0.64,,,,,,,,,,,,0.25,,,,3.02,149,17,13.70,10.68
Minkah Fitzpatrick,2560725,DB,MIA,@IND,3.88,1.43,,0.06,0.12,0.06,,,,,,,,0.3,,2.63,,8.24,44,18,13.30,5.06
Kam Curl,2565270,DB,LAR,HOU,3.01,1.65,0.06,0.11,0.06,0.06,0.06,,,,,,,0.45,0.17,0.96,,7.51,62,19,13.20,5.69
Tre'von Moehrig,2566268,DB,CAR,@JAX,3.36,1.65,0.06,0.22,0.17,,0.06,0.06,,,,,,0.55,0.11,3.08,,8.91,28,20,12.90,3.99
Kool-Aid McKinstry,2572321,DB,NO,ARI,,,,,,,,,,,,,,,,,,0.00,435,21,12.70,12.7
Kenny Moore II,2558976,DB,IND,MIA,3.06,1.5,0.06,0.24,0.18,,0.06,,,,,,,0.42,0.12,1.98,,7.84,53,22,12.70,4.86
