PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Gabe Davis,2563602,WR,BUF,PIT,,,,,,3,171,2,,,,,12.65,1,30.60,17.95
Tyler Lockett,2552430,WR,SEA,@NO,,,,,,5,104,2,,,,,12.11,2,24.90,12.79
Justin Jefferson,2564556,WR,MIN,CHI,23,,,,,12,154,,,,1,,15.20,3,24.32,9.12
Davante Adams,2543495,WR,LV,@KC,,,,,,3,124,2,,,,1,16.44,4,23.90,7.46
Dyami Brown,2566586,WR,WAS,TEN,,,,,,2,105,2,,,,,4.24,5,23.50,19.26
Cooper Kupp,2557898,WR,LA,DAL,,,,4,,7,125,1,,,,,18.95,6,22.40,3.45
Jakobi Meyers,2562492,WR,NE,DET,,,,,,7,111,1,,,,,10.05,7,20.60,10.55
Stefon Diggs,2552608,WR,BUF,PIT,,,,,,8,102,1,,,,,15.63,8,20.20,4.57
Marquise Brown,2562379,WR,ARI,PHI,,,,,,8,78,1,,,,,9.94,9,19.50,9.56
Chris Olave,2567973,WR,NO,SEA,,,,,,4,54,1,,,,,13.53,10,18.60,5.07
Mike Williams,2558846,WR,LAC,@CLE,,,,,,10,134,,,,,,11.09,11,18.40,7.31
Amari Cooper,2552487,WR,CLE,LAC,,,,,,7,76,1,,,,,10.89,12,17.10,6.21
DK Metcalf,2562685,WR,SEA,@NO,,,,,,5,88,1,,,,1,12.45,13,15.30,2.85
Khalil Shakir,2567334,WR,BUF,PIT,,,,,,3,75,1,,,,,6.84,14,15.00,8.16
Marvin Jones,2532884,WR,JAX,HOU,,,,,,7,104,,,,,,6.74,15,13.90,7.16
DeVonta Smith,2566409,WR,PHI,@ARI,,,,,,10,87,,,,,,10.13,16,13.70,3.57
