PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Wil Lutz,2556601,K,DEN,KC,1,,,2,2,,1,,,,1,18.00
Jason Myers,2553112,K,SEA,@LAR,1,,,2,1,,1,,,,2,15.00
Cairo Santos,2550636,K,CHI,@MIN,1,,,,2,1,1,,,,3,15.00
Zane Gonzalez,2558178,K,ATL,CAR,3,,,,,1,1,,,,4,12.00
Tyler Loop,2573940,K,BAL,@CLE,2,,,2,,1,,,,,5,12.00
Matthew Wright,2562968,K,FA,Bye,1,,,,1,2,,,,,6,12.00
Daniel Carlson,2560993,K,LV,DAL,1,,,,2,1,,,,,7,11.00
Jake Elliott,2558172,K,PHI,DET,1,,,1,1,1,,,,,8,11.00
Riley Patterson,2567013,K,MIA,WAS,1,,,1,1,1,,,,,9,11.00
Andre Szmyt,2570470,K,CLE,BAL,1,,,1,1,1,,,,,10,11.00
Chris Boswell,2550545,K,PIT,CIN,4,,,1,1,,,,,,11,10.00
Ryan Fitzgerald,2573979,K,CAR,@ATL,1,,,2,1,,,,,,12,10.00
Joey Slye,2563132,K,TEN,HOU,1,,,,,1,1,,,,13,10.00
Brandon Aubrey,2571750,K,DAL,@LV,4,,,,,,1,,,,14,9.00
Andy Borregales,2574365,K,NE,NYJ,3,,,1,,1,,,,,15,9.00
Cameron Dicker,2568435,K,LAC,@JAX,,,,,,2,,,,,16,8.00
Chase McLaughlin,2563203,K,TB,@BUF,2,,,2,,,,,,,17,8.00
Evan McPherson,2565953,K,CIN,@PIT,,,,,,2,,,,,18,8.00
Eddy Pineiro,2560842,K,SF,@ARI,2,2,,,,3,,,,,19,8.00
Matt Prater,2506677,K,BUF,TB,5,,,,1,,,,,,20,8.00
Matt Gay,2562271,K,SF,@ARI,1,,,1,1,,,,,,21,7.00
Cam Little,2572147,K,JAX,LAC,5,,,,,,,,,,22,5.00
Will Reichard,2572273,K,MIN,CHI,2,,,,1,,,,,,23,5.00
Harrison Butker,2558245,K,KC,@DEN,1,1,,,2,,,,,,24,4.00
Chad Ryland,2570125,K,ARI,SF,1,,,1,,,,,,,25,4.00
Harrison Mevis,2572932,K,LAR,SEA,3,,,,,,,,,,26,3.00
Jake Bates,2571759,K,DET,@PHI,,1,,,,,1,,,,27,2.00
Nick Folk,2507225,K,NYJ,@NE,2,,,,,,,,,,28,2.00
Mike Badgley,2560965,K,IND,Bye,,,,,,,,,,,29,0.00
Tyler Bass,2563596,K,BUF,TB,,,,,,,,,,,30,0.00
Anders Carlson,2569750,K,FA,Bye,,,,,,,,,,,31,0.00
Ryan Coe,2574584,K,FA,Bye,,,,,,,,,,,32,0.00
Caden Davis,2574436,K,FA,Bye,,,,,,,,,,,33,0.00
Ka'imi Fairbairn,2556521,K,HOU,@TEN,,,,,,,,,,,34,0.00
Graham Gano,71309,K,NYG,GB,,,,,,,,,,,35,0.00
Blake Grupe,2571234,K,NO,Bye,,,,,,,,,,,36,0.00
Alex Hale,2573890,K,FA,Bye,,,,,,,,,,,37,0.00
Dustin Hopkins,2539227,K,FA,Bye,,,,,,,,,,,38,0.00
John Hoyland,2573932,K,FA,Bye,,,,,,,,,,,39,0.00
Greg Joseph,2561534,K,LV,DAL,,,,,,,,,,,40,0.00
Joshua Karty,2572201,K,LAR,SEA,,,,,,,,,,,41,0.00
Jonathan Kim,2574013,K,FA,Bye,,,,,,,,,,,42,0.00
Lenny Krieg,2573911,K,ATL,CAR,,,,,,,,,,,43,0.00
Jude McAtamney,2573503,K,NYG,GB,,,,,,,,,,,44,0.00
Brandon McManus,2541556,K,GB,@NYG,,,,,,,,,,,45,0.00
Mark McNamee,2574637,K,FA,Bye,,,,,,,,,,,46,0.00
Jake Moody,2570308,K,WAS,@MIA,,,,,,,,,,,47,0.00
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,48,0.00
Jason Sanders,2561153,K,MIA,WAS,,,,,,,,,,,49,0.00
Ben Sauls,2574499,K,NYG,GB,,,,,,,,,,,50,0.00
Spencer Shrader,2573175,K,IND,Bye,,,,,,,,,,,51,0.00
Charlie Smyth,2572330,K,NO,Bye,,,,,,,,,,,52,0.00
Maddux Trujillo,2574200,K,FA,Bye,,,,,,,,,,,53,0.00
Justin Tucker,2536340,K,FA,Bye,,,,,,,,,,,54,0.00
Cade York,2567487,K,FA,Bye,,,,,,,,,,,55,0.00
Greg Zuerlein,2534797,K,FA,Bye,,,,,,,,,,,56,0.00
Younghoe Koo,2559205,K,NYG,GB,2,1,,,,,,,,,57,-1.00
Lucas Havrisik,2569534,K,GB,@NYG,1,2,,,,,,,,,58,-5.00
