PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Marvin Harrison Jr.,2572411,WR,ARI,LAR,,,,0.38,,4.47,62.86,0.38,,,,0.06,10.72,20,1,27.00,16.28
DK Metcalf,2562685,WR,SEA,@NE,,,,0.28,,4.09,58.92,0.43,,,,0.06,10.43,25,2,23.90,13.47
Malik Nabers,2572342,WR,NYG,@WAS,,,,0.89,,4.52,61.28,0.35,,,,0.06,10.46,23,3,23.70,13.24
Nico Collins,2566127,WR,HOU,CHI,,,,0.62,,4.83,71.21,0.43,,,,0.12,11.94,10,4,23.50,11.56
Chris Godwin,2558105,WR,TB,@DET,,,,1.55,,5.19,58.48,0.3,,,,0.06,10.28,27,5,22.70,12.42
Calvin Ridley,2560854,WR,TEN,NYJ,,,,1.89,,4.07,55.05,0.33,,,,0.06,9.59,32,6,22.70,13.11
Davante Adams,2543495,WR,NYJ,@TEN,,,,0.28,,5.09,60.78,0.33,,,,0.1,10.43,24,7,21.50,11.07
Justin Jefferson,2564556,WR,MIN,SF,,,,0.71,,6.26,84.99,0.46,,,,0.12,14.22,5,8,21.30,7.08
Quentin Johnston,2570275,WR,LAC,@CAR,,,,0.28,,2.32,29.07,0.19,,,,0.04,5.16,79,9,19.60,14.44
Rashid Shaheed,2569110,WR,NO,@DAL,,,,3.25,,3.25,43.86,0.25,0.06,,,0.06,8.08,46,10,18.90,10.82
Amon-Ra St. Brown,2566073,WR,DET,TB,,,,2.29,,7.06,81.78,0.51,,,,0.13,14.74,4,11,18.90,4.16
Zay Flowers,2569573,WR,BAL,LV,,,,3.15,,5,57.52,0.37,,,,0.06,10.67,21,12,18.60,7.93
CeeDee Lamb,2563848,WR,DAL,NO,,,,4.56,0.06,7.09,89.67,0.55,,,,0.12,16.39,2,13,18.50,2.11
Jaxon Smith-Njigba,2570341,WR,SEA,@NE,,,,0.65,,4.38,47.32,0.33,,,,0.07,8.83,37,14,17.70,8.87
DeVonta Smith,2566409,WR,PHI,ATL,,,,0.43,,6.05,73.98,0.43,,,,0.07,12.91,8,15,17.10,4.19
Darnell Mooney,2563707,WR,ATL,@PHI,,,,0.91,,3.02,40.72,0.24,,,,0.05,7.01,54,16,16.30,9.29
Rashee Rice,2569921,WR,KC,CIN,,,,0.64,,6.03,65.18,0.42,,,,0.13,11.86,11,17,16.00,4.14
Alec Pierce,2567715,WR,IND,@GB,,,,0.4,,2.02,33.46,0.17,,,,,5.42,73,18,15.60,10.18
Drake London,2567250,WR,ATL,@PHI,,,,0.61,,4.9,63.66,0.39,,,,0.06,11.10,18,19,14.40,3.3
Deebo Samuel Sr.,2562721,WR,SF,@MIN,,,,14.52,0.18,3.88,54.56,0.36,,,,0.06,11.97,9,20,14.00,2.03
Andrei Iosivas,2569657,WR,CIN,@KC,,,,0.85,,2.93,36.62,0.24,,,,,6.65,59,21,13.70,7.05
Jameson Williams,2567565,WR,DET,TB,,,,2.39,0.01,3.89,55.26,0.34,,,,0.06,9.69,31,22,13.40,3.71
Jalen Nailor,2567925,WR,MIN,SF,,,,,,2.57,28.1,0.2,,,,,5.30,74,23,12.90,7.6
Chris Olave,2567973,WR,NO,@DAL,,,,0.28,,5,67.69,0.34,,,,0.06,11.22,14,24,12.30,1.08
Jalen Tolbert,2567508,WR,DAL,NO,,,,0.42,,2.43,28.19,0.18,,,,0.07,5.02,83,25,12.20,7.18
Josh Reynolds,2558194,WR,DEN,PIT,,,,0.46,,2.73,34.7,0.22,,,,0.07,6.06,64,26,11.30,5.24
Brian Thomas Jr.,2572162,WR,JAX,CLE,,,,0.95,,3.83,49.34,0.32,,,,0.06,8.74,39,27,10.40,1.66
Dontayvion Wicks,2569759,WR,GB,IND,,,,0.51,,1.67,21.75,0.18,,,,0.05,4.04,90,28,10.10,6.06
Jerry Jeudy,2563896,WR,CLE,@JAX,,,,0.77,,3.54,45.29,0.29,,,,0.06,8.00,48,29,9.80,1.8
DJ Moore,2560813,WR,CHI,@HOU,,,,1.49,,4.81,65.24,0.43,,,,0.06,11.54,13,30,9.80,-1.74
Wan'Dale Robinson,2568012,WR,NYG,@WAS,,,,3.87,,4.08,41.73,0.28,,,,0.06,8.16,45,31,8.80,0.64
Ja'Lynn Polk,2572300,WR,NE,SEA,,,,0.68,,2.73,32.1,0.2,,,,,5.84,68,32,8.20,2.36
Garrett Wilson,2568048,WR,NYJ,@TEN,,,,1.82,,5.81,73.7,0.47,,,,0.12,13.04,7,33,8.20,-4.84
Khalil Shakir,2567334,WR,BUF,@MIA,,,,0.46,,3.49,41.38,0.29,,,,0.06,7.55,50,34,8.10,0.55
Romeo Doubs,2567586,WR,GB,IND,,,,0.26,,3.12,39.01,0.26,,,,0.06,6.93,56,35,7.70,0.77
Elijah Moore,2566385,WR,CLE,@JAX,,,,1.34,,2.83,30.7,0.23,,,,0.06,5.88,66,36,7.40,1.52
Noah Brown,2558091,WR,WAS,NYG,,,,0.21,,1.26,17.43,0.14,,,,0.07,3.09,97,37,7.10,4.01
Rashod Bateman,2565836,WR,BAL,LV,,,,0.31,,2.71,34.47,0.25,,,,0.06,6.21,62,38,7.00,0.79
Lil'Jordan Humphrey,2562668,WR,DEN,PIT,,,,,,,,,,,,,0.00,254,39,7.00,7.0
Britain Covey,2568066,WR,PHI,ATL,,,,,,0.5,5.12,,,,,,0.76,141,40,6.80,6.04
Jaylen Waddle,2566292,WR,MIA,BUF,,,,1.12,,4.87,66.42,0.35,,,,0.06,11.17,15,41,6.50,-4.67
Brandon Aiyuk,2565093,WR,SF,@MIN,,,,0.31,,4.64,67.89,0.43,,,,0.06,11.60,12,42,6.30,-5.3
Tutu Atwell,2566196,WR,LAR,@ARI,,,,0.45,,0.5,6.34,0.03,,,,,1.11,136,43,6.30,5.19
Irvin Charles,2568021,WR,NYJ,@TEN,,,,,,,,,,,,,0.00,191,44,6.00,6.0
Ray-Ray McCloud,2560801,WR,ATL,@PHI,,,,3.42,,2.32,25.28,0.2,,,,,5.23,76,45,6.00,0.77
Demarcus Robinson,2555478,WR,LAR,@ARI,,,,0.95,,3.7,48.2,0.32,,,,,8.69,40,46,6.00,-2.69
Gabe Davis,2563602,WR,JAX,CLE,,,,0.31,,3.46,47.86,0.31,,,,0.06,8.29,42,47,5.80,-2.49
Rome Odunze,2571907,WR,CHI,@HOU,,,,0.34,,3.71,50.47,0.29,,,,0.05,8.58,41,48,5.80,-2.78
Stefon Diggs,2552608,WR,HOU,CHI,,,,0.31,,5.14,62.14,0.43,,,,0.12,11.16,16,49,5.70,-5.46
Mike Evans,2543468,WR,TB,@DET,,,,0.29,,4.23,63.36,0.46,,,,0.06,11.12,17,50,5.70,-5.42
Cooper Kupp,2557898,WR,LAR,@ARI,,,,4.43,0.02,7.74,85.82,0.57,,,,0.17,16.10,3,51,5.70,-10.4
Ja'Marr Chase,2565941,WR,CIN,@KC,,,,0.96,,6.33,82.35,0.49,,,,0.12,14.20,6,52,5.50,-8.7
Jermaine Burton,2571922,WR,CIN,@KC,,,,0.09,,0.42,5.31,0.04,,,,0.02,0.95,138,53,5.20,4.25
Terry McLaurin,2562489,WR,WAS,NYG,,,,0.35,,4.43,58.9,0.3,,,,0.06,9.82,30,54,5.20,-4.62
Tyreek Hill,2556214,WR,MIA,BUF,,,,2.34,,7.3,100.4,0.62,,,,0.12,17.40,1,55,5.10,-12.3
Michael Pittman,2564136,WR,IND,@GB,,,,0.28,,5.24,58.43,0.28,,,,0.11,9.95,29,56,5.10,-4.85
Jakobi Meyers,2562492,WR,LV,@BAL,0.63,,,1.2,,3.73,41.3,0.23,,,,0.05,7.42,52,57,4.90,-2.52
Darius Slayton,2562736,WR,NYG,@WAS,,,,0.28,,2.14,30.93,0.17,,,,0.06,5.09,81,58,4.80,-0.29
DeAndre Carter,2553502,WR,CHI,@HOU,,,,3.8,0.02,1.26,15.71,0.05,,,,,3.00,98,59,4.70,1.7
Jauan Jennings,2565114,WR,SF,@MIN,,,,0.69,,2.55,31.15,0.21,,,,,5.72,71,60,4.70,-1.02
Xavier Worthy,2572186,WR,KC,CIN,,,,1.26,,3.67,49.31,0.35,,,,0.05,8.89,35,61,4.70,-4.19
Diontae Johnson,2562674,WR,CAR,LAC,,,,0.75,,4.46,46.71,0.23,,,,0.06,8.24,44,62,4.50,-3.74
David Bell,2567460,WR,CLE,@JAX,,,,,,,,,,,,,0.00,164,63,4.20,4.2
Kalif Raymond,2556661,WR,DET,TB,,,,3.05,,1.74,21.78,0.14,,,,,4.19,88,64,4.20,0.01
Michael Wilson,2570224,WR,ARI,LAR,,,,0.3,,2.83,37.88,0.24,,,,0.06,6.55,61,65,4.10,-2.45
George Pickens,2568159,WR,PIT,@DEN,,,,0.57,,4.03,60.91,0.34,,,,0.06,10.08,28,66,3.90,-6.18
Tyler Boyd,2555466,WR,TEN,NYJ,,,,0.44,,2.72,28.02,0.17,,,,0.06,5.11,80,67,3.60,-1.51
Ladd McConkey,2572477,WR,LAC,@CAR,,,,0.61,,3.56,43.4,0.33,,,,0.06,8.04,47,68,3.60,-4.44
Jayden Reed,2569765,WR,GB,IND,,,,12.26,0.08,3.97,43.29,0.28,,,,0.06,9.58,33,69,3.60,-5.98
Adonai Mitchell,2572129,WR,IND,@GB,,,,0.48,,2.97,38.9,0.24,,,,0.06,6.74,58,70,3.50,-3.24
Justin Watson,2560051,WR,KC,CIN,,,,,,1.18,15.34,0.1,,,,,2.72,101,71,3.20,0.48
Jordan Whittington,2572216,WR,LAR,@ARI,,,,2.1,0.01,1.21,14.16,0.1,,,,,2.89,99,72,3.20,0.31
Jake Bobo,2571378,WR,SEA,@NE,,,,0.16,,0.81,9.95,0.08,,,,,1.90,115,73,3.10,1.2
Courtland Sutton,2560888,WR,DEN,PIT,,,,0.3,,3.91,52.47,0.33,,,,0.06,9.09,34,74,3.10,-5.99
Tyler Johnson,2565225,WR,LAR,@ARI,,,,2.1,,3.87,21.98,0.03,,,,,4.52,85,75,3.00,-1.52
Adam Thielen,2541785,WR,CAR,LAC,,,,0.39,,3.78,37.85,0.22,,,,0.06,6.91,57,76,3.00,-3.91
Josh Palmer,2566502,WR,LAC,@CAR,,,,0.42,,3.53,44.24,0.36,,,,0.07,8.25,43,77,2.90,-5.35
Olamide Zaccheaus,2562808,WR,WAS,NYG,,,,0.84,,2.04,24.87,0.17,,,,,4.61,84,78,2.90,-1.71
Dyami Brown,2566586,WR,WAS,NYG,,,,0.4,,1.46,17.63,0.13,,,,,3.31,94,79,2.70,-0.61
Brandin Cooks,2543498,WR,DAL,NO,,,,1.04,,3.32,41.27,0.31,,,,0.06,7.63,49,80,2.60,-5.03
Amari Cooper,2552487,WR,BUF,@MIA,,,,0.28,,4.12,60.82,0.39,,,,0.06,10.39,26,81,2.60,-7.79
Jalen McMillan,2572552,WR,TB,@DET,,,,1.19,,2.98,31.54,0.22,,,,,6.08,63,82,2.60,-3.48
Brandon Powell,2561261,WR,MIN,SF,,,,3.85,,2.39,23.79,0.18,,,,,5.04,82,83,2.60,-2.44
Robbie Chosen,2556462,WR,FA,Bye,,,,,,,,,,,,,,193,84,2.50,
Tyler Lockett,2552430,WR,SEA,@NE,,,,0.32,,4.12,49.46,0.32,,,,0.06,8.84,36,85,2.50,-6.34
Van Jefferson,2564358,WR,PIT,@DEN,,,,0.83,,1.64,20.89,0.14,,,,,3.83,92,86,2.40,-1.43
Mike Williams,2558846,WR,NYJ,@TEN,,,,0.21,,2.21,30.34,0.21,,,,0.06,5.30,75,87,2.40,-2.9
Tre Tucker,2570059,WR,LV,@BAL,,,,2.4,,2.06,21.93,0.18,,,,0.04,4.46,87,88,2.30,-2.16
Tim Patrick,2558985,WR,DET,TB,,,,0.27,,1.15,14.17,0.09,,,,,2.56,105,89,2.20,-0.36
Trent Sherfield,2561272,WR,MIN,SF,,,,0.23,,0.71,9.08,0.05,,,,,1.59,121,90,2.20,0.61
Greg Dortch,2562645,WR,ARI,LAR,,,,1.83,,4.02,39.46,0.22,,,,0.15,7.16,53,91,2.10,-5.06
Allen Lazard,2560787,WR,NYJ,@TEN,,,,0.53,,2.43,33.21,0.25,,,,0.11,5.87,67,92,2.10,-3.77
Nelson Agholor,2552600,WR,BAL,LV,,,,0.24,,0.78,10.05,0.06,,,,,1.78,117,93,1.80,0.02
Tank Dell,2569813,WR,HOU,CHI,,,,4.02,,4.69,60.02,0.35,,,,0.06,10.73,19,94,1.80,-8.93
Grant DuBose,2569786,WR,MIA,BUF,,,,,,,,,,,,,0.00,214,95,1.80,1.8
Ashton Dulin,2562646,WR,IND,@GB,,,,0.22,,0.5,5.7,0.06,,,,,1.20,134,96,1.80,0.6
KaVontae Turpin,2569509,WR,DAL,NO,,,,3.44,,0.68,7.61,0.06,0.07,,,,2.23,109,97,1.60,-0.63
