PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jauan Jennings,2565114,WR,SF,@LAR,,,,0.95,,3.54,43.23,0.28,,,,,7.87,44,1,41.00,33.13
Ja'Marr Chase,2565941,WR,CIN,WAS,,,,0.95,,6.25,81.47,0.48,,,,0.13,13.99,3,2,26.80,12.81
Malik Nabers,2572342,WR,NYG,@CLE,,,,0.91,,5.1,63.24,0.37,,,,0.06,11.07,20,3,24.20,13.13
Amari Cooper,2552487,WR,BUF,JAX,,,,0.3,,4.38,64.54,0.41,,,,0.06,11.01,22,4,24.10,13.09
Rashee Rice,2569921,WR,KC,@ATL,,,,0.68,,6.45,71.95,0.46,,,,0.12,13.01,7,5,23.10,10.09
Diontae Johnson,2562674,WR,CAR,@LV,,,,0.69,,4.17,43.63,0.24,,,,0.05,7.86,45,6,22.20,14.34
Rome Odunze,2571907,WR,CHI,@IND,,,,0.33,,3.31,42.32,0.28,,,,0.04,7.52,48,7,20.40,12.88
Chris Olave,2567973,WR,NO,PHI,,,,0.29,,5.04,68.17,0.35,,,,0.06,11.35,16,8,19.10,7.75
Tre Tucker,2570059,WR,LV,CAR,,,,1.94,,1.66,17.7,0.14,,,,0.06,3.51,89,9,19.10,15.59
Amon-Ra St. Brown,2566073,WR,DET,@ARI,,,,2.28,,7.04,81.44,0.44,,,,0.13,14.27,2,10,18.50,4.23
DK Metcalf,2562685,WR,SEA,MIA,,,,0.29,,4.38,63.1,0.46,,,,0.06,11.17,18,11,18.40,7.23
Terry McLaurin,2562489,WR,WAS,@CIN,,,,0.31,,4.04,53.36,0.27,,,,0.05,8.91,33,12,18.00,9.09
Jakobi Meyers,2562492,WR,LV,CAR,0.73,,,1.27,,3.61,40.81,0.24,,,,0.06,7.36,50,13,17.70,10.34
Calvin Austin III,2568132,WR,PIT,LAC,,,,2.43,,1.33,14.28,0.06,,,,,2.70,105,14,17.50,14.8
Justin Jefferson,2564556,WR,MIN,HOU,,,,0.7,,6.15,83.57,0.41,,,,0.12,13.72,4,15,17.10,3.38
DeAndre Hopkins,2540165,WR,KC,@ATL,,,,0.34,,2.72,32.55,0.21,,,,0.04,5.83,67,16,16.30,10.47
Khalil Shakir,2567334,WR,BUF,JAX,,,,0.49,,3.72,44.1,0.3,,,,0.06,8.00,41,17,16.20,8.2
Drake London,2567250,WR,ATL,KC,,,,0.62,,4.92,63.95,0.39,,,,0.06,11.14,19,18,15.70,4.56
Stefon Diggs,2552608,WR,HOU,@MIN,,,,0.3,,4.97,60.1,0.41,,,,0.12,10.75,23,19,14.92,4.17
Marvin Harrison Jr.,2572411,WR,ARI,DET,,,,0.43,,4.94,69.53,0.43,,,,0.06,11.93,12,20,14.90,2.97
Chris Godwin,2558105,WR,TB,DEN,,,,1.55,,5.27,61.5,0.43,,,,0.06,11.40,15,21,14.30,2.9
Andrei Iosivas,2569657,WR,CIN,WAS,,,,0.68,,2.35,29.39,0.2,,,,,5.38,72,22,13.70,8.32
KaVontae Turpin,2569509,WR,DAL,BAL,,,,5.06,,0.99,11.18,0.09,0.06,,,,3.02,97,23,12.70,9.68
Allen Lazard,2560787,WR,NYJ,NE,,,,0.47,,2.12,29.08,0.25,,,,0.24,5.04,75,24,12.30,7.26
Christian Kirk,2560781,WR,JAX,@BUF,,,,0.5,,3.71,47.32,0.28,,,,0.05,8.22,38,25,11.90,3.68
Garrett Wilson,2568048,WR,NYJ,NE,,,,1.72,,5.49,69.56,0.45,,,,0.11,12.35,11,26,11.80,-0.55
Jalen Tolbert,2567508,WR,DAL,BAL,,,,0.5,,2.87,33.41,0.21,,,,0.07,5.95,64,27,11.70,5.75
Adam Thielen,2541785,WR,CAR,@LV,,,,0.38,,3.66,36.55,0.22,,,,0.04,6.76,56,28,11.50,4.74
Quentin Johnston,2570275,WR,LAC,@PIT,,,,0.41,,3.43,42.87,0.28,,,,0.07,7.58,46,29,11.40,3.82
DeVonta Smith,2566409,WR,PHI,@NO,,,,0.45,,6.37,78.03,0.45,,,,0.07,13.59,5,30,11.40,-2.19
Tutu Atwell,2566196,WR,LAR,SF,,,,3.1,0.02,1.22,15.54,0.07,,,,,3.01,98,31,11.30,8.29
Demario Douglas,2570119,WR,NE,@NYJ,,,,1.36,,2.32,25.5,0.15,,,,0.05,4.65,80,32,11.30,6.65
Nico Collins,2566127,WR,HOU,@MIN,,,,0.68,,5.29,78.1,0.47,,,,0.12,13.10,6,33,11.20,-1.9
DJ Moore,2560813,WR,CHI,@IND,,,,1.48,,4.81,62.1,0.4,,,,0.06,11.04,21,34,11.20,0.16
Jalen Nailor,2567925,WR,MIN,HOU,,,,,,3.85,35.82,0.17,,,,,6.53,58,35,10.90,4.37
Darnell Mooney,2563707,WR,ATL,KC,,,,0.86,,2.85,39.51,0.23,,,,0.06,6.72,57,36,10.60,3.88
Michael Wilson,2570224,WR,ARI,DET,,,,0.25,,2.45,33.08,0.2,,,,0.04,5.68,68,37,10.40,4.72
Rashod Bateman,2565836,WR,BAL,@DAL,,,,0.32,,2.89,36.79,0.22,,,,0.06,6.36,59,38,10.30,3.94
Courtland Sutton,2560888,WR,DEN,@TB,,,,0.26,,3.32,44.64,0.32,,,,0.05,7.97,42,39,10.30,2.33
Tank Dell,2569813,WR,HOU,@MIN,,,,8.13,0.04,4.26,54.08,0.32,,,,0.06,10.39,25,40,10.20,-0.19
Wan'Dale Robinson,2568012,WR,NYG,@CLE,,,,3.41,0.01,3.61,36.89,0.25,,,,0.06,7.28,52,41,9.60,2.32
Keon Coleman,2571859,WR,BUF,JAX,,,,0.32,,3.59,47.31,0.32,,,,0.06,8.36,37,42,8.90,0.54
Jayden Reed,2569765,WR,GB,@TEN,,,,11.86,0.08,3.67,45.94,0.26,,,,0.05,9.56,30,43,8.90,-0.66
JuJu Smith-Schuster,2558149,WR,KC,@ATL,,,,0.09,,0.95,10.32,0.09,,,,0.16,1.74,117,44,8.70,6.96
George Pickens,2568159,WR,PIT,LAC,,,,0.56,,4.02,60.72,0.39,,,,0.06,10.36,26,45,8.20,-2.16
Christian Watson,2567637,WR,GB,@TEN,,,,1.3,,2.73,37.5,0.29,,,,0.05,6.89,55,46,7.70,0.81
Davante Adams,2543495,WR,NYJ,NE,,,,0.31,,5.69,71.07,0.45,,,,0.12,12.44,9,47,7.50,-4.94
Brandon Aiyuk,2565093,WR,SF,@LAR,,,,0.33,,4.98,72.92,0.45,,,,0.07,12.38,10,48,7.30,-5.08
Brian Thomas Jr.,2572162,WR,JAX,@BUF,,,,0.81,,3.35,45.04,0.3,,,,0.05,7.96,43,49,7.30,-0.66
Tyler Lockett,2552430,WR,SEA,MIA,,,,0.29,,3.72,44.66,0.3,,,,0.06,8.04,40,50,7.10,-0.94
Michael Pittman,2564136,WR,IND,CHI,,,,0.28,,4.89,54.74,0.28,,,,0.12,9.39,31,51,7.10,-2.29
Lil'Jordan Humphrey,2562668,WR,DEN,@TB,,,,,,1.85,21.91,0.16,,,,,4.08,84,52,6.70,2.62
Jerry Jeudy,2563896,WR,CLE,NYG,,,,0.81,,3.75,47.93,0.31,,,,0.06,8.49,36,53,6.70,-1.79
CeeDee Lamb,2563848,WR,DAL,BAL,,,,4.48,0.06,6.97,88.16,0.48,,,,0.12,15.75,1,54,6.70,-9.05
Nelson Agholor,2552600,WR,BAL,@DAL,,,,0.3,,1,12.38,0.1,,,,,2.37,110,55,6.10,3.73
Luke McCaffrey,2572576,WR,WAS,@CIN,,,,0.85,,1.61,17.61,0.1,,,,,3.25,93,56,5.90,2.65
Ladd McConkey,2572477,WR,LAC,@PIT,,,,0.55,,3.18,38.8,0.3,,,,0.05,7.23,53,57,5.90,-1.33
Tyreek Hill,2556214,WR,MIA,@SEA,,,,1.82,0.01,5.68,74.05,0.42,,,,0.1,12.81,8,58,5.50,-7.31
Tee Higgins,2563731,WR,CIN,WAS,,,,0.32,,4.69,66.84,0.44,,,,0.06,11.58,13,59,5.40,-6.18
Jaxon Smith-Njigba,2570341,WR,SEA,MIA,,,,0.73,,4.87,52.64,0.37,,,,0.07,9.85,28,60,5.40,-4.45
Xavier Legette,2571889,WR,CAR,@LV,,,,1.08,,2.69,34.53,0.22,,,,0.06,6.11,62,61,5.20,-0.91
Greg Dortch,2562645,WR,ARI,DET,,,,1.32,,2.89,28.42,0.15,,,,0.11,5.10,73,62,5.00,-0.1
Alec Pierce,2567715,WR,IND,CHI,,,,0.45,,2.22,33.91,0.17,,,,,5.57,69,63,4.90,-0.67
Mike Williams,2558846,WR,NYJ,NE,,,,0.24,,2.63,36.08,0.24,,,,0.05,6.29,60,64,4.90,-1.39
Tyler Boyd,2555466,WR,TEN,GB,,,,0.54,,3.08,32.3,0.2,,,,0.07,5.88,66,65,4.80,-1.08
Ray-Ray McCloud,2560801,WR,ATL,KC,,,,3.96,0.01,2.69,29.39,0.23,,,,,6.12,61,66,4.70,-1.42
Josh Reynolds,2558194,WR,DEN,@TB,,,,0.41,,2.44,30.86,0.2,,,,0.04,5.47,70,67,4.60,-0.87
Jaylen Waddle,2566292,WR,MIA,@SEA,,,,0.98,,4.24,57.76,0.31,,,,0.05,9.75,29,68,4.60,-5.15
Noah Brown,2558091,WR,WAS,@CIN,,,,0.2,,1.21,16.74,0.13,,,,0.07,2.94,100,69,4.40,1.46
Jordan Whittington,2572216,WR,LAR,SF,,,,4.2,0.02,2.57,29.91,0.21,,,,,6.08,63,70,4.30,-1.78
Mike Evans,2543468,WR,TB,DEN,,,,0.3,,4.38,65.65,0.47,,,,0.06,11.49,14,71,4.20,-7.29
Scott Miller,2562865,WR,PIT,LAC,,,,0.25,,0.31,3.96,,,,,,0.58,140,72,4.10,3.52
Xavier Worthy,2572186,WR,KC,@ATL,,,,4.2,0.02,3.42,45.87,0.32,,,,0.05,8.66,34,73,4.00,-4.66
Zay Flowers,2569573,WR,BAL,@DAL,,,,3.38,0.01,5.35,59.58,0.4,,,,0.07,11.29,17,74,3.80,-7.49
DeAndre Carter,2553502,WR,CHI,@IND,,,,6.17,0.03,2.4,15.92,0.06,,,,,3.95,87,75,3.70,-0.25
Josh Downs,2569861,WR,IND,CHI,,,,1.22,,3.47,38.74,0.23,,,,0.06,6.99,54,76,3.70,-3.29
Demarcus Robinson,2555478,WR,LAR,SF,,,,1.8,0.01,3.67,45.58,0.32,,,,,8.55,35,77,3.70,-4.85
Curtis Samuel,2558066,WR,BUF,JAX,,,,3.05,0.03,2.25,25.08,0.14,,,,0.05,4.86,78,78,3.70,-1.16
Jalen Brooks,2569696,WR,DAL,BAL,,,,,,4.4,5.1,0.02,,,,,2.83,101,79,3.50,0.67
D'Wayne Eskridge,2566553,WR,MIA,@SEA,,,,,,,,,,,,,0.00,217,80,3.50,3.5
Tyler Johnson,2565225,WR,LAR,SF,,,,1.9,0.01,3.68,39.7,0.21,,,,,7.32,51,81,3.50,-3.82
Jonathan Mingo,2569597,WR,CAR,@LV,,,,0.44,,1.44,17.38,0.11,,,,0.06,3.04,96,82,3.50,0.46
Brandon Powell,2561261,WR,MIN,HOU,,,,2.06,,1.25,12.6,0.09,,,,,2.63,108,83,3.03,0.4
Bryce Ford-Wheaton,2570590,WR,NYG,@CLE,,,,,,,,,,,,,0.00,223,84,3.00,3.0
Calvin Ridley,2560854,WR,TEN,GB,,,,1.81,,3.88,52.49,0.32,,,,0.05,9.19,32,85,2.90,-6.29
Gabe Davis,2563602,WR,JAX,@BUF,,,,0.3,,3.4,46.98,0.3,,,,0.05,8.13,39,86,2.80,-5.33
Parker Washington,2569888,WR,JAX,@BUF,,,,0.28,,0.83,8.88,0.07,,,,0.07,1.61,120,87,2.80,1.19
Robert Woods,2540169,WR,HOU,@MIN,,,,0.14,,0.46,4.59,0.04,,,,,0.94,132,88,2.80,1.86
Elijah Moore,2566385,WR,CLE,NYG,,,,1.36,,2.88,31.25,0.23,,,,0.08,5.92,65,89,2.70,-3.22
Dyami Brown,2566586,WR,WAS,@CIN,,,,0.33,,1.16,14.54,0.11,,,,,2.73,103,90,2.60,-0.13
Brandin Cooks,2543498,WR,DAL,BAL,,,,1.03,,3.27,40.75,0.3,,,,0.06,7.49,49,91,2.60,-4.89
Xavier Gipson,2570614,WR,NYJ,NE,,,,1.05,,0.69,7.51,0.05,0.06,,,,1.86,116,92,2.60,0.74
Parris Campbell,2562495,WR,PHI,@NO,,,,0.27,,0.76,8.29,0.05,,,,,1.54,121,93,2.30,0.76
Romeo Doubs,2567586,WR,GB,@TEN,,,,0.28,,3.41,42.53,0.28,,,,0.06,7.55,47,94,2.30,-5.25
Ja'Lynn Polk,2572300,WR,NE,@NYJ,,,,0.57,,2.27,26.75,0.16,,,,,4.83,79,95,2.30,-2.53
Simi Fehoko,2566004,WR,LAC,@PIT,,,,,,,,,,,,,0.00,219,96,2.20,2.2
Laviska Shenault Jr.,2564232,WR,SEA,MIA,,,,3.16,,0.36,4.19,,,,,,0.92,133,97,2.20,1.28
Troy Franklin,2571997,WR,DEN,@TB,,,,0.07,,0.49,6.02,0.04,,,,0.07,0.95,131,98,2.10,1.15
Mack Hollins,2558262,WR,BUF,JAX,,,,,,2.13,27.16,0.21,,,,,5.04,74,99,2.10,-2.94
Mason Tipton,2573403,WR,NO,PHI,,,,,,,,,,,,,0.00,388,100,2.10,2.1
Jahan Dotson,2568321,WR,PHI,@NO,,,,0.52,,2.4,31.09,0.19,,,,0.06,5.38,71,101,1.80,-3.58
Justin Watson,2560051,WR,KC,@ATL,,,,,,1.47,19.13,0.13,,,,,3.43,90,102,1.80,-1.63
Ronnie Bell,2570290,WR,SF,@LAR,,,,0.24,,0.63,7.56,0.06,,,,,1.46,123,103,1.70,0.24
Britain Covey,2568066,WR,PHI,@NO,,,,,,2.14,16.92,0.08,,,,,3.24,94,104,1.60,-1.64
Chris Conley,2552652,WR,SF,@LAR,,,,0.84,,1.89,23.28,0.21,,,,,4.62,81,105,1.50,-3.12
Treylon Burks,2567643,WR,TEN,GB,,,,1.1,,1.31,16.96,0.1,,,,0.03,3.00,99,106,1.40,-1.6
Marvin Mims Jr.,2569717,WR,DEN,@TB,,,,0.63,,0.99,13.82,0.08,0.06,,,0.03,2.72,104,107,1.40,-1.32
Johnny Wilson,2572399,WR,PHI,@NO,,,,0.31,,0.87,10.39,0.06,,,,,1.87,115,108,1.40,-0.47
Tim Patrick,2558985,WR,DET,@ARI,,,,0.24,,1.03,12.66,0.08,,,,,2.29,111,109,1.30,-0.99
Trent Sherfield,2561272,WR,MIN,HOU,,,,0.07,,0.24,3.13,0.02,,,,,0.56,143,110,1.30,0.74
Darius Slayton,2562736,WR,NYG,@CLE,,,,0.27,,2.07,29.93,0.16,,,,0.05,4.92,77,111,1.20,-3.72
Marquez Valdes-Scantling,2560907,WR,NO,PHI,,,,0.19,,0.96,14.56,0.13,,,,,2.74,102,112,1.20,-1.54
Jalen McMillan,2572552,WR,TB,DEN,,,,0.99,,2.46,26.1,0.18,,,,,5.02,76,113,1.10,-3.92
Cedric Tillman,2569681,WR,CLE,NYG,,,,0.2,,0.87,11.71,0.08,,,,,2.11,113,114,0.90,-1.21
Derius Davis,2570272,WR,LAC,@PIT,,,,2.68,,1.07,13.51,0.09,0.06,,,,3.05,95,115,0.80,-2.25
Cedrick Wilson Jr.,2560936,WR,NO,PHI,,,,0.3,,1.14,14.36,0.1,,,,,2.64,107,116,0.80,-1.84
Kayshon Boutte,2570092,WR,NE,@NYJ,,,,,,,,,,,,,0.00,168,117,0.70,0.7
