PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Michael Danna,2564262,DL,KC,@PIT,2.59,0.52,0.29,0.12,,0.06,0.06,,,,,,,,,,,5.23,27,1,18.70,13.47
Leonard Williams,2552486,DL,SEA,@CHI,2.22,1.54,0.34,0.46,,0.06,,,,,,,,0.11,1.03,,,6.62,11,2,18.00,11.38
Darrell Taylor,2565198,DL,CHI,SEA,0.28,0.39,,,,0.06,0.06,,,,,,,,,,,0.92,132,3,12.60,11.68
Will Anderson Jr.,2569834,DL,HOU,BAL,1.92,0.74,0.44,0.59,,0.1,,,,,,,,0.1,1.23,,,6.30,15,4,11.10,4.8
Montez Sweat,2562749,DL,CHI,SEA,1.63,1.01,0.59,0.39,,0.11,,,,,,,,0.22,1.46,,,6.48,13,5,10.10,3.62
George Karlaftis,2567796,DL,KC,@PIT,,,,,,,,,,,,,,,,,,0.00,335,6,10.00,10.0
Felix Anudike-Uzomah,2569930,DL,KC,@PIT,0.61,0.55,0.15,0.2,,0.1,,,,,,,,,,,,2.20,101,7,8.50,6.3
Byron Cowart,2562392,DL,CHI,SEA,0.24,0.18,0.06,0.18,,0.06,0.06,,,,,,,,0.18,,,1.22,122,8,8.20,6.98
Davon Godchaux,2558012,DL,NE,LAC,1.55,1.77,0.06,0.11,,,,,,,,,,,0.11,,,3.73,58,9,7.50,3.77
Tershawn Wharton,2564310,DL,KC,@PIT,,,,,,,,,,,,,,,,,,0.00,479,10,7.20,7.2
Tommy Togiai,2565989,DL,HOU,BAL,,,,,,,,,,,,,,,,,,0.00,460,11,6.60,6.6
Nnamdi Madubuike,2563563,DL,BAL,@HOU,1.92,0.96,0.54,0.6,0.06,0.06,,,,,,,,,,,,5.86,21,12,6.50,0.64
Cameron Heyward,2508109,DL,PIT,KC,1.75,1.18,0.39,0.45,,0.06,0.06,,,,,,,0.11,0.68,,,5.67,22,13,6.20,0.53
Jarran Reed,2555238,DL,SEA,@CHI,1.53,1.36,0.35,0.27,,0.05,0.05,,,,,,,0.05,0.76,,,4.95,34,14,6.10,1.15
Kurt Hinish,2568876,DL,HOU,BAL,0.23,0.17,,,,,,,,,,,,,0.17,,,0.53,171,15,5.70,5.17
Dylan Horton,2569828,DL,HOU,BAL,0.23,0.17,0.06,0.11,,0.06,0.06,,,,,,,,0.23,,,1.12,125,16,5.10,3.98
Daniel Ekuale,2561458,DL,NE,LAC,0.11,0.05,0.08,0.05,,,0.05,,,,,,,,,,,0.48,177,17,4.80,4.32
Jacob Martin,2561092,DL,CHI,SEA,,,,,,,,,,,,,,,,,,0.00,364,18,4.60,4.6
Jeremiah Pharms,2569505,DL,NE,LAC,0.8,0.59,0.08,0.05,,,0.05,,,,,,,,,,,1.84,110,19,4.50,2.66
Otito Ogbonnia,2568183,DL,LAC,@NE,1.02,0.75,0.11,0.05,,,,,,,,,,,0.21,,,2.38,97,20,3.60,1.22
Larry Ogunjobi,2557836,DL,PIT,KC,1.58,0.74,0.21,0.21,,,,,,,,,,,0.48,,,3.79,56,21,3.60,-0.19
DeMarcus Walker,2557894,DL,CHI,SEA,1.16,0.64,0.29,0.35,,,,,,,,,,,0.81,,,3.63,62,22,3.60,-0.03
Derek Barnett,2557984,DL,HOU,BAL,0.23,0.17,0.06,0.11,,,0.06,,,,,,,,0.23,,,0.91,133,23,3.30,2.39
Byron Murphy II,2572531,DL,SEA,@CHI,0.87,0.65,0.22,0.16,,0.05,,,,,,,,0.05,0.6,,,2.98,79,24,3.00,0.02
Broderick Washington,2563593,DL,BAL,@HOU,0.18,0.23,0.06,0.12,,,,,,,,,,,0.12,,,0.77,142,25,2.70,1.93
Keion White,2570107,DL,NE,LAC,1.16,1.16,0.21,0.26,,,,,,,,,,0.26,0.42,,,4.11,48,26,2.60,-1.51
Gervon Dexter Sr.,2569621,DL,CHI,SEA,0.99,0.68,0.25,0.06,,,0.06,,,,,,,,,,,2.54,88,27,2.20,-0.34
Keeanu Benton,2570260,DL,PIT,KC,1.27,1.05,0.28,0.22,,0.11,,,,,,,,0.17,0.61,,,4.54,41,28,2.10,-2.44
Danielle Hunter,2552603,DL,HOU,BAL,3.22,1.11,0.64,0.88,,0.12,,,,,,,,0.12,1.23,,,9.43,1,29,2.10,-7.33
Travis Jones,2567277,DL,BAL,@HOU,0.18,0.23,0.06,0.06,,,,,,,,,,,0.12,,,0.68,151,30,2.00,1.32
Charles Omenihu,2562324,DL,KC,@PIT,0.17,0.06,0.06,,,,,,,,,,,,,,,0.41,180,31,2.00,1.59
Yannick Ngakoue,2555421,DL,NE,LAC,1.11,0.85,0.34,0.26,,,,,,,,,,,,,,3.25,72,32,1.70,-1.55
Jonathan Ford,2567592,DL,CHI,SEA,,,,,,,,,,,,,,,,,,0.00,264,33,1.50,1.5
Poona Ford,2561195,DL,LAC,@NE,1.29,0.73,0.11,0.17,,,,,,,,,,0.06,0.34,,,3.17,75,34,1.50,-1.67
Dre'Mont Jones,2562412,DL,SEA,@CHI,1.33,1.11,0.28,0.33,,0.06,,,,,,,,,0.55,,,4.20,45,35,1.50,-2.7
Scott Matlock,2570284,DL,LAC,@NE,,,,,,,,,,,,,,,,,,0.00,368,36,1.50,1.5
Brent Urban,2543765,DL,BAL,@HOU,0.18,0.23,0.06,0.06,,,,,,,,,,,0.12,,,0.68,152,37,1.50,0.82
Eric Johnson,2567703,DL,NE,LAC,0.21,0.16,0.05,,,,,,,,,,,,0.27,,,0.65,157,38,1.20,0.55
Michael Pierce,2556650,DL,BAL,@HOU,1.11,0.82,0.03,0.12,,0.06,0.06,,,,,,,,0.12,,,2.73,83,39,1.20,-1.53
Chris Williams,2564154,DL,CHI,SEA,,,,,,,,,,,,,,,,,,0.00,481,40,1.20,1.2
Tim Settle,2560871,DL,HOU,BAL,0.23,0.17,0.06,0.06,,,0.06,,,,,,,,0.23,,,0.83,137,41,1.10,0.27
Montravius Adams,2557876,DL,PIT,KC,0.34,0.67,0.5,0.34,,,,,,,,,,,,,,2.42,96,42,0.60,-1.82
Mario Edwards,2553433,DL,HOU,BAL,0.23,0.17,0.06,,,,,,,,,,,,0.17,,,0.65,156,43,0.60,-0.05
Isaiahh Loudermilk,2566457,DL,PIT,KC,,,,,,,,,,,,,,,,,,0.00,355,44,0.60,0.6
Derrick Nnadi,2560823,DL,KC,@PIT,1.27,0.35,0.06,,,0.06,,,,,0.06,,,,,,,2.69,85,45,0.60,-2.09
Teair Tart,2565474,DL,LAC,@NE,0.34,0.17,,0.06,,,,,,,,,,,,,,0.70,148,46,0.60,-0.1
Deatrich Wise,2558000,DL,NE,LAC,1.64,1.43,0.24,0.21,,0.05,,,,,,,,0.11,0.42,,,4.77,38,47,0.50,-4.27
Myles Adams,2563620,DL,DET,@SF,,,,,,,,,,,,,,,,,,0.00,181,48,0.00,0.0
Adetomiwa Adebawore,2569843,DL,IND,@NYG,0.23,0.17,,,,,,,,,,,,,0.29,,,0.59,164,49,0.00,-0.59
McTelvin Agim,2563872,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,182,50,0.00,0.0
David Agoha,2571090,DL,LV,@NO,,,,,,,,,,,,,,,,,,0.00,183,51,0.00,0.0
Junior Aho,2571195,DL,ATL,@WAS,,,,,,,,,,,,,,,,,,0.00,184,52,0.00,0.0
Ulumoo Ale,2573653,DL,FA,Bye,,,,,,,,,,,,,,,,,,,185,53,0.00,
Deslin Alexandre,2570593,DL,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,186,54,0.00,0.0
Jaylon Allen,2573076,DL,FA,Bye,,,,,,,,,,,,,,,,,,,187,55,0.00,
Jonathan Allen,2557844,DL,WAS,ATL,,,,,,,,,,,,,,,,,,0.00,188,56,0.00,0.0
Zach Allen,2562219,DL,DEN,@CIN,1.7,1.37,0.38,1.2,,0.05,,,,,,,,0.11,1.2,,,6.98,7,57,0.00,-6.98
Tyson Alualu,496760,DL,FA,Bye,,,,,,,,,,,,,,,,,,,189,58,0.00,
Bradlee Anae,2563821,DL,NYJ,@BUF,,,,,,,,,,,,,,,,,,0.00,190,59,0.00,0.0
Abdullah Anderson,2561088,DL,TEN,@JAX,,,,,,,,,,,,,,,,,,0.00,191,60,0.00,0.0
Evan Anderson,2573524,DL,SF,DET,,,,,,,,,,,,,,,,,,0.00,192,61,0.00,0.0
Ryder Anderson,2569420,DL,NO,LV,,,,,,,,,,,,,,,,,,0.00,193,62,0.00,0.0
Sundiata Anderson,2572750,DL,FA,Bye,,,,,,,,,,,,,,,,,,,194,63,0.00,
Eli Ankou,2559132,DL,FA,Bye,,,,,,,,,,,,,,,,,,,195,64,0.00,
Arik Armstead,2552493,DL,JAX,TEN,1.13,0.95,0.36,0.3,,,,,,,,,,,0.83,,,3.85,55,65,0.00,-3.85
Dorance Armstrong,2560959,DL,WAS,ATL,1.39,1.16,0.35,0.46,,0.06,0.06,,,,,,,0.06,0.81,,,5.00,32,66,0.00,-5.0
Popo Aumavae,2573656,DL,CAR,@TB,,,,,,,,,,,,,,,,,,0.00,196,67,0.00,0.0
Denico Autry,2550646,DL,HOU,BAL,2.02,0.55,0.46,0.49,,0.12,,,,,,,,0.18,1.1,,,6.44,14,68,0.00,-6.44
