PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Zaire Franklin,2561155,LB,IND,@NE,5.65,3.95,0.08,0.11,0.06,0.11,,,,,,,,0.34,0.23,0.62,,12.75,3,1,27.20,14.45
DeMarvion Overshown,2569705,LB,DAL,NYG,3.14,2.15,0.11,0.17,,0.06,,,,,,,,,0.17,,,6.77,67,2,21.67,14.9
Zack Baun,2564664,LB,PHI,@BAL,5.69,2.76,0.26,0.29,,0.06,0.06,,,,,,,,,,,11.42,8,3,21.50,10.08
Nik Bonitto,2567517,LB,DEN,CLE,1.77,1.21,0.53,0.61,,0.05,0.05,,,,,,,,,,,5.58,85,4,20.87,15.29
Mack Wilson,2562605,LB,ARI,@MIN,3.66,1.92,0.29,0.64,0.06,0.17,0.06,,,,,,,0.35,0.58,,,10.21,21,5,20.60,10.39
Isaiah McDuffie,2566082,LB,GB,MIA,2.56,1.79,,0.18,,,,,,,,,,0.06,0.06,,,5.36,89,6,19.80,14.44
T.J. Watt,2558064,LB,PIT,@CIN,2.69,0.84,0.9,1.19,0.06,0.24,0.18,,,,,,,0.36,2.09,0.24,,11.31,11,7,19.00,7.69
Nick Bolton,2566175,LB,KC,LV,4.12,2.81,0.06,0.48,0.06,,,,,,,,,0.24,0.24,,,9.64,26,8,18.10,8.46
Eric Kendricks,2552312,LB,DAL,NYG,3.94,2.08,0.12,0.46,0.06,,0.06,,,,,,,,0.29,,,8.50,43,9,17.80,9.3
Christian Rozeboom,2564394,LB,LAR,@NO,3.91,1.74,,0.18,0.06,,,,,,,,,0.18,0.12,,,7.90,51,10,17.50,9.6
Troy Dye,2564535,LB,LAC,@ATL,1.29,0.43,0.08,0.11,,,,,,,,,,,,,,2.52,146,11,17.20,14.68
Cody Barton,2562472,LB,DEN,CLE,3.24,2.56,,0.17,0.06,,,,,,,,,0.11,0.11,,,7.19,61,12,17.17,9.98
Josey Jewell,2560763,LB,CAR,TB,3.69,3,0.12,0.23,,0.12,0.12,,,,,,,0.12,0.23,,,8.88,36,13,16.90,8.02
Quay Walker,2567631,LB,GB,MIA,,,,,,,,,,,,,,,,,,0.00,410,14,16.90,16.9
Quincy Williams,2562954,LB,NYJ,SEA,4.66,2.25,0.11,0.71,0.05,0.11,,,,,,,,0.44,0.22,0.49,,11.41,9,15,16.80,5.39
E.J. Speed,2562955,LB,IND,@NE,2.48,1.95,0.03,0.47,,0.12,,,,,,,,0.18,0.12,,,6.59,72,16,16.60,10.01
"Kenneth Murray, Jr.",2565063,LB,TEN,@WAS,4.16,1.54,0.1,0.36,0.05,,,,,,,,,0.15,0.21,,,8.56,42,17,16.50,7.94
Bobby Okereke,2562416,LB,NYG,@DAL,4.37,1.97,0.11,0.33,0.11,0.11,0.05,,,,,,,0.33,0.22,1.91,,10.27,20,18,15.40,5.13
Blake Cashman,2562496,LB,MIN,ARI,3.22,2.67,0.15,0.3,,,0.06,,,,,,,0.24,0.3,,,7.99,49,19,14.70,6.71
Germaine Pratt,2562702,LB,CIN,PIT,3.38,2.91,0.09,0.41,0.06,0.12,0.06,,,,,,,0.17,0.12,0.23,,8.79,38,20,14.30,5.51
Anthony Nelson,2562507,LB,TB,@CAR,0.91,0.57,,0.11,,,,,,,,,,,0.11,,,1.93,169,21,13.10,11.17
Kaden Elliss,2562901,LB,ATL,LAC,5.69,2.08,0.31,0.73,,,,,,,,,,0.18,0.49,,,12.19,5,22,12.20,0.01
Yaya Diaby,2570344,LB,TB,@CAR,1.71,1.02,0.34,0.57,,,0.06,,,,,,,,0.34,,,4.94,97,23,12.10,7.16
Kyzir White,2560928,LB,ARI,@MIN,4.12,2.73,0.15,0.75,0.06,,,,,,,,,0.29,0.23,,,10.29,19,24,12.10,1.81
Jordyn Brooks,2565135,LB,MIA,@GB,4.16,2.7,0.11,0.39,,0.06,0.06,,,,,,,0.23,0.23,,,9.63,27,25,11.90,2.27
Akeem Davis-Gaither,2563728,LB,CIN,PIT,1.12,0.5,,0.06,,,,,,,,,,0.06,,,,2.22,162,26,11.90,9.68
Christian Elliss,2567004,LB,NE,IND,4.1,1.34,0.2,0.2,,0.13,0.13,,,,,,,,0.2,,,8.34,46,27,11.80,3.46
Jordan Hicks,2552315,LB,CLE,@DEN,3.56,2.46,0.08,0.31,0.05,0.05,0.05,,,,,,,,,,,7.84,52,28,11.70,3.86
Robert Spillane,2561596,LB,LV,@KC,3.84,2.37,0.11,0.32,0.05,0.05,0.05,,,,,,,0.21,0.21,1,,8.95,34,29,11.70,2.75
Nolan Smith,2570212,LB,PHI,@BAL,1.32,1.03,0.17,0.17,,,,,,,,,,,0.46,,,3.42,125,30,11.50,8.08
