PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
CeeDee Lamb,2563848,WR,DAL,@GB,,,,,,11,150,2,,,,,40.20,,11,11,11,15,73,2,,1,1,32.50
Justin Jefferson,2564556,WR,MIN,@BUF,,,,,,10,193,1,,,,,45.90,,10,10,10,16,63,4,,3,2,32.00
Christian Watson,2567637,WR,GB,DAL,,,,,,4,107,3,,,,,42.90,,4,4,4,8,50,1,,1,3,30.70
Christian Kirk,2560781,WR,JAX,@KC,,,,,,9,105,2,,,,,43.50,,9,9,9,12,75,3,,1,4,27.00
Nick Westbrook-Ikhine,2565477,WR,TEN,DEN,,,,,,5,119,2,,,,,31.30,,5,5,5,8,63,1,,1,5,26.40
Davante Adams,2543495,WR,LV,IND,,,,,,9,126,1,,,,,25.90,,9,9,9,14,64,2,,,6,23.10
Stefon Diggs,2552608,WR,BUF,MIN,,,,,,12,128,,,,,,49.10,,12,12,12,16,75,2,,,7,18.80
Terry McLaurin,2562489,WR,WAS,@PHI,,,,,,8,128,,,,,,27.40,,8,8,8,11,73,,,,8,18.50
Gabe Davis,2563602,WR,BUF,MIN,,,,,,6,93,1,,,,,49.10,,6,6,6,10,60,2,,,9,18.30
Parris Campbell,2562495,WR,IND,@LV,,,,,,7,76,1,,,,,25.40,,7,7,7,9,78,,,,10,17.10
Amon-Ra St. Brown,2566073,WR,DET,@CHI,,,,2,,10,119,,,,,,29.20,1,10,11,10,11,91,1,1,,11,17.10
Darius Slayton,2562736,WR,NYG,HOU,,,,,,3,95,1,,,,,32.50,,3,3,3,4,75,,,,12,17.00
Kadarius Toney,2566376,WR,KC,JAX,,,,33,,4,57,1,,,,,40.10,2,4,6,4,5,80,1,,1,13,17.00
Chris Godwin,2558105,WR,TB,SEA,,,,,,6,71,1,,,,,42.00,,6,6,6,8,75,1,,1,14,16.10
Marquez Valdes-Scantling,2560907,WR,KC,JAX,,,,,,3,60,1,,,,,40.10,,3,3,3,4,75,1,,,15,15.20
DeAndre Hopkins,2540165,WR,ARI,@LA,,,,,,10,98,,,,,,36.70,,10,10,10,14,71,2,,1,16,14.80
Julio Jones,2495454,WR,TB,SEA,,,,,,3,53,1,,,,,42.00,,3,3,3,5,60,,,,17,14.50
DeAndre Carter,2553502,WR,LAC,@SF,,,,,,4,64,1,,,,,20.30,,4,4,4,4,100,,,,18,14.40
Trent Sherfield,2561272,WR,MIA,CLE,,,,,,4,63,1,,,,,37.00,,4,4,4,5,80,1,,,19,14.30
Rondale Moore,2566433,WR,ARI,@LA,,,,,,9,94,,,,,,36.70,,9,9,9,13,69,1,,,20,13.90
Nico Collins,2566127,WR,HOU,@NYG,,,,,,5,49,1,,,,,29.30,,5,5,5,10,50,3,,1,21,13.40
Laviska Shenault Jr.,2564232,WR,CAR,ATL,,,,42,1,3,17,,,,,,25.30,2,3,5,3,4,75,,,,22,13.40
Jalen Virgil,2568756,WR,DEN,@TEN,,,,,,1,66,1,,,,,30.90,,1,1,1,1,100,,,,23,13.10
George Pickens,2568159,WR,PIT,NO,,,,23,1,3,32,,,,,,24.40,2,3,5,3,4,75,,1,1,24,13.00
Tyreek Hill,2556214,WR,MIA,CLE,,,,,,5,44,1,,,,,37.00,,5,5,5,6,83,,1,1,25,12.90
Donovan Peoples-Jones,2563803,WR,CLE,@MIA,,,,,,5,99,,,,,,21.80,,5,5,5,9,56,1,,,26,12.40
Drake London,2567250,WR,ATL,@CAR,,,,,,5,38,1,,,,,34.70,,5,5,5,6,83,,1,1,27,12.30
Tyler Lockett,2552430,WR,SEA,@TB,,,,,,3,42,1,,,,,32.60,,3,3,3,5,60,,,,28,11.70
DeVonta Smith,2566409,WR,PHI,WAS,,,,,,6,39,1,,,,1,25.00,,6,6,6,8,75,1,,,29,10.90
Marquise Goodwin,2539964,WR,SEA,@TB,,,,,,2,38,1,,,,,32.60,,2,2,2,2,100,1,,,30,10.80
Zay Jones,2557863,WR,JAX,@KC,,,,,,8,68,,,,,,43.50,,8,8,8,10,80,1,,1,31,10.80
KhaDarel Hodge,2561653,WR,ATL,@CAR,,,,,,2,37,1,,,,,34.70,,2,2,2,2,100,,,,32,10.70
Van Jefferson,2564358,WR,LA,ARI,,,,,,3,27,1,,,,,21.10,,3,3,3,3,100,1,,1,33,10.20
DK Metcalf,2562685,WR,SEA,@TB,,,,,,6,71,,,,,,32.60,,6,6,6,9,67,1,,1,34,10.10
Quez Watkins,2564880,WR,PHI,WAS,,,,,,4,80,,,,,1,25.00,,4,4,4,4,100,,,,35,9.70
Courtland Sutton,2560888,WR,DEN,@TEN,,,,,,6,66,,,,,,30.90,,6,6,6,11,55,,,,36,9.60
Brandon Aiyuk,2565093,WR,SF,LAC,,,,,,6,84,,,,,1,25.30,,6,6,6,7,86,1,,1,37,9.40
Jaylen Waddle,2566292,WR,MIA,CLE,,,,,,4,66,,,,,,37.00,,4,4,4,5,80,,,,38,8.60
Chris Moore,2555209,WR,HOU,@NYG,,,,,,3,70,,,,,,29.30,,3,3,3,6,50,3,,,39,8.50
Diontae Johnson,2562674,WR,PIT,NO,,,,,,4,63,,,,,,24.40,,4,4,4,5,80,1,,,40,8.30
Kendall Hinton,2563893,WR,DEN,@TEN,,,,,,4,62,,,,,,30.90,,4,4,4,5,80,,,,41,8.20
A.J. Green,2495450,WR,ARI,@LA,,,,,,2,10,1,,,,,36.70,,2,2,2,2,100,1,,1,42,8.00
Lawrence Cager,2565492,WR,NYG,HOU,,,,,,2,9,1,,,,,32.50,,2,2,2,2,100,1,,1,43,7.90
Mike Evans,2543468,WR,TB,SEA,,,,,,5,54,,,,,,42.00,,5,5,5,6,83,,,,44,7.90
