PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Justin Fields,2565920,QB,CHI,@WAS,282,4,,57,,,,,,,,,32.98,11,,11,,,,,1,,1,32.98
Josh Allen,2560955,QB,BUF,JAX,359,2,1,14,1,,,,,,,,27.76,4,,4,,,,,1,1,2,27.76
Desmond Ridder,2567256,QB,ATL,HOU,329,1,,10,1,,,,,,1,,27.66,4,,4,,,,,3,1,3,27.66
Jared Goff,2555334,QB,DET,CAR,236,3,,,1,,,,,,,,27.24,2,,2,,,,,1,1,4,27.44
Jalen Hurts,2564832,QB,PHI,@LA,303,1,1,72,1,,,,,,,,27.32,15,,15,,,,,8,3,5,27.32
Brock Purdy,2568216,QB,SF,DAL,252,4,,,,,,,,,,,26.02,,,,,,,,,,6,26.08
Sam Howell,2568333,QB,WAS,CHI,388,2,1,19,,,,,,,1,,25.42,4,,4,,,,,,,7,25.42
Joe Burrow,2563722,QB,CIN,@ARI,317,3,1,7,,,,,,,,,23.38,4,,4,,,,,,,8,23.38
Patrick Mahomes,2558125,QB,KC,@MIN,281,2,,,,,,,,,,,19.24,,,,,,,,,,9,19.24
Kirk Cousins,2532820,QB,MIN,KC,284,2,,5,,,,,,,,1,18.86,3,,3,,,,,,,10,18.86
Bryce Young,2569606,QB,CAR,@DET,247,3,2,4,,,,,,,,,18.38,1,,1,,,,,,,11,18.28
Tua Tagovailoa,2564499,QB,MIA,NYG,308,2,2,6,,,,,,,,,16.92,2,,2,,,,,,,12,16.92
Matthew Stafford,79860,QB,LA,PHI,222,2,,,,,,,,,,,16.88,,,,,,,,,,13,16.88
Russell Wilson,2532975,QB,DEN,NYJ,196,2,,49,,,,,,,,2,16.74,7,,7,,,,,1,1,14,16.74
Derek Carr,2543499,QB,NO,@NE,183,2,,4,,,,,,,,,15.32,2,,2,,,,,,,15,15.72
Trevor Lawrence,2566163,QB,JAX,@BUF,315,1,,31,,,,,,,,3,14.70,7,,7,,,,,1,,16,14.70
C.J. Stroud,2569819,QB,HOU,@ATL,249,1,,2,,,,,,,,,14.16,1,,1,,,,,,,17,14.16
Kenny Pickett,2568162,QB,PIT,BAL,224,1,,-6,,,,,,,,,12.36,6,,6,,,,,2,,18,12.36
Jimmy Garoppolo,2543801,QB,LV,GB,208,1,1,4,,,,,,,,,10.72,4,,4,,,,,,,19,10.72
Lamar Jackson,2560757,QB,BAL,@PIT,236,,1,45,,,,,,,,1,10.54,6,,6,,,,,,,20,10.54
Ryan Tannehill,2532956,QB,TEN,@IND,264,,1,12,,,,,,,,,9.76,2,,2,,,,,,,21,9.76
Joshua Dobbs,2558167,QB,MIN,KC,166,2,2,1,,,,,,,,1,18.86,3,,3,,,,,1,,22,8.74
Daniel Jones,2562299,QB,NYG,@MIA,119,,,24,,,,,,,,,12.00,4,,4,,,,,,,23,7.16
Gardner Minshew,2562796,QB,IND,TEN,155,,,1,,,,,,,,,8.72,2,,2,,,,,1,,24,6.30
Zach Wilson,2566391,QB,NYJ,@DEN,199,,1,26,,,,,,,,2,5.56,3,,3,,,,,,,25,5.56
Jordan Love,2564007,QB,GB,@LV,182,,3,37,,,,,,,,,4.98,2,,2,,,,,,,26,4.98
Tyrod Taylor,2495240,QB,NYG,@MIA,86,,,14,,,,,,,,,12.00,3,,3,,,,,1,,27,4.84
Dak Prescott,2555260,QB,DAL,@SF,153,1,3,2,,,,,,,,,4.44,1,,1,,,,,,,28,4.32
Anthony Richardson,2569864,QB,IND,TEN,98,,,5,,,,,,,,1,8.72,2,,2,,,,,1,,29,2.42
Bailey Zappe,2567961,QB,NE,NO,22,,,,,,,,,,,,-0.89,,,,,,,,,,30,0.88
Cooper Rush,2559242,QB,DAL,@SF,8,,,-2,,,,,,,,,4.44,1,,1,,,,,,,31,0.12
Andy Dalton,2495143,QB,CAR,@DET,,,,1,,,,,,,,,18.38,1,,1,,,,,,,32,0.10
Holton Ahlers,2571369,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,33,0.00
Brandon Allen,2555365,QB,SF,DAL,,,,,,,,,,,,,26.02,,,,,,,,,,34,0.00
Kyle Allen,2561177,QB,BUF,JAX,,,,,,,,,,,,,27.76,,,,,,,,,,35,0.00
Tyson Bagent,2570467,QB,CHI,@WAS,,,,,,,,,,,,,32.98,,,,,,,,,,36,0.00
Matt Barkley,2539308,QB,JAX,@BUF,,,,,,,,,,,,,14.70,,,,,,,,,,37,0.00
C.J. Beathard,2557922,QB,JAX,@BUF,,,,,,,,,,,,,14.70,,,,,,,,,,38,0.00
Stetson Bennett,2569939,QB,LA,PHI,,,,,,,,,,,,,16.88,,,,,,,,,,39,0.00
James Blackman,2571132,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,40,0.00
David Blough,2563043,QB,DET,CAR,,,,,,,,,,,,,27.24,,,,,,,,,,41,0.00
Ian Book,2566352,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,42,0.00
Tim Boyle,2561187,QB,HOU,@ATL,,,,,,,,,,,,,14.16,,,,,,,,,,43,0.00
Jacoby Brissett,2555261,QB,WAS,CHI,,,,,,,,,,,,,25.42,,,,,,,,,,44,0.00
Anthony Brown,2568363,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,45,0.00
Jake Browning,2562634,QB,CIN,@ARI,,,,,,,,,,,,,23.38,,,,,,,,,,46,0.00
Shane Buechele,2566983,QB,BUF,JAX,,,,,,,,,,,,,27.76,,,,,,,,,,47,0.00
Sean Clifford,2569762,QB,GB,@LV,,,,,,,,,,,,,4.98,,,,,,,,,,48,0.00
Matt Corral,2567349,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,49,0.00
Malik Cunningham,2571222,QB,BAL,@PIT,,,,,,,,,,,,,10.54,,,,,,,,,,50,0.00
Tim Demorat,2571638,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,51,0.00
Tommy DeVito,2570578,QB,NYG,@MIA,,,,,,,,,,,,,12.00,,,,,,,,,,52,0.00
Ben DiNucci,2563839,QB,DEN,NYJ,,,,,,,,,,,,,16.74,,,,,,,,,,53,0.00
Jeff Driskel,2555262,QB,CLE,Bye,,,,,,,,,,,,,,,,,,,,,,,54,0.00
Max Duggan,2570278,QB,LAC,Bye,,,,,,,,,,,,,,,,,,,,,,,55,0.00
Jacob Eason,2564115,QB,NYG,@MIA,,,,,,,,,,,,,12.00,,,,,,,,,,56,0.00
Sam Ehlinger,2566142,QB,IND,TEN,,,,,,,,,,,,,8.72,,,,,,,,,,57,0.00
Danny Etling,2560717,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,58,0.00
Joe Flacco,382,QB,CLE,Bye,,,,,,,,,,,,,,,,,,,,,,,59,0.00
Nick Foles,2532842,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,60,0.00
Jake Fromm,2563608,QB,WAS,CHI,,,,,,,,,,,,,25.42,,,,,,,,,,61,0.00
Blaine Gabbert,2495441,QB,KC,@MIN,,,,,,,,,,,,,19.24,,,,,,,,,,62,0.00
Chase Garbers,2568975,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,63,0.00
Will Grier,2562404,QB,LAC,Bye,,,,,,,,,,,,,,,,,,,,,,,64,0.00
Jarrett Guarantano,2569432,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,65,0.00
Jake Haener,2570131,QB,NO,@NE,,,,,,,,,,,,,15.32,,,,,,,,,,66,0.00
Jaren Hall,2570083,QB,MIN,KC,,,,,,,,,,,,,18.86,,,,,,,,,,67,0.00
Taylor Heinicke,2553656,QB,ATL,HOU,,,,,,,,,,,,,27.66,,,,,,,,,,68,0.00
Justin Herbert,2565045,QB,LAC,Bye,,,,,,,,,,,,,,,,,,,,,,,69,0.00
Hendon Hooker,2569744,QB,DET,CAR,,,,,,,,,,,,,27.24,,,,,,,,,,70,0.00
Brian Hoyer,81294,QB,LV,GB,,,,,,,,,,,,,10.72,,,,,,,,,,71,0.00
Tyler Huntley,2563560,QB,BAL,@PIT,,,,,,,,,,,,,10.54,,,,,,,,,,72,0.00
