PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Amon-Ra St. Brown,2566073,WR,DET,@MIN,,,,2.23,,6.86,79.45,0.43,,,,0.12,13.94,3,1,21.20,7.26
Rashod Bateman,2565836,WR,BAL,@TB,,,,0.34,,3.14,40.07,0.28,,,,0.07,7.15,53,2,20.10,12.95
George Pickens,2568159,WR,PIT,NYJ,,,,0.57,,4.03,60.98,0.38,,,,0.05,10.35,23,3,19.60,9.25
Brian Thomas Jr.,2572162,WR,JAX,NE,,,,1.06,,4.4,56.72,0.38,,,,0.06,10.14,27,4,19.60,9.46
Justin Jefferson,2564556,WR,MIN,DET,,,,0.73,,6.53,88.86,0.57,,,,0.13,15.38,1,5,17.90,2.52
DK Metcalf,2562685,WR,SEA,@ATL,,,,0.31,,4.68,67.41,0.5,,,,0.06,11.99,10,6,17.90,5.91
A.J. Brown,2562238,WR,PHI,@NYG,,,,0.38,,5.55,83.53,0.5,,,,0.13,13.91,4,7,17.40,3.49
Tee Higgins,2563731,WR,CIN,@CLE,,,,0.35,,4.59,61.82,0.41,,,,0.06,10.85,19,8,16.20,5.35
Drake London,2567250,WR,ATL,SEA,,,,0.8,,6.13,80.02,0.51,,,,0.07,14.07,2,9,15.30,1.23
Ja'Marr Chase,2565941,WR,CIN,@CLE,,,,0.91,,5.99,78.09,0.46,,,,0.11,13.44,6,10,15.10,1.66
Cedrick Wilson Jr.,2560936,WR,NO,DEN,,,,0.55,,2.04,26.1,0.15,,,,,4.59,74,11,14.70,10.11
Amari Cooper,2552487,WR,BUF,TEN,,,,0.31,,4.34,57.11,0.39,,,,0.07,10.11,29,12,14.60,4.49
Keon Coleman,2571859,WR,BUF,TEN,,,,0.18,,2.08,27.34,0.18,,,,0.05,4.77,72,13,14.50,9.73
Cedric Tillman,2569681,WR,CLE,CIN,,,,0.45,,1.94,25.98,0.18,,,,,4.69,73,14,14.10,9.41
Romeo Doubs,2567586,WR,GB,HOU,,,,0.31,,3.73,46.54,0.31,,,,0.06,8.29,42,15,13.40,5.11
