PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jameis Winston,2552033,QB,NYG,@DET,366,2,1,13,,1,33,1,,,,,31.74,4,1,5,1,1,100,,,,1,31.74
Jalen Hurts,2564832,QB,PHI,@DAL,289,1,,33,2,,,,,,,,30.86,7,,7,,,,,,,2,30.86
Dak Prescott,2555260,QB,DAL,PHI,354,2,1,9,1,,,,,,,,27.06,5,,5,,,,,1,1,3,27.06
Cam Ward,2574164,QB,TEN,SEA,256,1,,37,1,,,,,,,,23.94,6,,6,,,,,1,,4,23.94
Matthew Stafford,79860,QB,LAR,TB,273,3,,,,,,,,,,,22.92,,,,,,,,,,5,22.92
Caleb Williams,2571913,QB,CHI,PIT,239,3,,21,,,,,,,,1,21.66,4,,4,,,,,,,6,21.66
Jacoby Brissett,2555261,QB,ARI,JAX,317,1,,20,,,,,,,,,18.60,3,,3,,,,,,,7,18.68
Patrick Mahomes,2558125,QB,KC,IND,352,,1,30,,,,,,,1,,18.58,4,,4,,,,,,,8,18.58
Sam Darnold,2561036,QB,SEA,@TEN,244,2,,-1,,,,,,,,,17.66,1,,1,,,,,,,9,17.66
Jared Goff,2555334,QB,DET,NYG,279,2,1,,,,,,,,,,17.16,,,,,,,,,,10,17.16
Trevor Lawrence,2566163,QB,JAX,@ARI,256,3,3,29,,,,,,,,1,17.14,5,,5,,,,,,,11,17.14
Daniel Jones,2562299,QB,IND,@KC,181,2,,16,,,,,,,,,16.84,3,,3,,,,,,,12,16.84
Drake Maye,2572294,QB,NE,@CIN,294,1,1,22,,,,,,,,,15.96,5,,5,,,,,,,13,15.96
Davis Mills,2566136,QB,HOU,BUF,153,2,,4,,,,,,,,,14.52,2,,2,,,,,,,14,14.52
Tyrod Taylor,2495240,QB,NYJ,@BAL,222,1,1,19,,,,,,,,,12.78,5,,5,,,,,,,15,12.78
Kirk Cousins,2532820,QB,ATL,@NO,199,2,1,5,,,,,,,,1,12.46,2,,2,,,,,,,16,12.46
Geno Smith,2539335,QB,LV,CLE,285,1,,8,,,,,,,,2,12.20,3,,3,,,,,,,17,12.20
Shedeur Sanders,2574063,QB,CLE,@LV,209,1,1,-1,,,,,,,,,10.86,1,,1,,,,,,,18,10.86
Joe Flacco,382,QB,CIN,NE,183,1,1,3,,,,,,,,,10.18,1,,1,,,,,,,19,9.62
Tyler Shough,2574406,QB,NO,ATL,243,,1,22,,,,,,,,1,9.35,7,,7,,,,,,,20,9.35
Bryce Young,2569606,QB,CAR,@SF,169,1,2,15,,,,,,,,,8.26,4,,4,,,,,,,21,8.26
Josh Allen,2560955,QB,BUF,@HOU,253,,2,20,,,,,,,,,8.12,5,,5,,,,,,,22,8.12
Mason Rudolph,2560860,QB,PIT,@CHI,171,1,1,7,,,,,,,,1,7.54,3,,3,,,,,,,23,7.54
Brock Purdy,2568216,QB,SF,CAR,193,1,3,16,,,,,,,,,7.32,6,,6,,,,,,,24,7.32
Jordan Love,2564007,QB,GB,MIN,139,,,15,,,,,,,,,7.64,3,,3,,,,,,,25,7.06
Lamar Jackson,2560757,QB,BAL,NYJ,153,,,11,,,,,,,,1,6.22,7,,7,,,,,,,26,6.22
Baker Mayfield,2560800,QB,TB,@LAR,41,1,2,19,,,,,,,,,7.62,4,,4,,,,,,,27,4.54
Teddy Bridgewater,2543465,QB,TB,@LAR,62,,,6,,,,,,,,,7.62,1,,1,,,,,,,28,3.08
Malik Willis,2567667,QB,GB,MIN,7,,,3,,,,,,,,,7.64,2,,2,,,,,,,29,0.58
Jake Browning,2562634,QB,CIN,NE,14,,,,,,,,,,,,10.18,,,,,,,,,,30,0.56
Brandon Allen,2555365,QB,TEN,SEA,,,,,,,,,,,,,23.94,,,,,,,,,,31,0.00
Kyle Allen,2561177,QB,DET,NYG,,,,,,,,,,,,,17.16,,,,,,,,,,32,0.00
