PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Nico Collins,2566127,WR,HOU,JAX,,,,0.72,,5.64,83.07,0.5,,,,0.14,13.92,4,1,27.10,13.18
Jayden Reed,2569765,WR,GB,MIN,,,,8.8,0.06,4.21,53.55,0.36,,,,0.06,10.74,20,2,23.60,12.86
Dontayvion Wicks,2569759,WR,GB,MIN,,,,0.72,,2.37,31.02,0.25,,,,0.05,5.76,68,3,22.30,16.54
Jordan Addison,2570074,WR,MIN,@GB,,,,1.09,,4.11,56.97,0.36,,,,0.06,9.90,28,4,21.40,11.5
CeeDee Lamb,2563848,WR,DAL,@NYG,,,,5.05,0.06,7.09,89.67,0.49,,,,0.12,16.08,1,5,20.10,4.02
Mike Evans,2543468,WR,TB,PHI,,,,0.27,,4,60.44,0.43,,,,0.05,10.55,22,6,19.40,8.85
Brian Thomas Jr.,2572162,WR,JAX,@HOU,,,,0.82,,3.35,43.04,0.27,,,,0.05,7.58,47,7,18.90,11.32
Josh Downs,2569861,WR,IND,PIT,,,,1.16,,3.31,36.85,0.22,,,,0.06,6.66,59,8,18.20,11.54
Diontae Johnson,2562674,WR,CAR,CIN,,,,0.87,,5.37,59.7,0.39,,,,0.07,10.94,19,9,17.80,6.86
Amon-Ra St. Brown,2566073,WR,DET,SEA,,,,2.22,,6.83,79.11,0.43,,,,0.12,13.89,5,10,17.78,3.89
Ja'Marr Chase,2565941,WR,CIN,@CAR,,,,0.98,,6.47,84.18,0.5,,,,0.12,14.51,2,11,17.50,2.99
Justin Jefferson,2564556,WR,MIN,@GB,,,,0.69,,6.04,82.06,0.52,,,,0.12,14.18,3,12,17.50,3.32
Malik Nabers,2572342,WR,NYG,DAL,,,,1.09,,5.73,74.44,0.45,,,,0.06,13.00,7,13,17.10,4.1
Xavier Legette,2571889,WR,CAR,CIN,,,,1.06,,2.65,33.95,0.21,,,,0.05,5.99,65,14,16.60,10.61
Stefon Diggs,2552608,WR,HOU,JAX,,,,0.32,,5.33,64.52,0.44,,,,0.13,11.53,11,15,16.00,4.47
Christian Kirk,2560781,WR,JAX,@HOU,,,,0.58,,4.33,55.12,0.32,,,,0.05,9.56,32,16,15.60,6.04
Ladd McConkey,2572477,WR,LAC,KC,,,,0.55,,3.18,38.8,0.3,,,,0.05,7.23,52,17,15.20,7.97
Jameson Williams,2567565,WR,DET,SEA,,,,5.1,0.02,3.81,53.39,0.37,,,,0.05,9.99,25,18,15.00,5.01
Xavier Worthy,2572186,WR,KC,@LAC,,,,1.05,,3.05,40.91,0.29,,,,0.05,7.36,48,19,14.80,7.44
Terry McLaurin,2562489,WR,WAS,@ARI,,,,0.34,,4.42,58.44,0.28,,,,0.06,9.65,31,20,14.70,5.05
Michael Pittman,2564136,WR,IND,PIT,,,,0.24,,4.01,46.13,0.24,,,,0.11,7.86,44,21,14.30,6.44
Courtland Sutton,2560888,WR,DEN,@NYJ,,,,0.28,,3.48,46.85,0.31,,,,0.06,8.19,40,22,13.50,5.31
Marvin Harrison Jr.,2572411,WR,ARI,WAS,,,,0.45,,4.9,71.81,0.52,,,,0.06,12.68,8,23,13.00,0.32
Tre Tucker,2570059,WR,LV,CLE,,,,3.96,0.02,3.4,36.32,0.25,,,,0.1,7.15,55,24,12.90,5.75
George Pickens,2568159,WR,PIT,@IND,,,,0.57,,4.02,60.63,0.37,,,,0.06,10.23,24,25,12.80,2.57
Chris Olave,2567973,WR,NO,@ATL,,,,0.25,,4.44,60.11,0.3,,,,0.05,9.96,27,26,12.70,2.74
Wan'Dale Robinson,2568012,WR,NYG,DAL,,,,3.94,,4.16,42.52,0.29,,,,0.07,8.33,38,27,12.60,4.27
DK Metcalf,2562685,WR,SEA,@DET,,,,0.3,,4.4,63.38,0.45,,,,0.06,11.15,16,28,11.90,0.75
Tutu Atwell,2566196,WR,LAR,@CHI,,,,2.54,0.01,2.82,35.96,0.17,,,,,6.34,62,29,11.70,5.36
Rashid Shaheed,2569110,WR,NO,@ATL,,,,4.47,0.02,3.62,49.06,0.36,0.06,,,0.05,9.70,30,30,11.70,2.0
Olamide Zaccheaus,2562808,WR,WAS,@ARI,,,,0.3,,0.65,8.75,0.06,,,,,1.59,120,31,11.50,9.91
Jauan Jennings,2565114,WR,SF,NE,,,,1.02,,3.77,45.74,0.36,,,,,8.72,37,32,10.30,1.58
Jerry Jeudy,2563896,WR,CLE,@LV,,,,0.74,,3.43,43.85,0.29,,,,0.06,7.79,46,33,10.20,2.41
Trey Palmer,2570350,WR,TB,PHI,,,,1.67,,2.3,28.54,0.18,,,,0.05,5.15,74,34,10.10,4.95
Chris Godwin,2558105,WR,TB,PHI,,,,1.56,,5.33,64.15,0.41,,,,0.06,11.58,10,35,9.90,-1.68
Parris Campbell,2562495,WR,PHI,@TB,,,,0.74,,2.08,22.69,0.15,,,,,4.28,82,36,9.70,5.42
