PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@WAS,4.24,1.57,0.12,1.21,0.06,0.12,,,,,,,,0.36,0.3,0.73,,11.06,7,1,22.50,11.44
Jerome Baker,2560966,LB,TEN,Bye,4.14,1.38,0.23,0.34,0.06,0.06,,,,,,,,,,,,,38,2,21.60,
T.J. Watt,2558064,LB,PIT,DAL,2.61,0.81,0.87,1.16,0.06,0.23,0.17,,,,,,,0.35,2.03,0.23,,10.96,9,3,20.60,9.64
Azeez Al-Shaair,2562462,LB,HOU,BUF,4.6,2.73,0.06,0.37,,,0.06,,,,,,,0.19,0.25,,,9.87,22,4,19.30,9.43
Lavonte David,2532828,LB,TB,@ATL,4.36,1.93,0.22,,0.06,0.06,0.06,,,,,,,0.28,0.22,0.33,,9.44,24,5,18.93,9.49
Frankie Luvu,2561366,LB,WAS,CLE,3.66,2.37,0.27,0.48,,0.05,,,,,,,,0.22,0.54,,,9.17,29,6,18.47,9.3
Trevin Wallace,2571898,LB,CAR,@CHI,3.31,2.27,0.08,0.1,,,,,,,,,,,0.21,,,6.74,47,7,18.00,11.26
Eric Kendricks,2552312,LB,DAL,@PIT,4.04,2.14,0.12,0.48,0.06,,0.06,,,,,,,,0.3,,,8.72,33,8,17.60,8.88
Dorian Williams,2569582,LB,BUF,@HOU,3.07,1.67,0.11,0.16,,0.05,,,,,,,,,0.11,,,6.30,52,9,17.20,10.9
Nick Bolton,2566175,LB,KC,NO,3.98,2.71,0.06,0.46,0.06,,,,,,,,,0.23,0.23,,,9.31,27,10,16.00,6.69
Devin Bush,2562243,LB,CLE,@WAS,3.55,2.04,,0.23,,,,,,,,,,0.08,0.08,,,7.13,45,11,15.70,8.57
Bobby Wagner,2532966,LB,WAS,CLE,4.39,3.26,0.11,0.51,,,,,,,,,,0.17,0.28,,,10.09,17,12,15.30,5.21
Derick Hall,2570329,LB,SEA,NYG,1.21,0.96,0.2,0.35,,,,,,,,,,,,,,3.32,93,13,15.20,11.88
Mack Wilson,2562605,LB,ARI,@SF,3.62,1.9,0.29,0.63,0.06,0.17,0.06,,,,,,,0.35,0.58,,,10.13,16,14,15.10,4.97
Jamien Sherwood,2565762,LB,NYJ,@MIN,2.08,1.65,,,,,,,,,,,,,,,,4.11,81,15,15.00,10.89
Fred Warner,2560917,LB,SF,ARI,5.16,3.23,0.16,0.32,0.13,0.13,,,,,,,,0.65,0.32,,,13.17,1,16,15.00,1.83
Winston Reid,2573031,LB,CLE,@WAS,1.04,0.4,,0.06,,0.06,0.06,,,,,,,,0.29,,,2.31,122,17,14.90,12.59
Roquan Smith,2560877,LB,BAL,@CIN,5.23,3.41,0.18,0.35,0.06,,,,,,,,,0.47,0.29,0.47,,12.32,4,18,14.70,2.38
Robert Spillane,2561596,LB,LV,@DEN,3.99,2.46,0.11,0.33,0.05,0.05,0.05,,,,,,,0.22,0.22,1.04,,9.27,28,19,14.40,5.13
Ivan Pace Jr.,2571210,LB,MIN,NYJ,4.44,3.26,0.22,0.22,,0.06,0.06,,,,,,,0.17,0.62,,,10.39,14,20,14.10,3.71
DeMarvion Overshown,2569705,LB,DAL,@PIT,1.08,0.62,0.06,0.23,,0.06,,,,,,,,,0.17,,,2.75,99,21,13.60,10.85
Justin Strnad,2563914,LB,DEN,LV,0.89,0.48,0.08,0.35,,0.08,0.07,,,,,,,,,,,2.66,104,22,13.20,10.54
Andrew Van Ginkel,2562768,LB,MIN,NYJ,2.02,1.46,0.31,0.34,0.06,,0.06,,,,,,,0.39,0.9,1.8,,6.79,46,23,13.20,6.41
Germaine Pratt,2562702,LB,CIN,BAL,3.33,2.87,0.09,0.4,0.06,0.11,0.06,,,,,,,0.17,0.11,0.23,,8.64,34,24,12.60,3.96
Anfernee Orji,2571252,LB,NO,@KC,0.99,1.11,0.21,0.05,,0.09,0.09,,,,,,,,,,,3.05,94,25,12.30,9.25
Quay Walker,2567631,LB,GB,@LAR,,,,,,,,,,,,,,,,,,0.00,407,26,12.30,12.3
Tyrel Dodson,2562560,LB,SEA,NYG,5.16,1.87,0.23,0.74,,,0.06,,,,,,,,,,,10.49,12,27,12.10,1.61
Marte Mapu,2570104,LB,NE,MIA,0.77,0.26,,0.05,,,,,,,,,,,,,,1.39,167,28,12.00,10.61
