PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Travon Walker,2567778,DL,JAX,IND,,,,,,,,,,,,,,,,,,0.00,473,1,24.60,24.6
Kobie Turner,2569954,DL,LAR,GB,1.77,1.04,0.49,0.61,,0.06,,,,,,,,0.18,1.16,,,6.41,18,2,22.10,15.69
Sam Hubbard,2560745,DL,CIN,BAL,2.21,1.41,0.4,0.49,,0.06,0.06,,,,,,,0.12,1.1,,,6.82,12,3,21.70,14.88
Nick Bosa,2562629,DL,SF,ARI,1.97,0.99,0.93,1.05,,0.12,,,,,,,,0.12,2.28,,,8.84,3,4,16.00,7.16
Dexter Lawrence,2562301,DL,NYG,@SEA,1.86,0.96,0.35,0.32,,0.05,,,,,,,,0.11,1.17,,,5.58,25,5,15.20,9.62
Khalen Saunders,2562723,DL,NO,@KC,1.5,0.52,0.05,0.05,,,,,,,,,,0.05,0.1,,,2.91,70,6,13.23,10.32
Zach Allen,2562219,DL,DEN,LV,1.7,1.37,0.3,1.21,,0.05,,,,,,,,0.11,1.21,,,6.84,11,7,13.20,6.36
Maxx Crosby,2562439,DL,LV,@DEN,2.32,1.74,0.68,1,,0.11,0.05,,,,,,,0.11,1.63,,,8.91,2,8,12.50,3.59
Logan Hall,2568303,DL,TB,@ATL,0.55,0.55,0.17,0.11,,,,,,,,,,,0.17,,,1.75,91,9,12.50,10.75
Christian Wilkins,2562782,DL,LV,@DEN,2.52,1.74,0.28,0.62,,0.06,0.06,,,,,,,0.17,0.67,,,7.34,6,10,12.10,4.76
Daniel Ekuale,2561458,DL,NE,MIA,0.11,0.05,0.08,0.05,,,0.05,,,,,,,,,,,0.48,148,11,12.00,11.52
DJ Davidson,2567991,DL,NYG,@SEA,0.92,0.49,0.14,,,,,,,,,,,,,,,1.95,89,12,11.00,9.05
Laiatu Latu,2572123,DL,IND,@JAX,1.08,0.62,0.4,0.45,,0.06,,,,,,,,,,,,3.68,60,13,10.70,7.02
Jonathan Allen,2557844,DL,WAS,CLE,1.99,1.34,0.38,0.59,,,,,,,,,,0.05,0.97,,,6.04,20,14,10.50,4.46
Linval Joseph,496802,DL,DAL,@PIT,,,,,,,,,,,,,,,,,,0.00,311,15,10.50,10.5
Leonard Floyd,2555285,DL,SF,ARI,2.06,0.84,0.61,0.65,,0.06,0.06,,,,,,,0.06,1.29,,,6.85,10,16,10.20,3.35
Emmanuel Ogbah,2555278,DL,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,378,17,10.00,10.0
Bryan Bresee,2570128,DL,NO,@KC,0.05,0.11,0.08,0.05,,0.05,,,,,,,,,0.11,,,0.61,135,18,9.60,8.99
DaQuan Jones,2543504,DL,BUF,@HOU,1.33,0.73,0.15,0.36,,,,,,,,,,,0.42,,,3.48,63,19,9.60,6.12
Harrison Phillips,2560840,DL,MIN,NYJ,1.63,1.8,0.14,0.17,,,0.06,,,,,,,0.06,0.34,,,4.44,41,20,9.50,5.06
Jaquelin Roy,2570080,DL,NE,MIA,,,,,,,,,,,,,,,,,,0.00,428,21,9.10,9.1
Nnamdi Madubuike,2563563,DL,BAL,@CIN,1.87,0.94,0.53,0.59,0.06,0.06,,,,,,,,,,,,5.73,24,22,8.70,2.97
Khalil Davis,2565210,DL,HOU,BUF,0.24,0.18,,,,,,,,,,,,,0.18,,,0.56,140,23,8.50,7.94
Charles Harris,2558001,DL,CAR,@CHI,,,,,,,,,,,,,,,,,,0.00,265,24,8.50,8.5
David Onyemata,2556274,DL,ATL,TB,1.4,1.28,0.31,0.31,,,,,,,,,,0.12,0.92,,,4.71,37,25,8.50,3.79
Josh Hines-Allen,2562619,DL,JAX,IND,2.25,1.34,0.79,0.73,,0.12,0.06,,,,,,,0.12,1.7,,,8.48,4,26,8.43,-0.05
Karl Brooks,2569753,DL,GB,@LAR,0.23,0.12,0.06,0.12,,,,,,,,,,,0.12,,,0.78,114,27,8.10,7.32
Grover Stewart,2558766,DL,IND,@JAX,2.16,0.87,0.15,0.47,,,,,,,,,,0.06,0.41,,,5.12,31,28,8.10,2.98
Chase Young,2565294,DL,NO,@KC,0.7,0.4,0.25,0.3,,,,,,,,,,0.1,0.5,,,2.74,74,29,8.10,5.36
DeWayne Carter,2571853,DL,BUF,@HOU,0.11,0.1,0.11,0.2,,0.11,0.1,,,,,,,,0.1,,,1.28,95,30,8.00,6.72
B.J. Hill,2560740,DL,CIN,BAL,1.67,1.49,0.32,0.23,,,0.06,,,,,,,0.23,0.8,,,5.42,28,31,7.80,2.38
Naquan Jones,2566953,DL,ARI,@SF,,,,,,,,,,,,,,,,,,0.00,308,32,7.60,7.6
Rakeem Nunez-Roches,2552674,DL,NYG,@SEA,0.91,0.64,0.05,0.11,,,,,,,,,,0.05,0.05,,,2.16,86,33,7.60,5.44
Za'Darius Smith,2552279,DL,CLE,@WAS,0.91,0.51,0.4,0.4,,0.06,,,,,,,,,,,,3.28,66,34,7.60,4.32
Micheal Clemons,2568024,DL,NYJ,@MIN,1.13,0.87,0.18,0.26,,0.05,,,,,,,,,0.21,,,3.25,67,35,7.50,4.25
Will McDonald IV,2570191,DL,NYJ,@MIN,1.23,0.77,0.38,0.31,,0.05,0.05,,,,,,,,0.1,,,3.81,53,36,7.50,3.69
Davon Godchaux,2558012,DL,NE,MIA,1.57,1.8,0.06,0.11,,,,,,,,,,,0.11,,,3.78,54,37,7.30,3.52
Dorance Armstrong,2560959,DL,WAS,CLE,1.35,1.12,0.34,0.45,,0.06,0.06,,,,,,,0.06,0.79,,,4.87,34,38,7.20,2.33
Shy Tuttle,2563242,DL,CAR,@CHI,1.08,1.08,0.03,0.05,,,,,,,,,,0.27,0.11,,,3.13,68,39,7.20,4.07
Andrew Billings,2555267,DL,CHI,CAR,,,,,,,,,,,,,,,,,,0.00,180,40,7.00,7.0
Dawuane Smoot,2557839,DL,BUF,@HOU,0.06,0.06,0.06,,,0.06,,,,,,,,,0.06,,,0.49,147,41,7.00,6.51
Tershawn Wharton,2564310,DL,KC,NO,,,,,,,,,,,,,,,,,,0.00,479,42,6.70,6.7
Foley Fatukasi,2560722,DL,HOU,BUF,1.24,0.89,0.06,0.12,,0.06,0.06,,,,0.06,,,,0.24,,,3.32,65,43,6.60,3.28
Tyrus Wheat,2570885,DL,DAL,@PIT,0.11,0.23,0.06,0.06,,,,,,,,,,,,,,0.51,144,44,6.60,6.09
Zach Sieler,2561129,DL,MIA,@NE,1.73,1.63,0.27,0.43,,0.05,0.05,,,,,,,0.22,0.76,,,5.91,21,45,6.50,0.59
James Smith-Williams,2565291,DL,ATL,TB,1.22,1.1,0.23,0.17,,,,,,,,,,0.06,0.81,,,3.76,56,46,6.30,2.54
Gervon Dexter Sr.,2569621,DL,CHI,CAR,0.98,0.67,0.24,0.06,,,0.06,,,,,,,,,,,2.50,80,47,6.20,3.7
Vita Vea,2560909,DL,TB,@ATL,1.34,0.57,0.28,0.36,,0.05,0.05,,,,,,,,0.15,,,3.75,58,48,6.10,2.35
Carl Granderson,2562273,DL,NO,@KC,1.81,1.14,0.36,0.52,,0.05,0.05,,,,,,,,0.73,,,5.49,26,49,6.00,0.51
Keion White,2570107,DL,NE,MIA,1.18,1.18,0.22,0.27,,,,,,,,,,0.27,0.43,,,4.21,45,50,6.00,1.79
Grady Jarrett,2552327,DL,ATL,TB,1.08,1.32,0.21,0.36,,,,,,,,,,0.24,0.9,,,4.42,42,51,5.70,1.28
D.J. Jones,2558265,DL,DEN,LV,1.51,0.7,0.12,0.23,,0.06,0.06,,,,,,,0.17,0.23,,,4.08,47,52,5.70,1.62
Dre'Mont Jones,2562412,DL,SEA,NYG,1.38,1.15,0.29,0.35,,0.06,,,,,,,,,0.58,,,4.37,44,53,5.70,1.33
Jer'Zhan Newton,2572579,DL,WAS,CLE,0.76,0.49,0.16,0.27,,0.05,,,,,,,,,0.11,,,2.39,82,54,5.60,3.21
Austin Booker,2571904,DL,CHI,CAR,0.23,0.17,0.12,0.17,,0.06,0.06,,,,0.06,,,,0.23,,,1.57,93,55,5.50,3.93
Dante Fowler Jr.,2553431,DL,WAS,CLE,0.96,0.45,0.25,0.34,,0.11,,,,,,,,,,,,3.11,69,56,5.50,2.39
Leonard Taylor III,2572720,DL,NYJ,@MIN,,,,,,,,,,,,,,,,,,0.00,453,57,5.50,5.5
Chauncey Golston,2566007,DL,DAL,@PIT,1.14,1.37,0.26,0.18,,0.11,0.11,,0.09,,0.09,,,,0.28,,0.09,4.68,38,58,5.40,0.72
Phidarian Mathis,2568339,DL,WAS,CLE,0.22,0.27,0.05,0.11,,,,,,,,,,,0.11,,,0.81,112,59,5.20,4.39
