PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Mark Andrews,2560957,TE,BAL,CLE,,,,,,4,65,1,,,,,8.99,1,20.40,11.41
Jack Doyle,2540232,TE,IND,TB,,,,,,6,81,1,,,,,5.06,2,17.10,12.04
Dawson Knox,2562681,TE,BUF,@NO,,,,,,3,32,2,,,,,9.81,3,16.70,6.89
Rob Gronkowski,497240,TE,TB,@IND,,,,,,7,123,,,,,,7.77,4,15.80,8.03
Dalton Schultz,2560866,TE,DAL,LV,,,,,,3,46,1,,,1,,8.99,5,14.10,5.11
Gerald Everett,2557889,TE,SEA,@WAS,,,,,,5,37,1,,,,,4.84,6,12.20,7.36
Pat Freiermuth,2566442,TE,PIT,@CIN,,,,,,4,40,1,,,,,8.48,7,12.00,3.52
T.J. Hockenson,2562378,TE,DET,CHI,,,,,,3,35,1,,,,,,8,11.00,
David Njoku,2557986,TE,CLE,@BAL,,,,,,3,35,1,,,,,4.97,9,11.00,6.03
Cole Kmet,2563704,TE,CHI,@DET,,,,,,8,65,,,,,,7.68,10,10.50,2.82
Jimmy Graham,497236,TE,CHI,@DET,,,,,,2,34,1,,,,,2.09,11,10.40,8.31
Brevin Jordan,2566130,TE,HOU,NYJ,,,,,,3,23,1,,,,,3.02,12,9.80,6.78
Jared Cook,71265,TE,LAC,@DEN,,,,,,2,25,1,,,,,7.35,13,9.50,2.15
Chris Myarick,2563210,TE,CIN,PIT,,,,,,2,11,1,,,,,0.95,14,8.10,7.15
Dominique Dafney,2565540,TE,GB,LA,,,,,,,,,,,,,0.37,15,7.70,7.33
Nick Vannett,2555289,TE,NO,BUF,,,,,,1,11,1,,,,,2.27,16,7.60,5.33
Sean McKeon,2563854,TE,DAL,LV,,,,,,1,10,1,,,,,1.48,17,7.50,6.02
Jonnu Smith,2558207,TE,NE,TEN,,,,9,,3,49,,,,,,4.89,18,7.30,2.41
Eric Saubert,2558023,TE,DEN,LAC,,,,,,1,1,1,,,,,0.71,19,6.60,5.89
Harrison Bryant,2563767,TE,CLE,@BAL,,,,,,3,50,,,,,,1.88,20,6.50,4.62
James O'Shaughnessy,2553318,TE,JAX,ATL,,,,,,3,29,,,,1,,3.42,21,6.40,2.98
Durham Smythe,2560880,TE,MIA,CAR,,,,3,,5,32,,,,,,3.25,22,6.00,2.75
Kyle Pitts,2565830,TE,ATL,@JAX,,,,,,2,26,,,,,,10.62,23,5.30,-5.32
Evan Engram,2557858,TE,NYG,PHI,,,,,,3,37,,,,,,9.43,24,5.20,-4.23
Ryan Griffin,2541316,TE,NYJ,@HOU,,,,,,3,20,,,,,,3.93,25,5.20,1.27
Logan Thomas,2543767,TE,WAS,SEA,,,,,,3,31,,,,,,,26,4.60,
Darren Waller,2552408,TE,LV,@DAL,,,,,,2,33,,,,,,12.50,27,4.30,-8.2
Cameron Brate,2550656,TE,TB,@IND,,,,,,3,23,,,,,,3.83,28,3.80,-0.03
Geoff Swaim,2553454,TE,TEN,@NE,,,,,,1,8,,,,,,4.70,29,3.80,-0.9
John Bates,2566580,TE,WAS,SEA,,,,,,1,15,,,,,,1.46,30,3.70,2.24
Charlie Woerner,2565129,TE,SF,MIN,,,,,,1,11,,,,,,0.96,31,3.30,2.34
Mike Gesicki,2560994,TE,MIA,CAR,,,,,,3,17,,,,,,8.47,32,3.20,-5.27
Kylen Granson,2566145,TE,IND,TB,,,,,,2,22,,,,,,1.72,33,3.20,1.48
Will Dissly,2561046,TE,SEA,@WAS,,,,,,2,19,,,,,,3.25,34,2.90,-0.35
Stephen Anderson,2556463,TE,LAC,@DEN,,,,,,2,18,,,,,,1.24,35,2.80,1.56
Noah Fant,2562383,TE,DEN,LAC,,,,,,3,12,,,,,,8.94,36,2.70,-6.24
Hunter Henry,2555341,TE,NE,TEN,,,,,,2,16,,,,,,5.83,37,2.60,-3.23
Chris Manhertz,2552622,TE,JAX,ATL,,,,,,1,11,,,,,,0.44,38,2.60,2.16
Tyler Conklin,2561027,TE,MIN,@SF,,,,,,2,25,,,,,1,6.93,39,2.50,-4.43
C.J. Uzomah,2552559,TE,CIN,PIT,,,,,,3,9,,,,,,5.96,40,2.40,-3.56
Josiah Deguara,2563980,TE,GB,LA,,,,,,2,13,,,,,,2.82,41,2.30,-0.52
MyCole Pruitt,2552401,TE,TEN,@NE,,,,,,1,10,,,,,,,42,2.30,
Mo Alie-Cox,2558832,TE,IND,TB,,,,,,1,8,,,,,,2.83,43,2.10,-0.73
George Kittle,2558266,TE,SF,MIN,,,,,,1,13,,,,,,10.79,44,1.80,-8.99
Albert Okwuegbunam,2563911,TE,DEN,LAC,,,,,,1,12,,,,,,4.97,45,1.70,-3.27
Giovanni Ricci,2563668,TE,CAR,@MIA,,,,,,,,,,,,,0.20,46,1.70,1.5
Ian Thomas,2560894,TE,CAR,@MIA,,,,,,,,,,,,,1.87,47,1.70,-0.17
Eric Tomlinson,2553744,TE,BAL,CLE,,,,,,,,,,,,,0.00,48,1.70,1.7
Zach Gentry,2562654,TE,PIT,@CIN,,,,,,1,10,,,,,,1.06,49,1.50,0.44
Dan Arnold,2559385,TE,JAX,ATL,,,,,,1,9,,,,,,,50,1.40,
Donald Parham,2562394,TE,LAC,@DEN,,,,,,1,5,,,,,,,51,1.00,
Tommy Tremble,2565914,TE,CAR,@MIA,,,,,,1,4,,,,,,1.99,52,0.90,-1.09
Tyler Higbee,2555364,TE,LA,@GB,,,,,,1,3,,,,,,7.01,53,0.80,-6.21
J.P. Holtz,2556852,TE,CHI,@DET,,,,,,,,,,,,,0.36,54,0.80,0.44
Foster Moreau,2562317,TE,LV,@DAL,,,,,,1,3,,,,,,1.95,55,0.80,-1.15
Dallas Goedert,2560995,TE,PHI,@NYG,,,,,,1,,,,,,,10.18,56,0.50,-9.68
Jordan Akins,2560951,TE,HOU,NYJ,,,,,,,,,,,,,0.00,57,0.00,0.0
Devin Asiasi,2564586,TE,NE,TEN,,,,,,,,,,,,,0.00,58,0.00,0.0
Antony Auclair,2559044,TE,HOU,NYJ,,,,,,,,,,,,,0.37,59,0.00,-0.37
Marcus Baugh,2560971,TE,FA,Bye,,,,,,,,,,,,,,60,0.00,
Evan Baylis,2559299,TE,FA,Bye,,,,,,,,,,,,,,61,0.00,
Andrew Beck,2562626,TE,DEN,LAC,,,,,,,,,,,,,,62,0.00,
Nate Becker,2563191,TE,FA,Bye,,,,,,,,,,,,,,63,0.00,
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,64,0.00,
Blake Bell,2552478,TE,KC,Bye,,,,,,,,,,,,,,65,0.00,
Kelvin Benjamin,2543471,TE,FA,Bye,,,,,,,,,,,,,,66,0.00,
Kendall Blanton,2562234,TE,LA,@GB,,,,,,,,,,,,,0.68,67,0.00,-0.68
Jibri Blount,2565672,TE,FA,Bye,,,,,,,,,,,,,,68,0.00,
Nick Bowers,2564415,TE,LV,@DAL,,,,,,,,,,,,,0.00,69,0.00,0.0
Nick Boyle,2552402,TE,BAL,CLE,,,,,,,,,,,,,1.60,70,0.00,-1.6
Jacob Breeland,2565321,TE,FA,Bye,,,,,,,,,,,,,,71,0.00,
Daniel Brown,2553900,TE,NYJ,@HOU,,,,,,,,,,,,,,72,0.00,
Pharaoh Brown,2559018,TE,HOU,NYJ,,,,,,,,,,,,,4.17,73,0.00,-4.17
Hunter Bryant,2563923,TE,DET,CHI,,,,,,,,,,,,,0.00,74,0.00,0.0
Ian Bunting,2563073,TE,DAL,LV,,,,,,,,,,,,,0.00,75,0.00,0.0
Trey Burton,2550284,TE,FA,Bye,,,,,,,,,,,,,,76,0.00,
Matt Bushman,2565639,TE,KC,Bye,,,,,,,,,,,,,,77,0.00,
Jake Butt,2557859,TE,FA,Bye,,,,,,,,,,,,,,78,0.00,
Stephen Carlson,2563044,TE,CLE,@BAL,,,,,,,,,,,,,,79,0.00,
Derek Carrier,2534241,TE,LV,@DAL,,,,,,,,,,,,,0.00,80,0.00,0.0
Cethan Carter,2558929,TE,MIA,CAR,,,,,,,,,,,,,0.59,81,0.00,-0.59
Darion Clark,2563434,TE,FA,Bye,,,,,,,,,,,,,,82,0.00,
Jason Croom,2559159,TE,PHI,@NYG,,,,,,,,,,,,,,83,0.00,
Darrell Daniels,2558886,TE,ARI,Bye,,,,,,,,,,,,,,84,0.00,
Zach Davidson,2566301,TE,MIN,@SF,,,,,,,,,,,,,0.00,85,0.00,0.0
Tyler Davis,2564178,TE,GB,LA,,,,,,,,,,,,,0.54,86,0.00,-0.54
Seth DeValve,2556365,TE,FA,Bye,,,,,,,,,,,,,,87,0.00,
Brandon Dillon,2562984,TE,NYJ,@HOU,,,,,,,,,,,,,0.00,88,0.00,0.0
Ross Dwelley,2561060,TE,SF,MIN,,,,,,,,,,,,,0.51,89,0.00,-0.51
Eric Ebron,2543466,TE,PIT,@CIN,,,,,,,,,,,,,,90,0.00,
Tyler Eifert,2540148,TE,FA,Bye,,,,,,,,,,,,,,91,0.00,
Ben Ellefson,2564181,TE,MIN,@SF,,,,,,,,,,,,,0.00,92,0.00,0.0
Zach Ertz,2540158,TE,ARI,Bye,,,,,,,,,,,,,,93,0.00,
Luke Farrell,2566160,TE,JAX,ATL,,,,,,,,,,,,,0.00,94,0.00,0.0
Darren Fells,2540928,TE,TB,@IND,,,,,,,,,,,,,0.00,95,0.00,0.0
Austin Fort,2563037,TE,TEN,@NE,,,,,,,,,,,,,0.00,96,0.00,0.0
Jody Fortson,2563259,TE,KC,Bye,,,,,,,,,,,,,,97,0.00,
Jordan Franks,2561330,TE,FA,Bye,,,,,,,,,,,,,,98,0.00,
Troy Fumagalli,2560734,TE,NE,TEN,,,,,,,,,,,,,,99,0.00,
Reggie Gilliam,2565378,TE,BUF,@NO,,,,,,,,,,,,,0.37,100,0.00,-0.37
Jaeden Graham,2561622,TE,ATL,@JAX,,,,,,,,,,,,,,101,0.00,
Noah Gray,2566178,TE,KC,Bye,,,,,,,,,,,,,,102,0.00,
Farrod Green,2564121,TE,IND,TB,,,,,,,,,,,,,0.00,103,0.00,0.0
Garrett Griffin,2557033,TE,NO,BUF,,,,,,,,,,,,,,104,0.00,
Nakie Griffin-Stewart,2564544,TE,KC,Bye,,,,,,,,,,,,,,105,0.00,
Nick Guggemos,2565804,TE,CLE,@BAL,,,,,,,,,,,,,0.00,106,0.00,0.0
Demetrius Harris,2541187,TE,ARI,Bye,,,,,,,,,,,,,,107,0.00,
Jacob Harris,2566220,TE,LA,@GB,,,,,,,,,,,,,,108,0.00,
Daniel Helm,2562284,TE,LV,@DAL,,,,,,,,,,,,,0.32,109,0.00,-0.32
Temarrick Hemingway,2555486,TE,WAS,SEA,,,,,,,,,,,,,0.00,110,0.00,0.0
Hale Hentges,2563066,TE,FA,Bye,,,,,,,,,,,,,,111,0.00,
Chris Herndon,2560738,TE,MIN,@SF,,,,,,,,,,,,,0.85,112,0.00,-0.85
Cole Hikutini,2558953,TE,FA,Bye,,,,,,,,,,,,,,113,0.00,
Josh Hill,2541834,TE,FA,Bye,,,,,,,,,,,,,,114,0.00,
Jacob Hollister,2558956,TE,JAX,ATL,,,,,,,,,,,,,0.00,115,0.00,0.0
Austin Hooper,2555415,TE,CLE,@BAL,,,,,,,,,,,,,6.41,116,0.00,-6.41
Brycen Hopkins,2564349,TE,LA,@GB,,,,,,,,,,,,,0.27,117,0.00,-0.27
Jesper Horsted,2563270,TE,CHI,@DET,,,,,,,,,,,,,,118,0.00,
O.J. Howard,2557856,TE,TB,@IND,,,,,,,,,,,,,3.06,119,0.00,-3.06
Tanner Hudson,2561215,TE,SF,MIN,,,,,,,,,,,,,0.00,120,0.00,0.0
Tommy Hudson,2565450,TE,TEN,@NE,,,,,,,,,,,,,,121,0.00,
Hayden Hurst,2560747,TE,ATL,@JAX,,,,,,,,,,,,,0.00,122,0.00,0.0
Ryan Izzo,2560751,TE,TEN,@NE,,,,,,,,,,,,,0.00,123,0.00,0.0
Tyree Jackson,2562435,TE,PHI,@NYG,,,,,,,,,,,,,,124,0.00,
Jesse James,2552633,TE,CHI,@DET,,,,,,,,,,,,,1.47,125,0.00,-1.47
Blake Jarwin,2559193,TE,DAL,LV,,,,,,,,,,,,,0.00,126,0.00,0.0
Rysen John,2564742,TE,NYG,PHI,,,,,,,,,,,,,,127,0.00,
Juwan Johnson,2564676,TE,NO,BUF,,,,,,,,,,,,,4.75,128,0.00,-4.75
Hunter Kampmoyer,2566481,TE,LAC,@DEN,,,,,,,,,,,,,0.00,129,0.00,0.0
Dalton Keene,2564616,TE,NE,TEN,,,,,,,,,,,,,,130,0.00,
Nick Keizer,2561115,TE,FA,Bye,,,,,,,,,,,,,,131,0.00,
Travis Kelce,2540258,TE,KC,Bye,,,,,,,,,,,,,,132,0.00,
Tyler Kroft,2552586,TE,NYJ,@HOU,,,,,,,,,,,,,0.00,133,0.00,0.0
Matt LaCosse,2553667,TE,NE,TEN,,,,,,,,,,,,,0.00,134,0.00,0.0
Hunter Long,2566286,TE,MIA,CAR,,,,,,,,,,,,,0.61,135,0.00,-0.61
Tyler Mabry,2565168,TE,SEA,@WAS,,,,,,,,,,,,,0.00,136,0.00,0.0
Alize Mack,2562307,TE,FA,Bye,,,,,,,,,,,,,,137,0.00,
Kyle Markway,2564763,TE,LA,@GB,,,,,,,,,,,,,0.00,138,0.00,0.0
Tyree Mayfield,2563145,TE,FA,Bye,,,,,,,,,,,,,,139,0.00,
Vance McDonald,2540215,TE,FA,Bye,,,,,,,,,,,,,,140,0.00,
Codey McElroy,2561239,TE,TB,@IND,,,,,,,,,,,,,0.00,141,0.00,0.0
Tre' McKitty,2566490,TE,LAC,@DEN,,,,,,,,,,,,,0.63,142,0.00,-0.63
Briley Moore-McKinney,2566956,TE,TEN,@NE,,,,,,,,,,,,,0.00,143,0.00,0.0
Quintin Morris,2566641,TE,BUF,@NO,,,,,,,,,,,,,0.00,144,0.00,0.0
Thaddeus Moss,2565288,TE,CIN,PIT,,,,,,,,,,,,,,145,0.00,
Johnny Mundt,2558875,TE,LA,@GB,,,,,,,,,,,,,,146,0.00,
Isaac Nauta,2562691,TE,FA,Bye,,,,,,,,,,,,,,147,0.00,
Josh Oliver,2562693,TE,BAL,CLE,,,,,,,,,,,,,0.00,148,0.00,0.0
Greg Olsen,2495700,TE,FA,Bye,,,,,,,,,,,,,,149,0.00,
Colby Parkinson,2565180,TE,SEA,@WAS,,,,,,,,,,,,,0.44,150,0.00,-0.44
Jared Pinkney,2563518,TE,DET,CHI,,,,,,,,,,,,,0.00,151,0.00,0.0
Tony Poljan,2566620,TE,BAL,CLE,,,,,,,,,,,,,0.00,152,0.00,0.0
Jake Powell,2563134,TE,FA,Bye,,,,,,,,,,,,,,153,0.00,
Paul Quessenberry,2565531,TE,HOU,NYJ,,,,,,,,,,,,,0.00,154,0.00,0.0
Kevin Rader,2561264,TE,PIT,@CIN,,,,,,,,,,,,,0.00,155,0.00,0.0
Dax Raymond,2562710,TE,FA,Bye,,,,,,,,,,,,,,156,0.00,
Jordan Reed,2540160,TE,FA,Bye,,,,,,,,,,,,,,157,0.00,
Sammis Reyes,2565807,TE,WAS,SEA,,,,,,,,,,,,,0.49,158,0.00,-0.49
Ellis Richardson,2563081,TE,FA,Bye,,,,,,,,,,,,,,159,0.00,
Richard Rodgers,2550313,TE,PHI,@NYG,,,,,,,,,,,,,0.00,160,0.00,0.0
Kyle Rudolph,2495438,TE,NYG,PHI,,,,,,,,,,,,,0.00,161,0.00,0.0
Drew Sample,2562720,TE,CIN,PIT,,,,,,,,,,,,,1.30,162,0.00,-1.3
Mason Schreck,2558864,TE,CIN,PIT,,,,,,,,,,,,,,163,0.00,
Ricky Seals-Jones,2559248,TE,WAS,SEA,,,,,,,,,,,,,,164,0.00,
Adam Shaheen,2558144,TE,MIA,CAR,,,,,,,,,,,,,0.00,165,0.00,0.0
Irv Smith,2562738,TE,MIN,@SF,,,,,,,,,,,,,,166,0.00,
Kaden Smith,2562740,TE,NYG,PHI,,,,,,,,,,,,,,167,0.00,
Lee Smith,2495347,TE,ATL,@JAX,,,,,,,,,,,,,1.60,168,0.00,-1.6
Dylan Soehner,2565711,TE,NO,BUF,,,,,,,,,,,,,,169,0.00,
Matt Sokol,2562980,TE,JAX,ATL,,,,,,,,,,,,,0.00,170,0.00,0.0
Jeremy Sprinkle,2557886,TE,DAL,LV,,,,,,,,,,,,,0.00,171,0.00,0.0
Jace Sternberger,2562744,TE,PIT,@CIN,,,,,,,,,,,,,0.00,172,0.00,0.0
Luke Stocker,2495234,TE,MIN,@SF,,,,,,,,,,,,,0.64,173,0.00,-0.64
Jack Stoll,2567061,TE,PHI,@NYG,,,,,,,,,,,,,0.60,174,0.00,-0.6
Stephen Sullivan,2565192,TE,CAR,@MIA,,,,,,,,,,,,,0.00,175,0.00,0.0
Tommy Sweeney,2562750,TE,BUF,@NO,,,,,,,,,,,,,1.18,176,0.00,-1.18
Tyrone Swoopes,2559263,TE,FA,Bye,,,,,,,,,,,,,,177,0.00,
Tim Tebow,497135,TE,FA,Bye,,,,,,,,,,,,,,178,0.00,
Hunter Thedford,2565585,TE,FA,Bye,,,,,,,,,,,,,,179,0.00,
Jordan Thomas,2560896,TE,FA,Bye,,,,,,,,,,,,,,180,0.00,
Colin Thompson,2559268,TE,CAR,@MIA,,,,,,,,,,,,,0.00,181,0.00,0.0
Noah Togiai,2564865,TE,PHI,@NYG,,,,,,,,,,,,,0.00,182,0.00,0.0
Levine Toilolo,2540203,TE,NYG,PHI,,,,,,,,,,,,,,183,0.00,
Robert Tonyan,2559270,TE,GB,LA,,,,,,,,,,,,,,184,0.00,
Adam Trautman,2564703,TE,NO,BUF,,,,,,,,,,,,,0.00,185,0.00,0.0
Ross Travis,2554630,TE,DET,CHI,,,,,,,,,,,,,0.00,186,0.00,0.0
Carl Tucker,2566665,TE,FA,Bye,,,,,,,,,,,,,,187,0.00,
Andrew Vollert,2561284,TE,FA,Bye,,,,,,,,,,,,,,188,0.00,
Delanie Walker,2495966,TE,FA,Bye,,,,,,,,,,,,,,189,0.00,
Kahale Warring,2562771,TE,JAX,ATL,,,,,,,,,,,,,0.00,190,0.00,0.0
Trevon Wesco,2562777,TE,NYJ,@HOU,,,,,,,,,,,,,,191,0.00,
Nate Wieting,2563815,TE,FA,Bye,,,,,,,,,,,,,,192,0.00,
Mitchell Wilcox,2563749,TE,CIN,PIT,,,,,,,,,,,,,0.00,193,0.00,0.0
Carson Williams,2565669,TE,FA,Bye,,,,,,,,,,,,,,194,0.00,
Maxx Williams,2552468,TE,ARI,Bye,,,,,,,,,,,,,,195,0.00,
Luke Willson,2541199,TE,FA,Bye,,,,,,,,,,,,,,196,0.00,
Caleb Wilson,2562603,TE,DEN,LAC,,,,,,,,,,,,,0.00,197,0.00,0.0
Jason Witten,2505629,TE,FA,Bye,,,,,,,,,,,,,,198,0.00,
Eli Wolf,2565354,TE,IND,TB,,,,,,,,,,,,,0.00,199,0.00,0.0
Ethan Wolf,2561422,TE,NO,BUF,,,,,,,,,,,,,0.00,200,0.00,0.0
Brock Wright,2567221,TE,DET,CHI,,,,,,,,,,,,,0.00,201,0.00,0.0
Kenny Yeboah,2565768,TE,NYJ,@HOU,,,,,,,,,,,,,0.31,202,0.00,-0.31
Deon Yelder,2561293,TE,NYG,PHI,,,,,,,,,,,,,0.00,203,0.00,0.0
Anthony Firkser,2558942,TE,TEN,@NE,,,,,,1,7,,,,,1,3.33,204,-0.03,-3.36
Marcedes Lewis,2495888,TE,GB,LA,,,,,,2,4,,,,,1,1.62,205,-0.60,-2.22
