PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Michael Wilson,2570224,WR,ARI,LAR,,,,,,11,142,2,,,,,40.30,,11,11,11,16,69,3,,,1,33.20
Puka Nacua,2570026,WR,LAR,@ARI,,,,,,7,167,2,,,,,40.20,,7,7,7,11,64,,,,2,32.20
Tee Higgins,2563731,WR,CIN,@BUF,,,,,,6,92,2,,,,,34.60,,6,6,6,11,55,,,,3,24.20
Ryan Flournoy,2571970,WR,DAL,@DET,,,,,,9,115,1,,,,,46.80,,9,9,9,13,69,2,1,,4,23.50
Christian Watson,2567637,WR,GB,CHI,,,,,,4,89,2,,,,,41.20,,4,4,4,4,100,,,,5,22.90
Jaxon Smith-Njigba,2570341,WR,SEA,@ATL,,,,-1,,7,92,2,,,,1,50.70,1,7,8,7,10,70,2,,2,6,22.60
DK Metcalf,2562685,WR,PIT,@BAL,,,,,,7,148,,,,,,27.60,,7,7,7,12,58,,,,7,18.30
Zay Flowers,2569573,WR,BAL,PIT,,,,2,,8,124,,,,,,19.90,1,8,9,8,11,73,,,,8,16.60
Tim Patrick,2558985,WR,JAX,IND,,,,,,5,78,1,,,,,39.30,,5,5,5,6,83,4,2,2,9,16.30
Jaylen Waddle,2566292,WR,MIA,@NYJ,,,,21,,5,50,1,,,,,20.20,1,5,6,5,7,71,1,,1,10,15.60
Jerry Jeudy,2563896,WR,CLE,TEN,,,,,,3,76,1,,,,,21.40,,3,3,3,5,60,,,,11,15.10
CeeDee Lamb,2563848,WR,DAL,@DET,,,,,,6,121,,,,,,46.80,,6,6,6,8,75,,,,12,15.10
Rashid Shaheed,2569110,WR,SEA,@ATL,,,,,,4,67,,1,,,,50.70,,4,4,4,5,80,,,,13,14.70
Nico Collins,2566127,WR,HOU,@KC,,,,,,4,121,,,,,,22.40,,4,4,4,8,50,,,,14,14.10
Michael Pittman,2564136,WR,IND,@JAX,,,,,,9,79,,,,,,34.00,,9,9,9,12,75,,,,15,13.90
Jameson Williams,2567565,WR,DET,DAL,,,,7,,7,96,,,,,,35.10,1,7,8,7,9,78,,,,16,13.80
A.J. Brown,2562238,WR,PHI,@LAC,,,,,,6,100,,,,,,20.90,,6,6,6,13,46,,,,17,13.00
Jakobi Meyers,2562492,WR,JAX,IND,,,,9,,4,39,1,,,,,39.30,3,4,7,4,10,40,2,2,1,18,12.80
